timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
665269918,-0.848284,0.024496052,0.010970664,0.52886105,0.027455244,-0.024050606,-0.009643475,5.0797234,-4.227595,0.8662093,-2.6226742e-05,4.5747845e-05,4.562569e-06,-0.00042471508,0.00022787663,-0.00068377785,0.23858914,0.046439886,0.37384987,0.0014867022,-0.009161477,0.0016367057,0.0,0.0,1.2473454e-10,6.111421e-06,0.00035632253,9.596272e-06,5.9371328e-06,5.926446e-06,2.4653433e-05,0.011548024,0.011551314,0.010751166,0.04563317,0.045635402,0.056430772,1.0888921e-11,1.08774595e-11,1.7776662e-11,5.000007e-08,5.000007e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3021069,0.23755161,0.0135288285,0.01887463,0.006437215,0.002862349,0.0,0.0,0.0,-0.002168,0,0,0,831,24,0,0,0
665469905,-0.84828144,0.02452978,0.010970501,0.5288634,0.026350869,-0.023942888,-0.005720908,5.0808477,-4.2295656,0.8761567,-2.6216556e-05,4.5723835e-05,4.562862e-06,-0.00042505216,0.0002277529,-0.0006881675,0.23858914,0.046439886,0.37384987,0.0014867022,-0.009161477,0.0016367057,0.0,0.0,6.287614e-09,5.1774972e-05,0.0011948262,9.601265e-06,5.926166e-06,5.9159024e-06,2.4666022e-05,0.011538426,0.01154169,0.010733239,0.045577776,0.045579985,0.056165807,1.0874392e-11,1.0863219e-11,1.7778747e-11,5.000007e-08,5.000007e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.30192345,0.23699327,0.095663115,0.011730137,0.0076867393,0.008921075,0.0,0.0,0.0,-0.002181,0,0,0,831,24,0,0,0
665677911,-0.84828496,0.024581768,0.011004056,0.52885467,0.025818095,-0.028468374,-0.00452325,5.0815277,-4.2330422,0.87869006,-2.6193133e-05,4.570238e-05,4.6919135e-06,-0.00042501296,0.00022743073,-0.0006892345,0.23858914,0.046439886,0.37384987,0.0014867022,-0.009161477,0.0016367057,0.0,0.0,1.8664487e-08,0.00013926676,0.002742495,9.588166e-06,5.923136e-06,5.9132385e-06,2.4663657e-05,0.01158591,0.011589161,0.010832772,0.045819707,0.04582193,0.056948286,1.0864487e-11,1.0853628e-11,1.7773717e-11,5.0000043e-08,5.00001e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3027237,0.2386384,0.056317892,0.011656506,0.008030087,0.0082803685,0.0,0.0,0.0,-0.002174,0,0,0,831,24,0,0,0
665877904,-0.8478869,0.024509834,0.011060802,0.52949464,0.026882632,-0.032319054,0.00016643696,5.0819798,-4.237271,0.87664336,-2.617261e-05,4.5682278e-05,4.8031125e-06,-0.0004250006,0.00022715077,-0.0006873345,0.23858914,0.046439886,0.37384987,0.0014867022,-0.009161477,0.0016367057,0.0,0.0,2.8355112e-08,0.0002494096,0.005993951,9.623209e-06,5.912917e-06,5.903186e-06,2.4697432e-05,0.0115750935,0.011578315,0.010806369,0.04579776,0.04579998,0.05664875,1.0850919e-11,1.0840322e-11,1.7786718e-11,5.000007e-08,5.00001e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3026512,0.23800997,0.054148983,0.024158303,0.008093215,0.00043939383,0.0,0.0,0.0,-0.002183,0,0,0,831,24,0,0,0
666077899,-0.84746164,0.02459766,0.010562679,0.53018135,0.020851608,-0.027813904,-0.025087608,5.0864944,-4.23986,0.85279894,-2.6179041e-05,4.566224e-05,5.0050817e-06,-0.00042473868,0.00022720362,-0.00067871466,0.23858914,0.046439886,0.37384987,0.0014867022,-0.009161477,0.0016367057,0.0,0.0,9.0557745e-07,0.00049604475,0.011432469,9.639419e-06,5.902505e-06,5.893844e-06,2.4697749e-05,0.01158117,0.011584351,0.0107812565,0.045797583,0.045799803,0.056364343,1.08378246e-11,1.0827508e-11,1.7788456e-11,5.0000047e-08,5.00001e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3026506,0.23741175,0.13199848,0.013487455,0.0082014715,0.05198851,0.0,0.0,0.0,-0.002187,0,0,0,831,24,0,0,0
666283528,-0.8356289,0.012404441,-0.07806052,0.5435779,-0.21707043,0.09890056,-0.8286057,5.066719,-4.2220592,0.7671266,-2.6198682e-05,4.5566816e-05,5.1993343e-06,-0.00042574128,0.00022748952,-0.0006805452,0.23858914,0.046439886,0.37384987,0.0014867022,-0.009161477,0.0016367057,0.0,0.0,1.8393075e-06,0.0008288589,0.021558713,1.016145e-05,6.0324764e-06,5.839778e-06,2.4125346e-05,0.012133566,0.012139331,0.010795722,0.046086222,0.04608845,0.056402367,1.082388e-11,1.0813509e-11,1.779391e-11,5.000007e-08,5.0000136e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3036028,0.23749183,0.060989995,0.06339261,0.008561517,0.05222812,0.0,0.0,0.0,-0.002165,0,0,0,831,24,0,0,0
666483532,-0.82423156,-0.0058362754,-0.0010666081,0.56622183,-0.5117806,0.4444078,-2.2715166,4.9855967,-4.169983,0.4797163,-2.6142843e-05,4.5588942e-05,5.475221e-06,-0.0004244049,0.0002264131,-0.0006859417,0.23858914,0.046439886,0.37384987,0.0014867022,-0.009161477,0.0016367057,0.0,0.0,2.3713005e-06,0.0011125312,0.026797848,1.0967605e-05,5.8455867e-06,5.8335645e-06,2.3443981e-05,0.0130615365,0.013066994,0.010778529,0.04611999,0.046121992,0.056107316,1.07948876e-11,1.0783577e-11,1.7791622e-11,5.0000114e-08,5.0000136e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.30371365,0.23686983,0.09225487,0.030948125,0.0075510554,0.0031668814,0.0,0.0,0.0,-0.002154,0,0,0,831,24,0,0,0
666691508,-0.81470585,0.008344165,0.048771348,0.5777596,-0.4703933,0.56841356,-2.7231603,4.8736815,-4.055237,0.015979275,-2.6088994e-05,4.5542783e-05,5.707206e-06,-0.00042508938,0.00022546387,-0.00071134034,0.23858914,0.046439886,0.37384987,0.0014867022,-0.009161477,0.0016367057,0.0,0.0,1.8010915e-06,0.0011631907,0.026597153,1.1411056e-05,5.8943883e-06,5.7732636e-06,2.2900893e-05,0.013342014,0.013327106,0.010719498,0.04662241,0.046624146,0.055446405,1.0768269e-11,1.0755653e-11,1.7783124e-11,5.000017e-08,5.000017e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.305363,0.23547061,0.07209515,0.034837488,0.009606698,0.036558833,0.0,0.0,0.0,-0.002178,0,0,0,831,24,0,0,0
666891514,-0.80527633,0.01453292,0.05559101,0.59010893,-0.41464424,0.5566064,-2.7236102,4.783523,-3.9338615,-0.49198988,-2.6095968e-05,4.5489833e-05,5.9350227e-06,-0.0004258679,0.0002258425,-0.0007266331,0.23858914,0.046439886,0.37384987,0.0014867022,-0.009161477,0.0016367057,0.0,0.0,1.3567249e-06,0.0011558423,0.026428873,1.1896681e-05,5.8629334e-06,5.7156303e-06,2.2398579e-05,0.013158878,0.0131431725,0.010706693,0.0467241,0.04672511,0.055296205,1.073583e-11,1.0722051e-11,1.7782276e-11,5.0000068e-08,5.0000068e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.30569464,0.23515145,0.057400513,0.030561956,0.006500093,0.020392086,0.0,0.0,0.0,-0.00217,0,0,0,831,24,0,0,0
667092282,-0.7975344,0.012059735,0.052471388,0.6008663,-0.35268253,0.5392831,-2.7294202,4.703944,-3.8210769,-0.9953448,-2.6089723e-05,4.54689e-05,5.9806553e-06,-0.0004262579,0.00022580633,-0.00074126304,0.23438682,0.046084568,0.3912152,-0.007085457,-0.0026121128,-0.0013727704,0.0,0.0,9.974923e-07,0.0011407731,0.027389336,1.2461733e-05,5.808532e-06,5.6703957e-06,2.2213295e-05,0.0130272135,0.013011079,0.01078409,0.046923764,0.04692342,0.05593353,1.07107075e-11,1.069568e-11,1.7859056e-11,5e-08,5.0000153e-08,5.000007e-08,0.0013146062,0.00082401367,0.0013335134,0.00093901384,0.0013297746,0.0013297916,0.0,0.0,743,0.30634487,0.2365027,0.029560955,0.018217355,0.008729036,0.0006144491,0.0,0.0,0.0,-0.002204,0,0,0,831,24,0,0,0
667300340,-0.79212934,0.01445999,0.05362348,0.60782117,-0.29762867,0.5161392,-2.7404666,4.6216354,-3.7302449,-1.5527978,-2.594353e-05,4.5550387e-05,5.9650342e-06,-0.00042526703,0.00022244162,-0.0007443416,0.23433173,0.046015833,0.38999972,-0.00734494,-0.0028338337,-0.002522119,0.0,0.0,8.03566e-07,0.0011319432,0.025292484,1.2939573e-05,5.7808593e-06,5.6372483e-06,2.2231683e-05,0.012968583,0.0129524795,0.01073128,0.047439087,0.047437098,0.05537061,1.06947125e-11,1.0678581e-11,1.7964387e-11,5.0000036e-08,5.0000217e-08,5.0000036e-08,0.001259534,0.000553645,0.0012880457,0.0006287095,0.001282217,0.001281759,0.0,0.0,743,0.3080198,0.2353096,0.06656985,0.096654005,0.011951996,0.0071315593,0.0,0.0,0.0,-0.002147,0,0,0,831,24,0,0,0
667500290,-0.7858586,0.017283088,0.051786825,0.6159919,-0.26370835,0.5036471,-2.7057023,4.555863,-3.6293046,-2.0683239,-2.5903451e-05,4.5529527e-05,5.9599874e-06,-0.00042587728,0.00022182646,-0.0007528301,0.23425724,0.04619704,0.39016145,-0.00798933,-0.0032358696,-0.0022791384,0.0,0.0,7.0567296e-07,0.0011080797,0.024702273,1.34761885e-05,5.734836e-06,5.6000476e-06,2.2188078e-05,0.012805335,0.012791499,0.010727793,0.047553923,0.047550555,0.055281267,1.0673833e-11,1.0656784e-11,1.8064392e-11,5.0000065e-08,5.0000192e-08,5.0000036e-08,0.0012389027,0.00042555956,0.0012745964,0.00047793053,0.0012664027,0.0012667326,0.0,0.0,743,0.30839014,0.23511969,0.039957516,0.041589085,0.01234495,0.004121008,0.0,0.0,0.0,-0.002196,0,0,0,831,24,0,0,0
