timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
367909176,0.23735203,-0.07853695,0.37061685
367929173,0.23437029,-0.07853695,0.37061685
367951173,0.23735203,-0.07853695,0.37987742
367972466,0.23735203,-0.07853695,0.36753
367993177,0.24033377,-0.07853695,0.3737037
368015180,0.23735203,-0.07853695,0.38296425
368038257,0.23735203,-0.08146372,0.37679055
368059173,0.24033377,-0.08146372,0.3737037
368081575,0.23735203,-0.07853695,0.37987742
368102254,0.24033377,-0.07853695,0.3737037
368123179,0.2433155,-0.07853695,0.3737037
368144245,0.23437029,-0.07853695,0.3737037
368166269,0.24033377,-0.08146372,0.37679055
368188299,0.24033377,-0.07853695,0.37987742
368210254,0.23138854,-0.08439048,0.37061685
368232173,0.24033377,-0.08146372,0.37679055
368253173,0.23735203,-0.08146372,0.3737037
368277179,0.23735203,-0.07853695,0.3737037
368301172,0.23138854,-0.08146372,0.37679055
368322331,0.23437029,-0.08439048,0.37987742
368345173,0.23735203,-0.07853695,0.3737037
368368180,0.23437029,-0.07853695,0.37679055
368390479,0.22840682,-0.08439048,0.38913798
368412173,0.23735203,-0.08146372,0.38296425
368432173,0.23138854,-0.07853695,0.37987742
368453173,0.23437029,-0.08439048,0.38296425
368474260,0.23437029,-0.08146372,0.37679055
368497269,0.24033377,-0.07853695,0.37987742
368519560,0.23437029,-0.07853695,0.37987742
368543561,0.23735203,-0.07853695,0.3737037
368567697,0.23138854,-0.08146372,0.37061685
368590238,0.23138854,-0.07853695,0.37679055
368613173,0.23138854,-0.08146372,0.38296425
368633173,0.23735203,-0.08146372,0.37987742
368655594,0.23437029,-0.07853695,0.37679055
368676706,0.23138854,-0.07853695,0.3737037
368697173,0.23437029,-0.07853695,0.37679055
368719173,0.23735203,-0.08146372,0.37061685
368740946,0.23138854,-0.08146372,0.37987742
368761186,0.23138854,-0.08146372,0.3737037
368783185,0.23138854,-0.08439048,0.37061685
368806253,0.23437029,-0.08146372,0.37679055
368828245,0.23138854,-0.07853695,0.37061685
368850326,0.23437029,-0.07853695,0.38605112
368873455,0.24033377,-0.08146372,0.37679055
368895173,0.23437029,-0.07853695,0.37061685
368917674,0.23735203,-0.07853695,0.36753
368940247,0.23437029,-0.08146372,0.37679055
368963172,0.23437029,-0.07853695,0.36753
368985173,0.23138854,-0.08146372,0.3737037
369007173,0.23138854,-0.07853695,0.3737037
369030345,0.23138854,-0.07853695,0.37987742
369053179,0.23138854,-0.07853695,0.37061685
369074255,0.23437029,-0.07853695,0.37987742
369097281,0.23437029,-0.08146372,0.3737037
369121179,0.23138854,-0.08146372,0.37679055
369142485,0.23735203,-0.08146372,0.38296425
369163196,0.23735203,-0.07853695,0.37679055
369185173,0.24033377,-0.07853695,0.37987742
369207173,0.24033377,-0.07853695,0.39222485
369228164,0.23735203,-0.07853695,0.3737037
369248173,0.24033377,-0.07853695,0.38296425
369268173,0.23437029,-0.08146372,0.37679055
369290230,0.23437029,-0.08146372,0.37987742
369312488,0.23735203,-0.08146372,0.37987742
369336683,0.23735203,-0.08146372,0.38296425
369359592,0.23437029,-0.07853695,0.37061685
369382238,0.23437029,-0.07561019,0.39531168
369404174,0.24033377,-0.07561019,0.37987742
369424390,0.24033377,-0.07853695,0.39222485
369446253,0.23735203,-0.07853695,0.38296425
369468909,0.23437029,-0.08146372,0.38605112
369490253,0.23437029,-0.07853695,0.38296425
369512787,0.23735203,-0.07853695,0.38913798
369533180,0.22840682,-0.08146372,0.37679055
369555129,0.23138854,-0.08146372,0.38296425
369577863,0.24033377,-0.07853695,0.39222485
369599179,0.23735203,-0.07561019,0.38913798
369621200,0.23437029,-0.07561019,0.38296425
369643179,0.23735203,-0.07853695,0.37987742
369663172,0.24033377,-0.07853695,0.38913798
369685347,0.23138854,-0.07853695,0.38296425
369707173,0.23735203,-0.08146372,0.38605112
369730404,0.23437029,-0.08146372,0.3737037
369752173,0.23437029,-0.07561019,0.38913798
369772284,0.24033377,-0.07853695,0.38605112
369794477,0.23735203,-0.07853695,0.3737037
369817136,0.2433155,-0.07561019,0.38913798
369840173,0.23735203,-0.07853695,0.38296425
369861173,0.23735203,-0.07561019,0.40457225
369883176,0.23735203,-0.08146372,0.38605112
369903470,0.23735203,-0.08146372,0.37987742
369927534,0.23437029,-0.07853695,0.39222485
369950262,0.22840682,-0.08146372,0.38605112
369972282,0.23437029,-0.07853695,0.38296425
369994319,0.22840682,-0.07853695,0.38296425
370017172,0.23735203,-0.08146372,0.38296425
370039574,0.23735203,-0.07853695,0.39222485
370062231,0.23138854,-0.08146372,0.39222485
370085173,0.23437029,-0.07853695,0.38605112
370106231,0.23437029,-0.07853695,0.38605112
370128693,0.22840682,-0.07853695,0.37987742
370152525,0.23138854,-0.08146372,0.38913798
370174091,0.23735203,-0.08439048,0.39222485
370196854,0.23138854,-0.08146372,0.38605112
370219135,0.23437029,-0.08439048,0.38913798
370242261,0.23437029,-0.08439048,0.38296425
370263230,0.23437029,-0.08439048,0.38605112
370286253,0.23138854,-0.08731724,0.38913798
370307172,0.23437029,-0.08439048,0.38605112
370330254,0.23437029,-0.08146372,0.39531168
370352338,0.23735203,-0.08439048,0.37987742
370374179,0.23437029,-0.08439048,0.38296425
370396172,0.23437029,-0.08439048,0.39222485
370419180,0.23138854,-0.08439048,0.39839852
370440173,0.23138854,-0.08439048,0.4014854
370462259,0.23138854,-0.08146372,0.39531168
370482371,0.23138854,-0.07853695,0.39839852
370505137,0.22840682,-0.07561019,0.38605112
370528173,0.22542506,-0.07561019,0.38913798
370549178,0.22542506,-0.07268342,0.4014854
370571185,0.22542506,-0.07268342,0.4014854
370592381,0.22542506,-0.06975665,0.4014854
370613336,0.22244334,-0.06682989,0.4014854
370635487,0.22542506,-0.06390312,0.39222485
370659290,0.22542506,-0.06390312,0.4014854
370682482,0.22840682,-0.06390312,0.38605112
370704173,0.22840682,-0.06975665,0.39531168
370725179,0.22840682,-0.06682989,0.39839852
370747994,0.22840682,-0.06390312,0.39531168
370769172,0.23138854,-0.06390312,0.39222485
370790231,0.22542506,-0.06975665,0.39531168
370813173,0.22542506,-0.06975665,0.4014854
370834235,0.22840682,-0.06975665,0.39839852
370856484,0.22542506,-0.06682989,0.39839852
370880492,0.22840682,-0.06975665,0.39531168
370903173,0.22840682,-0.06975665,0.39839852
370925173,0.22542506,-0.06975665,0.39531168
370945264,0.23138854,-0.06975665,0.39839852
370969484,0.22840682,-0.06975665,0.39531168
370992787,0.22542506,-0.06975665,0.4014854
371014091,0.22542506,-0.07268342,0.4076591
371037335,0.22244334,-0.07268342,0.40457225
371060172,0.22840682,-0.07268342,0.39839852
371084180,0.23138854,-0.06975665,0.40457225
371106260,0.23138854,-0.06682989,0.39839852
371126253,0.23138854,-0.06975665,0.39531168
371148180,0.23138854,-0.06975665,0.39839852
371170173,0.23437029,-0.06975665,0.38913798
371192173,0.23138854,-0.07268342,0.39222485
371212244,0.23138854,-0.07561019,0.4014854
371234439,0.22840682,-0.07853695,0.39531168
371257172,0.22542506,-0.07853695,0.39839852
