timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
367914975,0.9807174,-0.0136196315,-0.012619729,0.19454722,-3.4167268e-05,0.0017332654,-0.07248935,2.7409742,2.7413027,-0.5150444,-0.0003487543,0.00022194504,-3.472524e-05,0.00024784208,-0.0008321703,-1.4492345e-05,0.22969805,0.045582045,0.36355916,0.0036617767,-0.00053143286,0.015577415,0.0,0.0,9.1174274e-10,7.616915e-06,0.0005302872,1.6993673e-06,6.3861557e-06,6.4069354e-06,3.1915988e-05,0.014018943,0.014012931,0.010492608,0.070328735,0.070325315,0.05664001,1.1880049e-11,1.1952712e-11,1.8457468e-11,5.0000285e-08,5.0000256e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.37503874,0.23799162,0.0524823,0.015518441,0.016972607,0.034834493,0.0,0.0,0.0,0.016799,0,0,0,831,24,0,0,0
368120575,0.9807488,-0.013513299,-0.012664977,0.19439378,-0.0028815602,0.0042095324,-0.07004488,2.7345352,2.75042,-0.51547635,-0.00034878156,0.00022194823,-3.4676505e-05,0.0002479884,-0.0008321357,-1.8518725e-05,0.22969805,0.045582045,0.36355916,0.0036617767,-0.00053143286,0.015577415,0.0,0.0,9.318041e-10,8.044569e-06,0.0006070699,1.7044662e-06,6.415962e-06,6.4362525e-06,3.2088097e-05,0.014054521,0.014048259,0.010541937,0.07046403,0.0704602,0.05714283,1.1864976e-11,1.1936349e-11,1.8471624e-11,5.0000303e-08,5.000027e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.37539876,0.23904566,0.015501442,0.018799307,0.018889247,0.030488936,0.0,0.0,0.0,0.016799,0,0,0,831,24,0,0,0
368321376,0.9807856,-0.013274234,-0.012525761,0.19423372,-0.018867679,0.022237718,-0.069905244,2.7042875,2.789095,-0.5267083,-0.00034901625,0.0002218867,-3.461987e-05,0.0002477802,-0.0008302661,-2.0027463e-05,0.22969805,0.045582045,0.36355916,0.0036617767,-0.00053143286,0.015577415,0.0,0.0,7.857731e-09,5.4535496e-05,0.0013756487,1.7046664e-06,6.4376345e-06,6.457496e-06,3.2146392e-05,0.014063028,0.014056471,0.010479225,0.070451766,0.07044757,0.056717806,1.1849709e-11,1.1919706e-11,1.8461782e-11,5.0000317e-08,5.000029e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.37536559,0.238155,0.012223282,0.116468035,0.019167388,0.03595208,0.0,0.0,0.0,0.016799,0,0,0,831,24,0,0,0
368530999,0.98078084,-0.013314185,-0.01245066,0.19425961,-0.02628576,0.018208563,-0.07237945,2.684334,2.7930946,-0.5416271,-0.0003489953,0.00022182657,-3.46182e-05,0.00024735733,-0.0008307897,-1.9237503e-05,0.22969805,0.045582045,0.36355916,0.0036617767,-0.00053143286,0.015577415,0.0,0.0,1.7074516e-08,0.00010865393,0.0022965875,1.7068695e-06,6.4654255e-06,6.4848514e-06,3.2222055e-05,0.014127642,0.014120809,0.010551764,0.07068556,0.07068094,0.05744896,1.1837662e-11,1.1906261e-11,1.8456153e-11,5.0000395e-08,5.0000363e-08,5.0000086e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.37598735,0.23968513,0.015853303,0.041093882,0.02797146,0.0063791373,0.0,0.0,0.0,0.016799,0,0,0,831,24,0,0,0
368731775,0.98080206,-0.013343937,-0.01246408,0.19414939,-0.02857787,0.023753049,-0.068613835,2.663738,2.8127785,-0.54237664,-0.0003490434,0.0002218254,-3.4605102e-05,0.0002476525,-0.00083070324,-2.3435281e-05,0.22969805,0.045582045,0.36355916,0.0036617767,-0.00053143286,0.015577415,0.0,0.0,3.369483e-08,0.00023516259,0.003950309,1.7087405e-06,6.4818405e-06,6.5009035e-06,3.2326832e-05,0.01412052,0.014113381,0.010579472,0.07044067,0.070435725,0.05785816,1.1821608e-11,1.18888155e-11,1.8460716e-11,5.00004e-08,5.000037e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.37533504,0.24053724,0.015850592,0.012645447,0.04150786,0.0036791717,0.0,0.0,0.0,0.016799,0,0,0,831,24,0,0,0
368932575,0.98079157,-0.013530117,-0.012527395,0.19418584,-0.027104685,0.01802609,-0.059918873,2.6530712,2.8146873,-0.5247944,-0.00034896942,0.00022183378,-3.460876e-05,0.00024781527,-0.00083187176,-3.5185472e-05,0.22969805,0.045582045,0.36355916,0.0036617767,-0.00053143286,0.015577415,0.0,0.0,4.0520863e-08,0.00032867133,0.0053628567,1.710001e-06,6.4970463e-06,6.515731e-06,3.2379023e-05,0.014119363,0.014111974,0.010515166,0.070195064,0.07018977,0.057393856,1.1803875e-11,1.1869665e-11,1.8450477e-11,5.0000438e-08,5.0000402e-08,5.0000047e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.37467963,0.23957016,0.0063227382,0.057351187,0.03684553,0.013100083,0.0,0.0,0.0,0.016799,0,0,0,831,24,0,0,0
369138176,0.98080564,-0.013714109,-0.012433146,0.19410788,-0.022298805,0.012842212,-0.057724852,2.648686,2.816938,-0.52514565,-0.00034889663,0.0002218722,-3.4600416e-05,0.00024839575,-0.0008331319,-4.017064e-05,0.22969805,0.045582045,0.36355916,0.0036617767,-0.00053143286,0.015577415,0.0,0.0,5.1951183e-08,0.00036896046,0.0068034446,1.7107603e-06,6.5169143e-06,6.535325e-06,3.2451502e-05,0.014176432,0.014168752,0.010490447,0.0703107,0.07030496,0.057262637,1.178987e-11,1.1854216e-11,1.8446187e-11,5.0000427e-08,5.000039e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.37498754,0.23929612,0.012538979,0.06014623,0.03185433,0.0063752052,0.0,0.0,0.0,0.016799,0,0,0,831,24,0,0,0
369338975,0.98082954,-0.013802887,-0.012533035,0.19397414,-0.019942323,0.012895823,-0.059788626,2.6468756,2.825013,-0.5472263,-0.00034886925,0.00022192625,-3.4585457e-05,0.00024928543,-0.0008338817,-3.6535683e-05,0.22969805,0.045582045,0.36355916,0.0036617767,-0.00053143286,0.015577415,0.0,0.0,6.9295346e-08,0.0005156919,0.0097840205,1.7099509e-06,6.5230865e-06,6.541048e-06,3.250002e-05,0.014132991,0.01412532,0.010426393,0.069915906,0.0699099,0.056681972,1.1763985e-11,1.1826871e-11,1.8430488e-11,5.00004e-08,5.0000363e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3739329,0.23807976,0.017462075,0.0547973,0.025801105,0.054535367,0.0,0.0,0.0,0.016799,0,0,0,831,24,0,0,0
369539789,0.9808314,-0.013830208,-0.0124956705,0.19396494,-0.025904022,0.02299924,-0.06006574,2.6225297,2.8381495,-0.56198096,-0.0003489226,0.00022186026,-3.45572e-05,0.0002485919,-0.0008333777,-3.526256e-05,0.22969805,0.045582045,0.36355916,0.0036617767,-0.00053143286,0.015577415,0.0,0.0,6.6014806e-08,0.0005945827,0.0113347275,1.7134645e-06,6.5333475e-06,6.550908e-06,3.2596945e-05,0.014148814,0.014141217,0.010542182,0.06984314,0.0698368,0.05785965,1.1744752e-11,1.180625e-11,1.8432745e-11,5.000047e-08,5.000044e-08,5.0000043e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.37373778,0.24054033,0.012821845,0.037683394,0.025414925,7.688214e-05,0.0,0.0,0.0,0.016799,0,0,0,831,24,0,0,0
369745375,0.9808663,-0.01354737,-0.0124881435,0.1938086,-0.034176495,0.021361694,-0.062758654,2.6009245,2.8588681,-0.5764189,-0.00034900158,0.00022183816,-3.4514655e-05,0.00024852811,-0.0008325076,-3.4266413e-05,0.22969805,0.045582045,0.36355916,0.0036617767,-0.00053143286,0.015577415,0.0,0.0,6.338668e-08,0.00057209446,0.010666855,1.7137099e-06,6.545884e-06,6.562675e-06,3.266223e-05,0.014192543,0.014184568,0.010506637,0.06999857,0.0699919,0.057537664,1.1724256e-11,1.1784303e-11,1.8422612e-11,5.0000438e-08,5.0000402e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.37415302,0.2398701,0.021619827,0.028666273,0.027208133,0.022287255,0.0,0.0,0.0,0.016799,0,0,0,831,24,0,0,0
