w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,T,q0,q1,q2,q3,Vn,Ve,Vd,Pn,Pe,Pd
-1.613063843800000355e-02,-5.233251614600000629e-02,7.415570585260000853e-03,-6.619870915000000133e-01,-2.086259023800000056e-01,-9.200477309999998354e+00,2.671873866666667485e-01,-1.330014055555555352e-01,3.355692088888889146e-01,-9.397447221428571140e+01,2.676999899999999144e+01,9.457119999999999971e-01,3.415109999999999674e-02,-4.180845600000000079e-02,3.204912999999999790e-01,-9.030261000000000537e-02,2.154333999999999971e-01,-1.615440699999999952e+00,6.860873000000000665e-02,-8.716165399999999952e-01,-4.773350999999999900e+00
-1.334075591090195904e-02,2.793216613725489975e-02,-1.524716054509803751e-03,-7.998473380784313358e-01,-2.373028955098039350e-01,-8.927846521568627125e+00,2.682024155555555733e-01,-1.323359566666666709e-01,3.362274755555555439e-01,-9.347225615384614628e+01,2.677922976923076348e+01,9.453751999999999711e-01,3.550830499999999695e-02,-4.501531999999999756e-02,3.209026999999999852e-01,-6.244595700000000332e-02,2.899501600000000123e-01,-1.472102299999999975e+00,3.912065599999999671e-02,-8.588428500000000465e-01,-5.115175200000000366e+00
-4.993894946941175583e-02,4.296242586725489837e-02,4.603063208529412607e-03,-8.725901536078430887e-01,-6.967357596078428694e-02,-9.373076717647059297e+00,2.665107088888888920e-01,-1.363286499999999957e-01,3.362274777777777834e-01,-9.316743285714287026e+01,2.677214185714285222e+01,9.456004500000000368e-01,3.238537500000000097e-02,-4.298653499999999933e-02,3.208476000000000106e-01,-4.130501300000000153e-02,2.807149999999999923e-01,-1.261195300000000019e+00,3.464419800000000105e-02,-8.481433400000000233e-01,-5.444244399999999651e+00
4.229314926470587738e-02,-1.543219699882353128e-02,1.117587906431372589e-02,-5.724717754901961220e-01,-2.998674131960784028e-01,-8.980012407843137368e+00,2.651573400000000191e-01,-1.369940988888888878e-01,3.358983422222222015e-01,-9.271004961538461941e+01,2.677307592307691309e+01,9.457145000000000135e-01,2.673976999999999951e-02,-4.140238499999999988e-02,3.212399000000000227e-01,2.937747200000000170e-03,2.936011299999999880e-01,-1.204247999999999985e+00,5.111994200000000155e-02,-8.479660999999999449e-01,-5.731785999999999603e+00
1.363067604000000547e-03,9.458724399739999733e-02,1.592567571939999815e-02,-5.810692379399999830e-01,-2.488508050399999838e-01,-9.412270325999999798e+00,2.614355977777778062e-01,-1.363286499999999957e-01,3.385314044444444614e-01,-9.258914064285714574e+01,2.677999899999999300e+01,9.452873999999999999e-01,2.990962200000000029e-02,-3.888968000000000286e-02,3.225289299999999915e-01,4.686045999999999961e-02,2.980919200000000102e-01,-1.044812800000000097e+00,7.551359000000000543e-02,-8.420756499999999534e-01,-6.006785400000000053e+00
4.263505172884615030e-02,-1.804799538461521191e-04,2.398993438076923307e-02,-8.378322000000000269e-01,-1.174142392307692684e-01,-1.030408235961538566e+01,2.563604755555555226e-01,-1.353304766666666437e-01,3.431392633333333331e-01,-9.193535742857143589e+01,2.677999899999999300e+01,9.451665999999999679e-01,2.612676499999999971e-02,-2.812215100000000148e-02,3.243249999999999744e-01,1.089213200000000020e-01,2.930694200000000249e-01,-9.636527000000000287e-01,1.128391100000000064e-01,-8.310274500000000009e-01,-6.265837999999999575e+00
4.377770138200001021e-02,-5.862714103000000315e-02,1.690772625999999862e-02,-7.759369280000000257e-01,-1.500495552799999688e-01,-9.087616212000000360e+00,2.594055555555555559e-01,-1.343323033333333472e-01,3.408353333333333235e-01,-9.167629200000000367e+01,2.678922976923077570e+01,9.440023300000000006e-01,3.205278999999999767e-02,-3.160069000000000072e-02,3.268542600000000076e-01,4.881172300000000130e-02,3.155045200000000105e-01,-1.097861600000000104e+00,1.392207699999999937e-01,-8.100374000000000185e-01,-6.583052600000000254e+00
-4.155059603076923652e-02,8.338582923846152295e-02,4.878330501923077052e-03,-5.051144944038461482e-01,-1.239785876923076846e-01,-8.777556557692308914e+00,2.591687160000000212e-01,-1.333341299999999952e-01,3.422835139999999554e-01,-9.142319906666668317e+01,2.678999900000000878e+01,9.432099999999999929e-01,3.731887999999999872e-02,-3.556375999999999982e-02,3.281731299999999796e-01,4.145667000000000102e-02,2.977196999999999760e-01,-9.578675599999999513e-01,1.746178600000000136e-01,-8.262793000000000498e-01,-6.897573999999999650e+00
-4.469233099600000009e-02,1.276181106800000076e-01,-1.585312777799999934e-02,-2.540336984000000076e-01,-3.612041381999999690e-01,-9.222598141999998944e+00,2.502703477777777352e-01,-1.383249966666666719e-01,3.464305800000000435e-01,-9.122587853846154360e+01,2.678999900000000522e+01,9.437232599999999527e-01,2.909469599999999975e-02,-2.607594200000000126e-02,3.284204299999999854e-01,5.490517599999999998e-02,3.614744200000000185e-01,-8.116259599999999796e-01,1.910078400000000121e-01,-8.039880000000000360e-01,-7.152162599999999593e+00
3.863532474999999827e-02,-3.609199770000000307e-02,-2.885827482000000339e-03,-1.084645897820000204e+00,-4.627129077000000090e-01,-1.014654973599999899e+01,2.441802166666666440e-01,-1.369940988888888878e-01,3.497219033333333615e-01,-9.088635578571428653e+01,2.678999900000000522e+01,9.445230399999999804e-01,2.327153499999999944e-02,-1.670164199999999918e-02,3.271936999999999762e-01,9.457219000000000042e-02,3.779305499999999762e-01,-7.175982600000000433e-01,2.076725000000000099e-01,-7.255262999999999574e-01,-7.381656000000000439e+00
3.074291973461538638e-02,-1.445639907307692262e-01,8.629616180500000039e-03,-8.167601711538462483e-01,-2.073383006923076866e-01,-9.796355359615382952e+00,2.536537477777777716e-01,-1.336668544444444551e-01,3.457723166666666903e-01,-9.083237730769231177e+01,2.678999900000000522e+01,9.441517999999999855e-01,3.192675999999999847e-02,-2.466094099999999872e-02,3.270320299999999736e-01,9.591874999999999707e-03,2.644214300000000128e-01,-8.101613500000000023e-01,2.081626000000000032e-01,-7.376671000000000200e-01,-7.644703999999999944e+00
2.542394811799999349e-02,-1.247519513600000088e-02,5.262761212000000369e-03,-7.193093204199999535e-01,-3.317729682800000246e-01,-9.587772329999999954e+00,2.590672133333333793e-01,-1.320032322222222387e-01,3.421518566666665873e-01,-9.050963721428571773e+01,2.678999900000000522e+01,9.434504000000000223e-01,3.707653699999999969e-02,-3.415964500000000237e-02,3.276581199999999972e-01,-3.306388500000000119e-02,2.304946800000000073e-01,-8.693999599999999717e-01,2.031883200000000056e-01,-7.204650000000000221e-01,-7.884341199999999716e+00
-3.947356119600000518e-02,5.192422121620000885e-02,2.684977029399999646e-03,-4.298709082600000175e-01,-4.395897656000000153e-01,-8.787914132000000933e+00,2.570371577777777472e-01,-1.320032322222222110e-01,3.437975199999999676e-01,-9.029145557142855694e+01,2.679571385714286436e+01,9.431308499999999650e-01,4.015252700000000036e-02,-3.396582000000000073e-02,3.282353000000000076e-01,4.341263800000000101e-04,2.583223599999999731e-01,-7.769729499999999955e-01,1.950962400000000041e-01,-7.031922299999999737e-01,-8.132332999999999146e+00
1.465916703461538420e-02,2.444931477692308119e-02,1.588446703634615459e-02,-8.586776994615384906e-01,-2.846746863173078013e-01,-1.024730976538461569e+01,2.521650509999999734e-01,-1.342324859999999842e-01,3.458381450000000412e-01,-8.997211214285712799e+01,2.679571385714286080e+01,9.433533499999999794e-01,3.440983000000000236e-02,-2.965294599999999947e-02,3.286658499999999816e-01,3.402516199999999769e-02,2.368746700000000094e-01,-5.894519000000000286e-01,1.994279599999999875e-01,-6.910192400000000346e-01,-8.355321999999999250e+00
-2.632049370600000188e-02,1.014861723999999771e-02,1.634597959999999311e-04,-8.685544294000001608e-01,-3.529636943999999166e-01,-9.797518216000000280e+00,2.546687644444444731e-01,-1.363286499999999957e-01,3.454431833333333479e-01,-9.002571428571427248e+01,2.679357078571429085e+01,9.427193400000000167e-01,3.536248000000000169e-02,-3.009600399999999912e-02,3.303395000000000081e-01,-1.732507200000000039e-02,2.372237299999999938e-01,-7.426209000000000282e-01,1.786879000000000106e-01,-6.721886000000000250e-01,-8.582561500000000621e+00
2.353436125000000004e-02,-1.573747817307692143e-01,5.569266763846154530e-03,-6.076540177884616201e-01,-4.029438770576922457e-01,-9.260388176923077808e+00,2.614355966666666031e-01,-1.349977522222222115e-01,3.405061955555555020e-01,-8.978337542857141784e+01,2.679571385714286436e+01,9.427151999999999754e-01,3.517747000000000235e-02,-3.225022000000000305e-02,3.301675000000000026e-01,-7.727220999999999396e-02,1.681452400000000014e-01,-8.683718400000000059e-01,1.638892600000000088e-01,-6.559455400000000491e-01,-8.801997000000000071e+00
8.345593143199998842e-03,4.474348302000000221e-02,-4.045849852500000080e-03,-9.819592696000001286e-01,-4.094700441600000462e-01,-1.008041288799999968e+01,2.614355999999999902e-01,-1.349977522222222115e-01,3.398479333333333519e-01,-8.960105553846152304e+01,2.679076830769231066e+01,9.420284599999999564e-01,4.063905400000000084e-02,-4.210814000000000223e-02,3.303904500000000022e-01,-5.408886000000000249e-02,1.852498999999999951e-01,-7.257371000000000238e-01,1.338510800000000112e-01,-6.585798999999999959e-01,-9.000609000000000748e+00
-2.001862415999999811e-02,-6.050641399799999709e-02,-1.204449452320000002e-02,-8.174997670800000504e-01,-4.709614946999999274e-01,-9.527011932000000627e+00,2.648189944444444555e-01,-1.339995788888888872e-01,3.365566044444444627e-01,-8.946629878571427241e+01,2.679785692857143431e+01,9.421249600000000113e-01,4.190046699999999680e-02,-4.051210999999999701e-02,3.301569999999999783e-01,-6.620423500000000017e-02,1.547569500000000042e-01,-8.453435000000000255e-01,1.008063800000000010e-01,-6.534046500000000313e-01,-9.212980999999999199e+00
-6.898081084615383628e-03,-1.816725339769231090e-02,-6.989282920000000968e-03,-9.844252896153847798e-01,-2.066254200192307877e-01,-1.013262679615384698e+01,2.667813780000000135e-01,-1.342324859999999842e-01,3.372477879999999928e-01,-8.935348969230769001e+01,2.679769207692308086e+01,9.424987400000000015e-01,4.193353999999999832e-02,-4.421760500000000010e-02,3.286070799999999958e-01,-2.254765900000000114e-02,1.699809700000000090e-01,-7.754105999999999499e-01,6.694157000000000579e-02,-6.435976599999999603e-01,-9.421481999999999246e+00
-4.049125318519999905e-02,-3.492590945200000491e-02,-2.789222744000000118e-03,-8.729174795999997682e-01,-3.148529201399999367e-01,-1.004130761799999760e+01,2.692174444444444537e-01,-1.366613744444444278e-01,3.319487533333333462e-01,-8.923717071428571046e+01,2.679857128571429215e+01,9.425990600000000441e-01,4.052835300000000307e-02,-4.777859500000000009e-02,3.279965799999999820e-01,-5.480495999999999979e-02,1.669290400000000008e-01,-9.195341500000000501e-01,3.690567000000000153e-02,-6.318882000000000110e-01,-9.614162999999999570e+00
2.690589580784313872e-02,-3.666403642607843349e-02,-8.403829148431371174e-03,-9.071839694901958628e-01,-5.977060657647059738e-01,-9.283003015686274395e+00,2.729391888888888507e-01,-1.373268233333333199e-01,3.316196266666666670e-01,-8.895255171428570407e+01,2.679642821428571864e+01,9.427128000000000174e-01,3.837671499999999875e-02,-5.151740500000000222e-02,3.273621199999999787e-01,-6.697424500000000169e-02,1.535391500000000131e-01,-9.978358000000000505e-01,1.258925299999999990e-02,-6.175869999999999971e-01,-9.827617999999999299e+00
-7.643883018799998638e-03,6.955105479600000307e-02,-2.211433945400000534e-03,-1.115300844900000143e+00,-2.284006614399999857e-01,-1.080027729000000214e+01,2.688790911111111348e-01,-1.343323033333333194e-01,3.355692122222222462e-01,-8.881666264285713908e+01,2.679214207142857518e+01,9.426771000000000456e-01,4.188655699999999787e-02,-5.194258000000000208e-02,3.269670000000000076e-01,4.635552300000000264e-02,1.446059600000000056e-01,-8.823269000000000251e-01,-8.780580499999999914e-05,-6.022437999999999958e-01,-1.002965099999999943e+01
9.135596600000012515e-04,-9.621542843999998651e-02,8.438336912799999923e-03,-1.115713093319999905e+00,-3.067209659000000310e-01,-1.032505798999999946e+01,2.729391899999999982e-01,-1.373268233333333199e-01,3.316196233333333354e-01,-8.860998399999999720e+01,2.679230692307692863e+01,9.429400599999999688e-01,3.816158699999999682e-02,-5.044440599999999719e-02,3.268992600000000248e-01,-2.785345700000000160e-02,1.605949299999999969e-01,-1.137443500000000052e+00,-1.266193900000000053e-02,-5.710357000000000349e-01,-1.023105999999999938e+01
-6.099058953018867552e-02,4.075469481358490881e-02,4.280651398905660140e-03,-1.160758468258490606e+00,-2.837581506792452579e-01,-1.056508358490565769e+01,2.732775233333333276e-01,-1.379922722222222120e-01,3.299739566666666235e-01,-8.826894921428571195e+01,2.678999900000000522e+01,9.421059000000000516e-01,4.175360499999999919e-02,-5.739099999999999757e-02,3.277185000000000237e-01,1.036146699999999921e-02,1.541124000000000105e-01,-1.204388299999999967e+00,-2.670179300000000144e-02,-5.414531999999999679e-01,-1.047978600000000071e+01
-2.605700163877551143e-02,1.842205331571428739e-01,7.070085703877551989e-03,-9.406195334081630666e-01,-2.673821728571428302e-01,-1.129911477142857201e+01,2.648190055555555422e-01,-1.406540722222222317e-01,3.339235466666666263e-01,-8.793110876923076091e+01,2.678999900000000522e+01,9.425930399999999931e-01,3.360802300000000076e-02,-5.290325700000000214e-02,3.280093700000000223e-01,2.043956699999999876e-02,1.811163899999999882e-01,-1.427336500000000008e+00,-1.916062799999999899e-02,-5.089984499999999912e-01,-1.075655099999999997e+01
-5.138184309038461989e-02,-1.202415897307692119e-02,-5.794693630769231184e-03,-1.349434651865384582e+00,-8.930305769230764690e-02,-1.213203888653846185e+01,2.583905288888888596e-01,-1.449794955555555598e-01,3.385314022222221664e-01,-8.799716828571426674e+01,2.678999900000000522e+01,9.432101000000000512e-01,2.513985700000000156e-02,-3.833748000000000017e-02,3.290181799999999934e-01,4.995220999999999689e-02,2.063627500000000115e-01,-1.804299799999999898e+00,-1.690987500000000129e-02,-4.615254699999999932e-01,-1.110718499999999942e+01
3.683717661600001414e-02,-8.406296487200000389e-02,3.363353585400000179e-02,-1.059593485220400089e+00,-2.540913039200000667e-01,-1.126449812000000072e+01,2.641423222222222256e-01,-1.479740088888888971e-01,3.349109488888888375e-01,-8.812173478571426699e+01,2.678999900000000522e+01,9.433998999999999580e-01,2.016422000000000006e-02,-4.280595499999999970e-02,3.282646499999999912e-01,-2.061791500000000055e-02,1.633884499999999906e-01,-2.242438299999999884e+00,-1.602207099999999884e-02,-4.141342000000000079e-01,-1.144980299999999929e+01
-2.715901414038461581e-02,3.369987547499999486e-02,2.310437356307692286e-02,-7.955786780769229516e-01,8.382972173076923272e-02,-1.070817338653846384e+01,2.646498250000000052e-01,-1.477078300000000122e-01,3.328045009999999748e-01,-8.795111521428570711e+01,2.678999900000000522e+01,9.416366000000000458e-01,2.563985400000000012e-02,-4.784150799999999787e-02,3.322263400000000089e-01,2.721936399999999937e-02,1.273350599999999999e-01,-2.467809700000000106e+00,-1.522426799999999913e-02,-3.965075000000000127e-01,-1.184690800000000088e+01
-1.375818088599999565e-02,-2.608778974700000364e-02,-5.124068967999999280e-02,-8.343829946000000941e-01,-1.926990819999999938e-01,-1.063526290400000107e+01,2.621122788888889388e-01,-1.489721811111111294e-01,3.355692111111110987e-01,-8.733205942857141224e+01,2.678999900000000522e+01,9.415877499999999456e-01,1.934691700000000167e-02,-4.441899400000000331e-02,3.332646499999999956e-01,3.603420799999999813e-02,1.606911900000000115e-01,-2.605433500000000180e+00,-2.598591899999999968e-02,-3.567322499999999730e-01,-1.223972999999999978e+01
2.595147344400000264e-02,5.353111743800000738e-02,-4.516562583599999930e-02,-6.951618353699999808e-01,-3.106046897200000489e-01,-1.074627510599999880e+01,2.641423166666666544e-01,-1.456449422222222123e-01,3.349109444444444139e-01,-8.714288438461538533e+01,2.678999900000000522e+01,9.433108000000000049e-01,1.988056699999999830e-02,-4.610088500000000117e-02,3.280917400000000206e-01,7.068851600000000679e-02,1.236377949999999948e-01,-2.730638700000000085e+00,-1.565157400000000143e-02,-3.296449799999999764e-01,-1.267529900000000076e+01
2.578647929411764100e-02,4.431424774117646848e-02,-1.729088860392156979e-02,-1.046140817254902045e+00,-3.412114660784315023e-01,-1.058661563725490140e+01,2.597438977777777880e-01,-1.403213466666666798e-01,3.388605333333333247e-01,-8.671186842857142096e+01,2.678357042857141934e+01,9.448892500000000139e-01,2.067328599999999905e-02,-3.819317700000000176e-02,3.244969200000000220e-01,1.488585600000000009e-01,1.266424499999999898e-01,-2.891164299999999798e+00,1.532630100000000051e-02,-3.151651300000000155e-01,-1.311635899999999921e+01
1.526397386000000189e-02,-5.986514608999999459e-02,-2.498534236600000180e-02,-1.017843309599999913e+00,-3.094928955999999287e-01,-1.020173316200000002e+01,2.617739377777777987e-01,-1.403213466666666520e-01,3.382022711111110636e-01,-8.638761892857142755e+01,2.678214185714285023e+01,9.454818400000000178e-01,1.905907100000000035e-02,-3.608629000000000003e-02,3.231076999999999977e-01,1.492106300000000108e-01,5.102874999999999772e-02,-2.984190700000000085e+00,5.348734000000000127e-02,-3.013028500000000109e-01,-1.357834800000000008e+01
8.397852001960784407e-02,4.894275434176469791e-02,-6.222979362745092655e-04,-8.682206513725490016e-01,-2.975034749019608293e-01,-1.048630240588235196e+01,2.627889577777777763e-01,-1.346650277777777793e-01,3.365566066666667022e-01,-8.570099307692306922e+01,2.677999899999999300e+01,9.459646999999999917e-01,2.382497100000000034e-02,-3.728321200000000307e-02,3.212368999999999919e-01,1.691239900000000018e-01,-4.321623600000000336e-03,-2.981796300000000066e+00,9.001633000000000551e-02,-2.986022799999999977e-01,-1.403790700000000058e+01
-5.619763554423078469e-03,-5.805374452307691946e-02,3.237127269615385373e-03,-1.148746335576923183e+00,-1.769495715384614976e-01,-1.064218167884615518e+01,2.628227929999999990e-01,-1.315374180000000170e-01,3.408024169999999686e-01,-8.500588520000000869e+01,2.677999899999998945e+01,9.458995000000000042e-01,2.921763800000000064e-02,-3.225755999999999762e-02,3.215277200000000168e-01,1.461576500000000001e-01,-2.777527499999999858e-02,-3.120143999999999807e+00,1.245640600000000042e-01,-2.967227700000000246e-01,-1.457376499999999986e+01
5.173449121999999789e-02,-9.509234342000001325e-03,2.167917562000000464e-02,-1.063157024859999744e+00,-4.063039079999999914e-01,-1.036671587999999922e+01,2.641423166666666544e-01,-1.320032322222222387e-01,3.372148711111110919e-01,-8.443064576923076459e+01,2.677999899999999300e+01,9.456107000000000262e-01,2.920539499999999858e-02,-3.782921000000000200e-02,3.217709000000000263e-01,8.338775499999999397e-02,-4.036512999999999907e-02,-3.287761000000000156e+00,1.580160899999999979e-01,-2.971336199999999872e-01,-1.513365699999999947e+01
4.663761385199999970e-02,-1.355518714999999833e-02,2.023004596400000341e-02,-1.083388341200000049e+00,-5.453391901399999853e-01,-1.025371268799999847e+01,2.654956722222221455e-01,-1.290087122222222105e-01,3.391896666666666671e-01,-8.356864028571428094e+01,2.677785614285713578e+01,9.446792000000000522e-01,3.376623599999999809e-02,-3.610404600000000075e-02,3.242493599999999865e-01,1.216067150000000041e-01,-6.869353000000000264e-02,-3.351491999999999916e+00,1.915891899999999926e-01,-3.052641999999999856e-01,-1.570741300000000074e+01
2.835374044230768928e-02,-4.944585534038459934e-02,-1.415029192307707438e-05,-1.204577542307692317e+00,-3.119181505769230700e-01,-1.034602381923076919e+01,2.665107022222222288e-01,-1.266796388888888625e-01,3.385314044444444059e-01,-8.291409850000000858e+01,2.677428471428570589e+01,9.439184699999999539e-01,3.834171599999999791e-02,-3.597710999999999965e-02,3.259657300000000091e-01,1.006201300000000021e-01,-6.849916999999999812e-02,-3.389154700000000187e+00,2.299731999999999887e-01,-3.160669199999999734e-01,-1.633006299999999911e+01
5.893898806800001305e-02,-6.229593826000000278e-02,2.719739243599999731e-02,-1.126597445999999891e+00,-4.767651767999999679e-01,-9.426405874000000296e+00,2.705708033333333318e-01,-1.236851155555555581e-01,3.345818155555554951e-01,-8.223873953846154450e+01,2.676999899999999144e+01,9.436835999999999558e-01,4.230760799999999655e-02,-4.081408000000000258e-02,3.255851000000000162e-01,6.142124499999999931e-02,-7.982042400000000093e-02,-3.485460300000000178e+00,2.691685300000000169e-01,-3.227437000000000222e-01,-1.695384200000000163e+01
-2.247869169215686511e-02,9.611989027450981715e-02,1.473561095411764742e-02,-7.668403859215686680e-01,-2.872823503921564589e-02,-9.495741696078429328e+00,2.702324611111111552e-01,-1.230196666666666799e-01,3.349109466666666535e-01,-8.158614642857142485e+01,2.676999899999999144e+01,9.422356499999999802e-01,4.889605600000000024e-02,-4.420638000000000345e-02,3.284005199999999736e-01,4.005112000000000255e-02,-4.249154799999999704e-02,-3.375221300000000202e+00,3.001294400000000251e-01,-3.234220400000000217e-01,-1.762034799999999990e+01
-8.666892531346152839e-02,-5.493947296153846999e-03,-2.608174045576922874e-03,-1.330808351730769168e+00,-4.950859140384614859e-02,-9.556247382692307113e+00,2.638039766666666619e-01,-1.283432622222221986e-01,3.368857399999999336e-01,-8.108302892307693810e+01,2.676769153846153415e+01,9.425742000000000287e-01,4.026833999999999969e-02,-3.520555000000000212e-02,3.296859300000000159e-01,1.873030799999999977e-03,5.920566000000000023e-02,-3.311253300000000177e+00,3.203210200000000119e-01,-3.105656800000000106e-01,-1.825647499999999823e+01
-7.257616291400000030e-02,3.249713455279999719e-02,-2.290884885600000427e-03,-7.784224558000001348e-01,-1.754945178000006170e-02,-9.791230371999999349e+00,2.661723566666666652e-01,-1.343323033333333472e-01,3.375440044444444343e-01,-8.061754714285714840e+01,2.676142842857142767e+01,9.428862999999999550e-01,3.346177599999999863e-02,-3.923497699999999727e-02,3.290992999999999835e-01,-8.081480000000000607e-02,9.116489999999999316e-02,-3.202144000000000101e+00,3.320487699999999931e-01,-2.873528300000000035e-01,-1.884982000000000113e+01
-6.546179560399999209e-02,2.946793701800000040e-02,-2.056792513571999853e-02,-9.657685124399999488e-01,-9.486614627999997995e-02,-1.011072742800000057e+01,2.631272977777777689e-01,-1.386577222222222239e-01,3.368857355555555100e-01,-7.981146415384614556e+01,2.676076915384615162e+01,9.434664000000000383e-01,2.406907599999999828e-02,-3.837665999999999994e-02,3.283581400000000206e-01,-9.150479999999999725e-02,1.293193699999999891e-01,-3.202569700000000186e+00,3.325307699999999755e-01,-2.564082400000000095e-01,-1.943284399999999934e+01
