w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,T,q0,q1,q2,q3,Vn,Ve,Vd,Pn,Pe,Pd
-9.276794089999998993e-01,6.745923632000000447e-01,3.182144490000000103e-01,-1.580993110339999896e+00,3.251471836000000559e-01,-9.000943111999999857e+00,4.145433899999999977e-02,3.371126022222222240e-01,2.723657077777777435e-01,-3.649043193333332624e+01,2.150999999999999801e+01,8.855420999999999987e-01,2.224131099999999972e-01,-1.544130900000000028e-02,-4.075650599999999790e-01,4.844263599999999670e+00,-3.096583799999999886e+00,-9.307005400000000206e-01,3.101754800000000145e+01,-2.070032300000000092e+01,-7.558404000000000345e+00
-1.206240390800000117e+00,4.338579505599999275e-01,1.997287442000000024e-01,-1.089594044400000072e+00,1.181513476000000118e-01,-1.018487438000000012e+01,1.730697939999999851e-02,2.614576860000000225e-01,3.509366790000000291e-01,-3.656758813333332370e+01,2.150999999999999801e+01,9.135851999999999862e-01,1.588837399999999955e-01,8.012552000000000563e-02,-3.656474399999999902e-01,4.871913400000000394e+00,-2.126957700000000173e+00,-5.972609500000000127e-01,3.197469500000000053e+01,-2.118524700000000038e+01,-7.770710000000000228e+00
-1.070207631346153709e+00,-4.746830075769230967e-02,9.766563578846154670e-02,-1.087175819038461499e+00,4.648993282692307494e-01,-1.045601518269230823e+01,2.148059660000000218e-02,1.651994390000000035e-01,4.078686610000000212e-01,-3.652610306249999894e+01,2.151000000000000156e+01,9.310542000000000540e-01,5.594829999999999942e-02,1.473283999999999982e-01,-3.290933999999999804e-01,4.434879300000000413e+00,-1.297818200000000033e+00,-5.170966999999999647e-01,3.292468000000000217e+01,-2.151374600000000115e+01,-7.935605500000000312e+00
-5.426324472000000343e-01,-6.040741092600000056e-02,-2.887316791079999959e-02,-9.745735042799998915e-01,6.957939283599999802e-01,-1.016081355599999902e+01,2.588608222222222449e-02,9.630294222222222922e-02,4.313742755555555752e-01,-3.650170573333333124e+01,2.150999999999999801e+01,9.345453000000000232e-01,-3.287536700000000256e-02,1.778852200000000106e-01,-3.064332300000000009e-01,3.692429800000000206e+00,-8.722632500000000455e-01,-4.667332200000000042e-01,3.370915000000000106e+01,-2.170711500000000171e+01,-8.063596000000000430e+00
-1.296967142619999958e-01,-2.370848494799999637e-02,-7.327039177999999930e-02,-8.535012577999999683e-01,7.257481065999999981e-01,-1.041852999400000002e+01,3.161652620000000163e-02,7.396079079999998140e-02,4.346235840000000072e-01,-3.712635160000000667e+01,2.150999999999999801e+01,9.332032999999999578e-01,-7.783532999999999424e-02,1.799698499999999868e-01,-3.011382799999999804e-01,2.854086899999999982e+00,-6.304925999999999586e-01,-3.727669000000000121e-01,3.433904299999999665e+01,-2.184480999999999895e+01,-8.161801000000000528e+00
2.207948532000000297e-01,-3.449224574059999715e-01,-7.476099454000000033e-02,-4.767711655999999909e-01,8.581731177999999405e-01,-1.048000516600000154e+01,4.509797277777777974e-02,7.891477644444444550e-02,4.296459311111111012e-01,-3.783519673333333344e+01,2.150999999999999801e+01,9.313990500000000061e-01,-8.754782399999999631e-02,1.772767799999999949e-01,-3.056207599999999913e-01,2.011479099999999853e+00,-5.219064399999999715e-01,-2.986566700000000130e-01,3.478619400000000184e+01,-2.195360799999999912e+01,-8.176733000000000473e+00
2.182417956596154063e-01,-3.213668624038461541e-01,-7.714562253846153628e-02,-7.259325830769230992e-01,8.991575187499999400e-01,-1.048832590576922819e+01,7.633385330000000413e-02,1.023067790000000005e-01,4.218683280000000702e-01,-3.758012419999999310e+01,2.150400000000000134e+01,9.374219000000000301e-01,-7.589447000000000554e-02,1.303425900000000082e-01,-3.138331200000000210e-01,1.260811300000000079e+00,-4.211374800000000085e-01,-2.902977199999999813e-01,3.509991999999999734e+01,-2.203915800000000047e+01,-8.128807000000000116e+00
1.660632805199999396e-01,-2.696997747199999518e-01,-7.639136169999999337e-02,-5.702943983400000638e-01,1.078515772020000041e+00,-1.065558238200000041e+01,9.677133055555554864e-02,1.238615424444444446e-01,4.102883644444444422e-01,-3.677263173333333413e+01,2.150000000000000000e+01,9.402405999999999819e-01,-6.454260000000000552e-02,9.319484999999999575e-02,-3.210864399999999730e-01,7.457939999999999570e-01,-3.035124200000000050e-01,-3.562070399999999748e-01,3.527239000000000146e+01,-2.210819199999999896e+01,-8.122073999999999572e+00
2.436181693711538532e-01,-9.744763113134614629e-01,-8.608365159615384565e-02,-3.689453943269231373e-01,1.009231510115384589e+00,-9.956402884615384252e+00,1.413230420999999903e-01,1.483690069999999972e-01,4.060020370000000378e-01,-3.681702306666667823e+01,2.150000000000000000e+01,9.407071999999999656e-01,-5.790787199999999912e-02,6.440674999999999872e-02,-3.279763500000000276e-01,4.019968500000000167e-01,-2.084290199999999926e-01,-4.640356299999999767e-01,3.536449000000000353e+01,-2.215565300000000093e+01,-8.203646000000000882e+00
4.908052164099999809e-02,1.298657395059999997e-01,-4.641129148600000275e-03,-8.703454479600002403e-01,9.461490811000000667e-01,-1.048603826000000083e+01,1.955800670000000241e-01,1.643136220000000480e-01,3.783138080000000292e-01,-3.694913853333333265e+01,2.150000000000000000e+01,9.404219000000000328e-01,-6.974708000000000296e-02,-4.591002699999999909e-02,-3.295973799999999954e-01,3.391246199999999877e-01,-2.090278299999999978e-01,-5.124475400000000347e-01,3.541797300000000348e+01,-2.219346399999999875e+01,-8.299274999999999736e+00
3.311474128509803855e-02,4.246447717450979598e-01,2.407675868647058542e-02,-7.738943588823529174e-01,1.141812826156862748e+00,-1.220303289215686071e+01,1.633504655555555740e-01,1.671679111111111504e-01,3.940418277777777978e-01,-3.706046819999999542e+01,2.150000000000000000e+01,9.422909999999999897e-01,-5.310665999999999998e-02,-1.559916199999999975e-02,-3.301880400000000160e-01,4.104537699999999956e-01,-2.451856000000000035e-01,-6.637840999999999880e-01,3.546737699999999904e+01,-2.223242799999999875e+01,-8.374339000000000865e+00
6.027581745999999185e-02,-3.794093768400000344e-02,1.105732099340000184e-02,-5.366862353199999269e-01,1.294005425320000402e+00,-1.359495066399999885e+01,1.413230410000000103e-01,1.699237720000000285e-01,3.910690600000000239e-01,-3.706011626666666814e+01,2.150000000000000000e+01,9.430686999999999820e-01,-3.606930400000000342e-02,1.326105399999999955e-02,-3.303706599999999827e-01,3.471044999999999825e-01,-1.533365200000000039e-01,-1.215781299999999954e+00,3.553447700000000253e+01,-2.225438000000000116e+01,-8.510213000000000250e+00
-1.522732526419999788e-01,-3.120009910000001024e-02,4.378933353600000626e-03,-4.731031640399999127e-01,1.143961280999999941e+00,-1.365333840399999943e+01,1.444698144444444554e-01,1.629028855555555433e-01,3.905851188888889158e-01,-3.743109826666666606e+01,2.150000000000000000e+01,9.435422999999999449e-01,-3.661596999999999769e-02,6.073917300000000394e-03,-3.291660000000000141e-01,3.092150000000000176e-01,-4.073394500000000057e-02,-1.994362500000000038e+00,3.556146999999999991e+01,-2.226751300000000100e+01,-8.762354000000000198e+00
-1.344404866730769255e-01,1.385885807692315919e-03,-5.145027426346154495e-03,-4.627436580769230257e-01,1.091121044480769076e+00,-1.143755651153845854e+01,1.484778120000000146e-01,1.525027950000000243e-01,3.920023689999999617e-01,-3.732012112500000001e+01,2.149562499999999687e+01,9.431039700000000137e-01,-5.228744999999999921e-02,6.326465400000000003e-03,-3.283003600000000133e-01,2.585586300000000115e-01,-3.997356599999999857e-03,-2.669190400000000185e+00,3.559152000000000271e+01,-2.227044499999999871e+01,-9.128842000000000567e+00
-4.802034373200000927e-02,-5.616533731399999535e-02,-2.990492506000000383e-02,-2.933472373999999605e-01,1.028985621719999966e+00,-1.024455573600000058e+01,1.487759288888889087e-01,1.468270266666666657e-01,3.916221322222221968e-01,-3.678320153333333309e+01,2.149200000000000443e+01,9.422513999999999612e-01,-6.108859999999999985e-02,1.182090400000000013e-02,-3.290757200000000160e-01,2.247890800000000022e-01,3.567755699999999950e-03,-2.900952600000000103e+00,3.561364999999999981e+01,-2.226788900000000027e+01,-9.551031000000000049e+00
5.206950210600000406e-02,1.327321925300000149e-01,-5.407447418000000186e-03,-2.621962393599999719e-01,8.851285647799999046e-01,-1.005074440199999941e+01,1.460928920000000020e-01,1.477784609999999998e-01,3.926245789999999736e-01,-3.660367428571429116e+01,2.149000000000000199e+01,9.410531500000000049e-01,-6.610794999999999866e-02,7.080469300000000361e-03,-3.316606000000000276e-01,1.801939200000000074e-01,-4.132153000000000215e-02,-2.913105499999999903e+00,3.562696499999999844e+01,-2.227122100000000060e+01,-1.000006899999999987e+01
2.949759464705882170e-02,-4.829657600980393622e-02,4.515006856862745048e-03,-5.300969943137255891e-01,9.744207002352940350e-01,-1.053409008235294131e+01,1.434761011111110873e-01,1.537166944444444683e-01,3.916221211111110545e-01,-3.610630437499999346e+01,2.148999999999999844e+01,9.413152999999999659e-01,-5.512330000000000008e-02,1.453163600000000055e-02,-3.326796599999999882e-01,9.082152000000000280e-02,-4.770229000000000136e-02,-2.959798800000000174e+00,3.563143999999999778e+01,-2.227439700000000045e+01,-1.046446199999999926e+01
-9.142149623999999697e-03,-6.695676891999997535e-03,7.022692039999999924e-04,-3.727676676000000189e-01,9.843280469999998727e-01,-9.850405009999999351e+00,1.472853500000000371e-01,1.542744270000000195e-01,3.913801639999999749e-01,-3.550009146666666737e+01,2.149000000000000199e+01,9.416998600000000552e-01,-5.342784999999999895e-02,9.021604000000000775e-03,-3.320625700000000013e-01,4.968900999999999873e-02,-3.093881999999999882e-02,-3.028085700000000102e+00,3.562228400000000050e+01,-2.227924499999999952e+01,-1.092321100000000023e+01
-7.499693568399998927e-03,-4.678856664000000110e-02,5.593027892000001838e-04,-4.490077485999999229e-01,1.050656698600000105e+00,-9.594578824000000949e+00,1.510946066666666587e-01,1.540447733333333291e-01,3.888567611111110600e-01,-3.485289966666667283e+01,2.149000000000000199e+01,9.416451500000000419e-01,-5.492542300000000099e-02,7.640179700000000219e-03,-3.320081500000000019e-01,2.335073400000000146e-02,-3.710218200000000004e-03,-2.981024999999999814e+00,3.559752300000000247e+01,-2.226842699999999908e+01,-1.140286399999999922e+01
-4.235448369230768867e-02,-6.616102465384615661e-02,-6.891230580769231243e-03,-5.917336883846153750e-01,9.826525200384612635e-01,-9.730512946153845988e+00,1.553344740000000002e-01,1.542744270000000195e-01,3.882691299999999623e-01,-3.420676300000000225e+01,2.148800000000000310e+01,9.417828999999999784e-01,-5.583111000000000324e-02,1.638418100000000027e-03,-3.315497299999999870e-01,-2.201358999999999955e-02,3.341043999999999958e-02,-2.931008799999999859e+00,3.556477399999999989e+01,-2.225998699999999886e+01,-1.191502099999999942e+01
-3.688394750999999389e-02,-3.257836843800000770e-02,-1.138345983999999866e-02,-2.762823609200000252e-01,9.348137262599999220e-01,-9.020295742000000061e+00,1.592099779999999742e-01,1.516169920000000337e-01,3.879580280000000103e-01,-3.347642746666666369e+01,2.148800000000000310e+01,9.412209400000000059e-01,-6.225659699999999686e-02,-4.336359399999999836e-03,-3.319765000000000077e-01,-5.230960199999999671e-02,4.378026000000000140e-02,-2.858070399999999900e+00,3.553531600000000168e+01,-2.225102400000000102e+01,-1.241154200000000074e+01
-3.237563454000000947e-03,2.921263194000004327e-03,-1.805181438079999853e-02,-5.376372162000000454e-01,9.615766110800000321e-01,-9.003446728000000121e+00,1.590443544444444524e-01,1.524043833333333375e-01,3.867827455555555294e-01,-3.280668693333333863e+01,2.148599999999999710e+01,9.406609000000000220e-01,-6.403594999999999426e-02,-4.963235499999999606e-03,-3.332144000000000217e-01,-2.347977299999999892e-02,4.038566000000000378e-03,-2.696842199999999856e+00,3.550262000000000029e+01,-2.224400899999999837e+01,-1.290608199999999961e+01
-6.477613149423077331e-03,-1.021348201346154033e-02,2.664326095769231368e-03,-5.036885991730768453e-01,9.802870569230768272e-01,-8.805746375000000015e+00,1.604024400000000072e-01,1.510264520000000332e-01,3.848469840000000031e-01,-3.212400050000000107e+01,2.148312500000000114e+01,9.400756399999999902e-01,-6.506876000000000326e-02,-8.637946999999999986e-03,-3.345880500000000257e-01,-3.262114499999999723e-02,1.952525800000000020e-02,-2.496417300000000061e+00,3.546953200000000095e+01,-2.223281499999999866e+01,-1.339663999999999966e+01
-8.070702679999996326e-03,-2.159287640600000141e-02,-5.501810691400000827e-03,-3.846610891080000094e-01,9.356112608600000158e-01,-8.759562922000000640e+00,1.626879866666666730e-01,1.524043833333333375e-01,3.847087222222221881e-01,-3.154542033333333251e+01,2.148000000000000398e+01,9.402875000000000538e-01,-6.415313999999999739e-02,-8.706471999999999822e-03,-3.341679000000000177e-01,-2.062999299999999925e-02,-5.117570499999999842e-03,-2.272999299999999945e+00,3.543597799999999864e+01,-2.222804599999999908e+01,-1.384216900000000017e+01
4.054214353599999709e-02,6.230607249400000464e-02,1.606345560999999835e-03,-4.064608175999999684e-01,9.990041400799999360e-01,-8.778867882000000122e+00,1.604024370000000088e-01,1.542744249999999928e-01,3.867136139999999833e-01,-3.111313626666667176e+01,2.148000000000000398e+01,9.400351599999999808e-01,-6.415369999999999406e-02,-9.585750999999999994e-03,-3.348529000000000089e-01,8.155540599999999956e-04,-1.808523800000000001e-02,-2.066560299999999906e+00,3.541576400000000291e+01,-2.223714800000000125e+01,-1.426056600000000074e+01
-2.174756467800000384e-02,4.323577905999999305e-03,5.010631274599999622e-03,-4.180336648800000443e-01,1.006414454000000180e+00,-8.955366608000000284e+00,1.597068366666666572e-01,1.563413144444444347e-01,3.871284177777777891e-01,-3.060404993333333223e+01,2.148000000000000398e+01,9.404719999999999747e-01,-5.770708599999999772e-02,-7.750382600000000309e-03,-3.348465600000000153e-01,2.033709499999999948e-02,-2.131108199999999855e-02,-1.860518499999999964e+00,3.539610700000000065e+01,-2.223887799999999970e+01,-1.463478600000000007e+01
-4.014216040384615408e-02,1.095022229615384528e-02,1.274198802769230601e-02,-3.152936945576922390e-01,9.759259468076924016e-01,-8.791495198076923145e+00,1.577193959999999839e-01,1.548649629999999944e-01,3.882691249999999927e-01,-3.023835266666667110e+01,2.148000000000000398e+01,9.406565999999999539e-01,-5.798804999999999932e-02,-4.857125999999999805e-03,-3.343338699999999775e-01,5.736070499999999794e-02,-1.904863299999999884e-02,-1.673476600000000092e+00,3.538572700000000282e+01,-2.224372699999999980e+01,-1.499800600000000017e+01
