timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
91862567,-91.01734,26.789999,102423.0,1.2169547
91873020,-91.09661,26.789999,102424.0,1.2169665
91894795,-91.344986,26.789999,102427.0,1.2170022
91906956,-90.932785,26.789999,102422.0,1.2169428
91918377,-90.68441,26.789999,102418.99,1.216907
91939244,-91.09661,26.789999,102424.0,1.2169665
91951244,-90.520584,26.789999,102416.99,1.2168833
91961851,-90.853516,26.789999,102421.0,1.2169309
91983836,-91.18116,26.789999,102425.0,1.2169784
91995934,-90.853516,26.789999,102421.0,1.2169309
92006794,-90.76896,26.789999,102419.99,1.216919
92028017,-90.68441,26.789999,102418.99,1.216907
92039843,-91.09661,26.789999,102424.0,1.2169665
92051211,-91.42954,26.789999,102428.0,1.2170141
92074038,-91.01734,26.789999,102423.0,1.2169547
92085561,-91.01734,26.789999,102423.0,1.2169547
92095955,-90.68441,26.789999,102418.99,1.216907
92118328,-90.76896,26.789999,102419.99,1.216919
92129559,-90.76896,26.789999,102419.99,1.216919
92139958,-90.76896,26.789999,102419.99,1.216919
92162868,-90.441315,26.789999,102416.0,1.2168715
92173565,-90.932785,26.789999,102422.0,1.2169428
92183954,-90.441315,26.789999,102416.0,1.2168715
92207030,-90.76896,26.789999,102419.99,1.216919
92219543,-90.441315,26.789999,102416.0,1.2168715
92230374,-90.520584,26.789999,102416.99,1.2168833
92251230,-91.01734,26.789999,102423.0,1.2169547
92262501,-90.2722,26.789999,102414.0,1.2168478
92273101,-90.520584,26.789999,102416.99,1.2168833
92294345,-90.60514,26.789999,102417.99,1.2168952
92305625,-90.35676,26.789999,102415.0,1.2168596
92315957,-90.60514,26.789999,102417.99,1.2168952
92338980,-90.35676,26.789999,102415.0,1.2168596
92349554,-90.68441,26.789999,102418.99,1.216907
92359964,-90.35676,26.789999,102415.0,1.2168596
92383005,-90.520584,26.789999,102416.99,1.2168833
92394843,-90.520584,26.789999,102416.99,1.2168833
92405022,-90.35676,26.789999,102415.0,1.2168596
92427107,-90.60514,26.789999,102417.99,1.2168952
92438499,-90.35676,26.789999,102415.0,1.2168596
92449015,-90.2722,26.789999,102414.0,1.2168478
92470993,-90.2722,26.8,102414.0,1.2168478
92481565,-90.441315,26.8,102416.0,1.2168715
92491229,-90.2722,26.8,102414.0,1.2168478
92514898,-90.19293,26.8,102413.0,1.2168359
92526567,-90.520584,26.8,102416.99,1.2168833
92537137,-90.35676,26.8,102415.0,1.2168596
92558348,-90.520584,26.789999,102416.99,1.2168833
92569556,-90.441315,26.789999,102416.0,1.2168715
92579225,-89.4478,26.789999,102403.99,1.2167288
92602895,-90.02383,26.8,102411.0,1.2168121
92614499,-90.35676,26.8,102415.0,1.2168596
92625011,-89.86,26.8,102409.0,1.2167883
92646797,-90.2722,26.789999,102414.0,1.2168478
92658034,-90.35676,26.789999,102415.0,1.2168596
92669012,-90.10838,26.789999,102412.0,1.2168239
92691098,-89.86,26.8,102409.0,1.2167883
92702566,-90.02383,26.8,102411.0,1.2168121
92713018,-89.77545,26.8,102407.99,1.2167764
92734996,-89.94456,26.789999,102410.0,1.2168002
92746913,-89.94456,26.789999,102410.0,1.2168002
92757013,-89.86,26.789999,102409.0,1.2167883
92779249,-89.77545,26.8,102407.99,1.2167764
92790568,-90.10838,26.8,102412.0,1.2168239
92801101,-89.86,26.8,102409.0,1.2167883
92822796,-89.86,26.8,102409.0,1.2167883
92833845,-89.86,26.8,102409.0,1.2167883
92844852,-89.86,26.8,102409.0,1.2167883
92867258,-90.60514,26.8,102417.99,1.2168952
92879256,-90.02383,26.8,102411.0,1.2168121
92890952,-90.35676,26.8,102415.0,1.2168596
92913008,-90.10838,26.789999,102412.0,1.2168239
92923720,-89.53236,26.789999,102404.99,1.2167407
92934795,-90.35676,26.789999,102415.0,1.2168596
