timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
86358756,1548265883000431,323874018,-1170763119,19567,-14877,0.17500001,1.7628438,0.71300006,1.016,0.55,0.95,70,1,0.10300001,-0.018000001,-0.102000006,-0.011000001,0.0,0,nan,0.0,3,1,20
86554874,1548265883200431,323874018,-1170763121,19557,-14888,0.282,1.7628484,0.71400005,1.0170001,0.55,0.95,70,1,0.086,0.047000002,-0.071,0.065000005,0.0,0,nan,0.0,3,1,20
86754898,1548265883400431,323874019,-1170763123,19544,-14900,0.289,1.7628529,0.716,1.019,0.55,0.95,70,1,0.147,0.1,-0.10700001,0.081,0.0,0,nan,0.0,3,1,20
86956759,1548265883600431,323874020,-1170763124,19516,-14928,0.28300002,1.7628571,0.71800005,1.0220001,0.55,0.95,70,1,0.1,0.098000005,-0.019000001,0.064,0.0,0,nan,0.0,3,1,20
87163760,1548265883800431,323874020,-1170763124,19554,-14890,0.26000002,1.7628614,0.72,1.023,0.55,0.95,70,1,0.072000004,-0.071,0.012,-0.001,0.0,0,nan,0.0,3,1,20
87371717,1548265884000431,323874019,-1170763123,19566,-14878,0.256,1.7628652,0.721,1.0250001,0.55,0.95,70,1,0.034,-0.023000002,0.025,0.038000003,0.0,0,nan,0.0,3,1,20
87560843,1548265884200431,323874018,-1170763122,19650,-14794,0.277,1.7628739,0.72300005,1.028,0.55,0.95,70,1,0.058000002,0.057000004,0.009000001,-0.544,0.0,0,nan,0.0,3,1,20
87758173,1548265884400431,323874018,-1170763121,19922,-14522,0.28500003,1.762899,0.725,1.029,0.55,0.95,70,1,0.081,-0.07700001,0.026,-1.616,0.0,0,nan,0.0,3,1,20
87962738,1548265884600431,323874015,-1170763121,20315,-14129,0.275,1.7629298,0.726,1.029,0.55,0.95,70,1,0.193,-0.148,-0.123,-1.9740001,0.0,0,nan,0.0,3,1,20
88161701,1548265884800431,323874014,-1170763128,20713,-13731,0.268,0.7135387,0.72700006,1.031,0.55,0.95,70,1,0.37800002,-0.022000002,-0.37800002,-2.016,4.882472,0,nan,0.0,3,1,20
88361722,1548265885000431,323874013,-1170763138,21113,-13331,0.25,0.3969716,0.72800004,1.029,0.55,0.95,70,2,0.509,0.0,-0.509,-2.0140002,4.7522955,0,nan,0.0,3,1,20
88565709,1548265885200431,323874013,-1170763149,21535,-12909,0.24700001,0.5417044,0.72800004,1.0270001,0.55,0.95,70,2,0.455,-0.075,-0.44900003,-2.066,4.680638,0,nan,0.0,3,1,20
88755698,1548265885400431,323874013,-1170763163,21915,-12529,0.24200001,0.26074135,0.72400004,1.026,0.55,0.95,70,2,0.58900005,0.112,-0.578,-1.843,4.861618,0,nan,0.0,3,1,20
88954736,1548265885600431,323874013,-1170763173,22286,-12158,0.25100002,0.4996207,0.72200006,1.026,0.55,0.95,70,2,0.439,-0.081,-0.43100002,-1.9160001,4.789896,0,nan,0.0,3,1,20
89157699,1548265885800431,323874011,-1170763181,22688,-11756,0.24900001,0.41950977,0.71800005,1.0220001,0.55,0.95,70,2,0.39600003,-0.039,-0.39400002,-2.045,4.686789,0,nan,0.0,3,1,20
89351710,1548265886000431,323874011,-1170763187,23089,-11355,0.31300002,0.41964605,0.72,1.0250001,0.55,0.95,70,4,0.178,-0.040000003,-0.17400001,-2.078,4.686789,0,nan,0.0,3,1,20
89565695,1548265886200431,323874007,-1170763190,23472,-10972,0.36200002,0.41977382,0.72800004,1.033,0.55,0.95,70,4,0.28300002,-0.266,-0.098000005,-1.9350001,4.686789,0,nan,0.0,3,1,20
89765766,1548265886400431,323874004,-1170763193,23856,-10588,0.259,0.41989985,0.72800004,1.029,0.55,0.95,70,4,0.158,0.025,-0.156,-1.9230001,4.686789,0,nan,0.0,3,1,20
89963709,1548265886600431,323874002,-1170763195,24227,-10217,0.23200001,0.42001852,0.72300005,1.0220001,0.55,0.95,70,4,0.134,-0.126,-0.045,-1.8130001,4.686789,0,nan,0.0,3,1,20
90162738,1548265886800431,323873999,-1170763195,24604,-9840,0.231,0.42013335,0.72,1.018,0.55,0.95,70,4,0.19000001,-0.18900001,0.021000002,-1.748,4.686789,0,nan,0.0,3,1,20
90358738,1548265887000431,323873998,-1170763196,24890,-9554,0.223,0.4202344,0.71500003,1.011,0.57,1.0,70,3,0.031000001,0.025,-0.018000001,-1.549,4.686789,0,nan,0.0,3,1,19
90561708,1548265887200431,323874001,-1170763199,25080,-9364,0.21900001,0.5130631,0.708,1.003,0.55,0.95,70,3,0.21000001,0.18300001,-0.10300001,-1.294,5.1225786,0,nan,0.0,3,1,20
90747709,1548265887400431,323874008,-1170763200,25298,-9146,0.215,0.51313025,0.70100003,0.99500006,0.55,0.95,70,3,0.13900001,0.13700001,-0.023000002,-1.25,5.1225786,0,nan,0.0,3,1,20
90954808,1548265887600431,323874012,-1170763199,25518,-8926,0.21000001,0.7113892,0.697,0.98800004,0.55,0.95,70,3,0.17,0.16800001,-0.029000001,-1.1520001,5.462204,0,nan,0.0,3,1,20
91163006,1548265887800431,323874015,-1170763199,25772,-8672,0.23900001,0.71143645,0.69500005,0.9850001,0.55,0.95,70,3,0.192,0.128,0.142,-1.2140001,5.462204,0,nan,0.0,3,1,20
91355257,1548265888000431,323874019,-1170763196,25996,-8448,0.246,0.71148115,0.69500005,0.98300004,0.55,0.95,70,1,0.275,0.22700001,0.156,-1.1270001,5.462204,0,nan,0.0,3,1,20
91555699,1548265888200431,323874020,-1170763193,26212,-8233,0.261,0.7115218,0.69500005,0.98300004,0.55,0.95,70,1,0.13800001,-0.082,0.11100001,-1.0480001,5.462204,0,nan,0.0,3,1,20
91754912,1548265888400431,323874020,-1170763190,26408,-8036,0.259,0.7115639,0.69500005,0.98200005,0.55,0.95,70,1,0.1,0.045,0.09,-1.085,5.462204,0,nan,0.0,3,1,20
91958794,1548265888600431,323874019,-1170763186,26643,-7802,0.27,0.7116084,0.69600004,0.98200005,0.55,0.95,70,1,0.187,-0.047000002,0.18100001,-1.139,5.462204,0,nan,0.0,3,1,20
92158763,1548265888800431,323874018,-1170763182,26856,-7588,0.277,0.71165395,0.69600004,0.984,0.55,0.95,70,1,0.10300001,-0.047000002,0.09200001,-1.1810001,5.462204,0,nan,0.0,3,1,20
92356741,1548265889000431,323874018,-1170763181,27097,-7347,0.24400002,0.7116991,0.693,0.98,0.55,0.95,70,2,0.134,-0.07700001,0.11000001,-1.1650001,5.462204,0,nan,0.0,3,1,20
92558796,1548265889200431,323874017,-1170763179,27251,-7193,0.25,0.7117356,0.689,0.97800004,0.55,0.95,70,2,0.15200001,-0.066,0.13700001,-0.93700004,5.462204,0,nan,0.0,3,1,20
92758737,1548265889400431,323874018,-1170763178,27451,-6993,0.24300002,0.71176845,0.684,0.97300005,0.55,0.95,70,2,0.039,0.032,0.023000002,-0.85,5.462204,0,nan,0.0,3,1,20
92955724,1548265889600431,323874016,-1170763175,27694,-6750,0.22900002,0.333623,0.679,0.96700007,0.55,0.95,70,2,0.33200002,-0.287,0.16800001,-1.0960001,3.124868,0,nan,0.0,3,1,20
93158736,1548265889800431,323874013,-1170763174,27914,-6530,0.23900001,0.54162884,0.675,0.96400005,0.55,0.95,70,2,0.20600002,-0.18900001,0.08400001,-1.131,3.0146706,0,nan,0.0,3,1,20
