timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
751581662,0.9985624,-0.03113247,-0.030407805,0.03129413,0.016278604,0.04927126,-0.023563426,5.3127284,2.7019467,0.13642225,-2.1273761e-05,1.5340745e-05,2.0853329e-06,7.9011574e-05,0.00041419367,-0.00016634307,0.23695713,0.04332465,0.38152212,-0.00228556,-0.0066069425,0.007923385,0.0,0.0,3.0482084e-09,5.445941e-05,0.0014845792,1.10905816e-07,6.258967e-06,6.2450777e-06,3.40734e-05,0.011664078,0.011663849,0.010823366,0.045242548,0.045242026,0.05707392,1.12495785e-11,1.1259482e-11,1.790988e-11,5.0000146e-08,5.0000125e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.30080655,0.23890148,0.006322496,0.035200026,0.015717197,0.0016011168,0.0,0.0,0.0,-0.006737,0,0,0,831,24,0,0,0
751782452,0.99856025,-0.03148327,-0.030176343,0.031235266,0.013995293,0.05067072,-0.030188195,5.3109984,2.700592,0.12517104,-2.1214002e-05,1.532167e-05,2.1297478e-06,7.871027e-05,0.00041310702,-0.00016447555,0.23695713,0.04332465,0.38152212,-0.00228556,-0.0066069425,0.007923385,0.0,0.0,4.347105e-09,8.383093e-05,0.0022553816,1.1098681e-07,6.2444283e-06,6.2320555e-06,3.4104116e-05,0.011661796,0.011661509,0.010855304,0.045260232,0.045259733,0.05744112,1.12273645e-11,1.1237304e-11,1.7906105e-11,5.0000136e-08,5.000013e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.30086535,0.23966877,0.018650284,0.029364513,0.016254684,0.025122445,0.0,0.0,0.0,-0.006746,0,0,0,831,24,0,0,0
751990438,0.99855715,-0.031795356,-0.02999538,0.031191792,0.010252659,0.045943063,-0.03094905,5.304263,2.6911252,0.1113132,-2.1105321e-05,1.5263733e-05,2.1592825e-06,7.7661134e-05,0.00041108747,-0.00016055601,0.23695713,0.04332465,0.38152212,-0.00228556,-0.0066069425,0.007923385,0.0,0.0,2.3487768e-08,0.00018118897,0.0036144692,1.11089896e-07,6.237625e-06,6.2263007e-06,3.4153705e-05,0.011708715,0.011708418,0.0109193,0.04554943,0.045548953,0.05807276,1.12096625e-11,1.1219645e-11,1.7906418e-11,5.000017e-08,5.0000164e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.30182508,0.2409829,0.02361307,0.06254993,0.021565555,0.0027253528,0.0,0.0,0.0,-0.006761,0,0,0,831,24,0,0,0
752191259,0.9985406,-0.027307827,-0.034787327,0.030998053,0.018327514,0.033088595,-0.06337429,5.3062487,2.6903007,0.06559523,-2.1058811e-05,1.5261334e-05,2.253926e-06,7.775367e-05,0.00041016514,-0.00014551636,0.23695713,0.04332465,0.38152212,-0.00228556,-0.0066069425,0.007923385,0.0,0.0,2.0989015e-07,0.00032769758,0.0067029838,1.1153322e-07,6.2358067e-06,6.203785e-06,3.4179604e-05,0.011718359,0.011718311,0.010857911,0.045574974,0.04557455,0.057565328,1.1187594e-11,1.11976955e-11,1.7900795e-11,5.0000192e-08,5.0000168e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3019098,0.23992775,0.02752283,0.01770586,0.018288014,0.061220113,0.0,0.0,0.0,-0.006739,0,0,0,831,24,0,0,0
752391266,0.99939823,0.0051609953,-0.021059155,0.027074993,-0.007857101,-0.052483488,-0.8537879,5.3019495,2.673146,-0.16709298,-2.0999569e-05,1.5213248e-05,2.3640068e-06,7.714556e-05,0.00040843993,-8.879635e-05,0.23695713,0.04332465,0.38152212,-0.00228556,-0.0066069425,0.007923385,0.0,0.0,2.3326197e-07,0.00047334918,0.009421325,9.5583246e-08,6.1879928e-06,6.16262e-06,3.426489e-05,0.012190202,0.012190236,0.010894447,0.045586515,0.045586284,0.057932977,1.1160839e-11,1.117098e-11,1.789744e-11,5.000017e-08,5.0000136e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.30194834,0.2406927,0.042624906,0.029219456,0.021012902,0.075674415,0.0,0.0,0.0,-0.006733,0,0,0,831,24,0,0,0
752596093,0.9996284,0.007818767,-0.015245049,0.021201713,-0.081766516,-0.03918729,-1.5528065,5.2879252,2.6507726,-0.4294288,-2.0931935e-05,1.5189091e-05,2.4277788e-06,7.6703735e-05,0.00040693852,-8.4514504e-05,0.23695713,0.04332465,0.38152212,-0.00228556,-0.0066069425,0.007923385,0.0,0.0,2.1718282e-07,0.0005348491,0.011093066,8.379713e-08,6.147124e-06,6.13165e-06,3.43262e-05,0.012642648,0.012643536,0.010874296,0.04583708,0.045837056,0.05763488,1.1127262e-11,1.1137237e-11,1.7892535e-11,5.0000168e-08,5.0000146e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.30277738,0.24007265,0.017761104,0.029602056,0.019689232,0.0052612782,0.0,0.0,0.0,-0.006735,0,0,0,831,24,0,0,0
752796890,0.9995012,0.0070259613,-0.025192058,0.017705604,-0.12346032,-0.0037320587,-1.8283092,5.2556252,2.6428657,-0.7351549,-2.0925938e-05,1.5134957e-05,2.4963629e-06,7.546737e-05,0.0004070295,-0.000100151665,0.23695713,0.04332465,0.38152212,-0.00228556,-0.0066069425,0.007923385,0.0,0.0,1.5393591e-07,0.00048672163,0.010163257,8.086718e-08,6.118526e-06,6.0854572e-06,3.4290275e-05,0.012762776,0.012764585,0.010833413,0.04599814,0.045998223,0.057230182,1.1091822e-11,1.110163e-11,1.7875106e-11,5.0000196e-08,5.0000175e-08,5.0000068e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.30330902,0.23922831,0.0011939892,0.025374504,0.016854389,0.016534392,0.0,0.0,0.0,-0.006748,0,0,0,831,24,0,0,0
753001643,0.9993826,0.0074235545,-0.029350199,0.017831983,-0.12438036,0.01807744,-1.8199998,5.2259846,2.6293588,-1.0798856,-2.0837853e-05,1.5131125e-05,2.5582945e-06,7.539132e-05,0.00040509217,-0.00011552744,0.23695713,0.04332465,0.38152212,-0.00228556,-0.0066069425,0.007923385,0.0,0.0,1.1173237e-07,0.00045962975,0.009980205,8.265092e-08,6.094405e-06,6.052322e-06,3.4327284e-05,0.01274787,0.012749578,0.010755104,0.046525735,0.0465259,0.056413107,1.1065227e-11,1.10749404e-11,1.7875463e-11,5.0000267e-08,5.0000246e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.30504367,0.23751444,0.027030943,0.04110695,0.018550565,0.037700135,0.0,0.0,0.0,-0.006754,0,0,0,831,24,0,0,0
753201630,0.99931055,0.0049354653,-0.031213086,0.019489443,-0.10425449,0.03306951,-1.8156068,5.2028656,2.6156979,-1.4051666,-2.0726362e-05,1.5140151e-05,2.5979693e-06,7.5561635e-05,0.00040267163,-0.00012597155,0.23695713,0.04332465,0.38152212,-0.00228556,-0.0066069425,0.007923385,0.0,0.0,8.6027185e-08,0.00040600722,0.008763647,8.567045e-08,6.0571597e-06,6.0098564e-06,3.4343037e-05,0.01263547,0.012636691,0.010726862,0.046611853,0.046612073,0.055997413,1.1030607e-11,1.1040341e-11,1.7866273e-11,5.000024e-08,5.0000207e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.30532593,0.23663773,0.027891701,0.056715302,0.020954264,0.053957902,0.0,0.0,0.0,-0.006767,0,0,0,831,24,0,0,0
753402465,0.99918574,0.0040257326,-0.033598583,0.021976382,-0.08523708,0.051001154,-1.8534229,5.1765313,2.6201406,-1.7409377,-2.0717856e-05,1.5102284e-05,2.6576283e-06,7.4736745e-05,0.0004026188,-0.00013665835,0.23695713,0.04332465,0.38152212,-0.00228556,-0.0066069425,0.007923385,0.0,0.0,6.664098e-08,0.00037914526,0.008551984,9.089224e-08,6.0246234e-06,5.9712124e-06,3.440955e-05,0.012577782,0.012578827,0.0107946,0.046794012,0.046794284,0.05651733,1.1001036e-11,1.10108945e-11,1.7872476e-11,5.0000242e-08,5.0000214e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.30592203,0.23773374,0.040250942,0.031084381,0.014577804,0.059245463,0.0,0.0,0.0,-0.006733,0,0,0,831,24,0,0,0
