timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
100108223,1557937329800466,323874668,-1170762711,22050,-12394,0.328,0.091148764,0.80200005,1.19,0.58,0.93,57,2,4.178,3.979,1.273,-0.22200002,0.32720086,0,nan,0.0,3,1,19
100310645,1557937330000466,323874744,-1170762689,22085,-12359,0.38500002,0.0880803,0.81000006,1.1980001,0.58,0.93,57,3,4.3700004,4.281,0.87600005,-0.021000002,0.26144367,0,nan,0.0,3,1,19
100508693,1557937330200466,323874826,-1170762674,22165,-12279,0.31100002,0.058824923,0.81600004,1.2,0.58,0.93,57,3,4.7790003,4.7460003,0.555,-0.49,0.160172,0,nan,0.0,3,1,19
100713710,1557937330400466,323874917,-1170762672,22309,-12135,0.30200002,0.05642841,0.81700003,1.1980001,0.58,0.93,57,3,5.222,5.2170005,-0.24700001,-0.537,0.047994107,0,nan,0.0,3,1,19
100913701,1557937330600466,323875014,-1170762681,22492,-11952,0.263,0.03672417,0.81600004,1.1850001,0.58,0.93,57,3,5.464,5.419,-0.703,-0.469,6.2035513,0,nan,0.0,3,1,19
101117711,1557937330800466,323875115,-1170762706,22654,-11790,0.252,0.037206054,0.81500006,1.1800001,0.58,0.93,57,3,6.0060005,5.7730002,-1.659,-0.77300006,6.093761,0,nan,0.0,3,1,19
101318674,1557937331000467,323875222,-1170762744,22784,-11660,0.303,0.052619755,0.818,1.1850001,0.58,0.93,74,1,6.399,6.0990005,-1.9390001,-0.777,6.04811,0,nan,0.0,3,1,19
101502616,1557937331200467,323875334,-1170762781,22947,-11497,0.28300002,0.051419493,0.823,1.19,0.58,0.93,74,1,6.551,6.354,-1.5940001,-0.74300003,6.042319,0,nan,0.0,3,1,19
101713708,1557937331400467,323875453,-1170762811,23135,-11309,0.27600002,0.04590809,0.82800007,1.194,0.58,0.93,74,1,6.9170003,6.8090005,-1.2210001,-0.86300004,6.079735,0,nan,0.0,3,1,19
101911680,1557937331600467,323875577,-1170762828,23367,-11077,0.24000001,0.041639715,0.83000004,1.199,0.58,0.93,74,1,6.9480004,6.9340005,-0.44400004,-1.245,6.1620283,0,nan,0.0,3,1,19
102110640,1557937331800467,323875704,-1170762829,23658,-10786,0.24300002,0.03916257,0.83100003,1.2010001,0.58,0.93,74,1,7.0290003,7.0200005,0.35000002,-1.718,6.261427,0,nan,0.0,3,1,19
102323866,1557937332000467,323875832,-1170762815,24012,-10432,0.238,0.040050592,0.83300006,1.205,0.58,0.93,69,1,7.214,7.1570005,0.90800005,-1.5610001,0.05922914,0,nan,0.0,3,1,19
102511897,1557937332200467,323875962,-1170762791,24272,-10171,0.202,0.03376095,0.83300006,1.2010001,0.58,0.93,69,1,7.32,7.1930003,1.3620001,-1.3010001,0.1408383,0,nan,0.0,3,1,19
102721709,1557937332400467,323876092,-1170762758,24562,-9882,0.21800001,0.038374726,0.83300006,1.205,0.58,0.93,69,1,7.2950006,7.0920005,1.7120001,-1.4810001,0.19006687,0,nan,0.0,3,1,19
102909703,1557937332600467,323876217,-1170762720,24887,-9557,0.21200001,0.035517447,0.83100003,1.205,0.58,0.93,69,1,6.8190002,6.5000005,2.0630002,-1.5100001,0.25986362,0,nan,0.0,3,1,19
103105742,1557937332800467,323876333,-1170762675,25193,-9250,0.21000001,0.04408021,0.83000004,1.21,0.58,0.93,69,1,6.517,6.149,2.16,-1.6790001,0.29546222,0,nan,0.0,3,1,19
103305730,1557937333000467,323876439,-1170762630,25408,-9035,0.277,0.053636756,0.832,1.215,0.58,0.93,69,3,6.0460005,5.6920004,2.038,-1.608,0.3168687,0,nan,0.0,3,1,19
103509709,1557937333200467,323876535,-1170762598,25705,-8738,0.259,0.06832894,0.836,1.222,0.58,0.93,69,3,4.984,4.8560004,1.1240001,-1.503,0.28076184,0,nan,0.0,3,1,19
103710615,1557937333400467,323876615,-1170762577,26000,-8444,0.27800003,0.08493679,0.84000003,1.2290001,0.58,0.93,69,3,4.1590004,4.071,0.84900004,-1.5430001,0.25028682,0,nan,0.0,3,1,19
103908067,1557937333600467,323876687,-1170762561,26343,-8100,0.27100003,0.08272877,0.84400004,1.2360001,0.58,0.93,69,3,3.943,3.8890002,0.651,-1.9410001,0.2063171,0,nan,0.0,3,1,19
104103660,1557937333800467,323876751,-1170762545,26772,-7672,0.27800003,0.09494067,0.84700006,1.24,0.58,0.93,69,3,3.285,3.186,0.80100006,-1.868,0.2238896,0,nan,0.0,3,1,19
104313746,1557937334000467,323876804,-1170762528,27106,-7337,0.289,0.11492469,0.84900004,1.246,0.58,0.93,68,3,2.7680001,2.6560001,0.781,-1.8650001,0.24945274,0,nan,0.0,3,1,19
104511682,1557937334200467,323876846,-1170762514,27520,-6923,0.312,0.15796223,0.851,1.25,0.58,0.93,68,3,1.909,1.8230001,0.56700003,-2.0570002,0.26760083,0,nan,0.0,3,1,19
104710666,1557937334400467,323876874,-1170762501,28014,-6429,0.326,0.20411608,0.85300004,1.25,0.58,0.93,68,3,1.457,1.269,0.71500003,-2.262,0.35996628,0,nan,0.0,3,1,19
104917848,1557937334600467,323876896,-1170762488,28409,-6035,0.31300002,0.23275012,0.855,1.256,0.58,0.93,68,3,1.332,1.223,0.526,-2.0860002,0.3800674,0,nan,0.0,3,1,19
105117472,1557937334800467,323876914,-1170762479,28825,-5619,0.32200003,0.36183885,0.85800004,1.2600001,0.59999996,0.94,68,3,0.79700005,0.74300003,0.291,-2.0210001,0.3780376,0,nan,0.0,3,1,18
105314639,1557937335000467,323876924,-1170762471,29297,-5147,0.328,0.39782736,0.859,1.2620001,0.59999996,0.94,68,2,0.65300006,0.425,0.49600002,-2.2280002,0.5971693,0,nan,0.0,3,1,18
105516726,1557937335200467,323876930,-1170762463,29732,-4712,0.335,0.7702504,0.86100006,1.268,0.59999996,0.94,68,2,0.38500002,0.28,0.263,-2.184,0.6302024,0,nan,0.0,3,1,18
105710971,1557937335400467,323876935,-1170762458,30173,-4271,0.33800003,0.7703321,0.86300004,1.274,0.58,0.93,68,2,0.26700002,0.19800001,0.178,-2.2800002,0.6302024,0,nan,0.0,3,1,19
105907667,1557937335600467,323876940,-1170762457,30675,-3769,0.333,0.77040035,0.86500007,1.276,0.58,0.93,68,2,0.363,0.36200002,-0.021000002,-1.881,0.6302024,0,nan,0.0,3,1,19
106108983,1557937335800467,323876951,-1170762457,31016,-3428,0.33200002,0.42500317,0.86800003,1.2830001,0.58,0.93,68,2,0.80700004,0.80700004,0.015000001,-1.4360001,0.16115654,0,nan,0.0,3,1,19
106312676,1557937336000467,323876971,-1170762460,31305,-3138,0.24700001,0.20619754,0.869,1.2780001,0.58,0.93,64,1,1.3570001,1.3280001,-0.279,-0.514,6.1464086,0,nan,0.0,3,1,19
106509715,1557937336200467,323877003,-1170762469,31343,-3100,0.25,0.13227029,0.869,1.274,0.58,0.93,64,1,2.262,2.2080002,-0.49300003,-0.10700001,6.087514,0,nan,0.0,3,1,19
106701937,1557937336400467,323877051,-1170762486,31459,-2985,0.22900002,0.073283054,0.86800003,1.268,0.58,0.93,64,1,3.1480002,2.989,-0.98800004,-0.27600002,5.9927964,0,nan,0.0,3,1,19
106906601,1557937336600467,323877111,-1170762512,31565,-2878,0.27100003,0.062006656,0.86800003,1.268,0.58,0.93,64,1,4.04,3.765,-1.463,-0.23,5.9452367,0,nan,0.0,3,1,19
107106867,1557937336800467,323877180,-1170762547,31641,-2802,0.268,0.06407243,0.869,1.266,0.58,0.93,64,1,4.1940002,3.8250003,-1.7190001,-0.22800002,5.9031954,0,nan,0.0,3,1,19
107309833,1557937337000467,323877253,-1170762592,31669,-2774,0.263,0.058879204,0.87000006,1.263,0.58,0.93,64,2,4.749,4.135,-2.3360002,0.026,5.828353,0,nan,0.0,3,1,19
107515035,1557937337200467,323877328,-1170762654,31672,-2772,0.252,0.055059373,0.87100005,1.263,0.58,0.93,64,2,5.2640004,4.096,-3.305,0.15300001,5.70435,0,nan,0.0,3,1,19
107707741,1557937337400467,323877403,-1170762734,31630,-2813,0.26900002,0.054496855,0.873,1.2650001,0.58,0.93,64,2,5.735,4.123,-3.9860003,0.275,5.603894,0,nan,0.0,3,1,19
107908681,1557937337600467,323877477,-1170762829,31560,-2884,0.26000002,0.046646364,0.87600005,1.2670001,0.58,0.93,64,2,6.1460004,3.9580002,-4.702,0.20300001,5.4881797,0,nan,0.0,3,1,19
108108672,1557937337800467,323877550,-1170762941,31518,-2925,0.261,0.045374542,0.878,1.269,0.58,0.93,64,2,6.6670003,3.7940001,-5.4820004,0.24200001,5.394026,0,nan,0.0,3,1,19
108314642,1557937338000467,323877620,-1170763064,31512,-2932,0.282,0.04886049,0.88100004,1.273,0.58,0.93,64,4,6.9370003,3.7670002,-5.8250003,-0.007,5.3396606,0,nan,0.0,3,1,19
108510063,1557937338200467,323877689,-1170763193,31558,-2886,0.298,0.045287453,0.88500005,1.2770001,0.59999996,0.93,64,4,7.1840005,3.7530003,-6.1250005,-0.07700001,5.2950506,0,nan,0.0,3,1,18
108709274,1557937338400467,323877758,-1170763330,31530,-2913,0.26700002,0.0390664,0.8880001,1.2800001,0.58,0.93,64,4,7.5050006,3.7570002,-6.497,-0.078,5.2589765,0,nan,0.0,3,1,19
108909686,1557937338600467,323877829,-1170763471,31552,-2892,0.254,0.03952734,0.88900006,1.281,0.58,0.93,64,4,7.7050004,3.9710002,-6.603,-0.34100002,5.256129,0,nan,0.0,3,1,19
109122667,1557937338800467,323877902,-1170763614,31645,-2798,0.23200001,0.041177202,0.89100003,1.2800001,0.58,0.93,64,4,7.84,4.0610003,-6.7060003,-0.33900002,5.2565446,0,nan,0.0,3,1,19
109306275,1557937339000467,323877974,-1170763760,31690,-2754,0.209,0.0376649,0.89100003,1.2770001,0.58,0.93,63,10,8.023001,3.8100002,-7.0610003,0.106000006,5.207191,0,nan,0.0,3,1,19
109515967,1557937339200467,323878045,-1170763911,31677,-2767,0.20500001,0.034043517,0.89100003,1.2750001,0.58,0.93,63,10,8.196,3.9930003,-7.1570005,0.19900002,5.221224,0,nan,0.0,3,1,19
109715758,1557937339400467,323878122,-1170764063,31676,-2768,0.256,0.036910743,0.892,1.2770001,0.58,0.93,63,10,8.315001,4.373,-7.0720005,-0.010000001,5.266185,0,nan,0.0,3,1,19
109911976,1557937339600467,323878205,-1170764211,31682,-2761,0.321,0.038074877,0.896,1.2830001,0.58,0.93,63,10,8.349,4.8910003,-6.7660003,-0.044000003,5.338311,0,nan,0.0,3,1,19
110113707,1557937339800467,323878298,-1170764351,31718,-2726,0.32200003,0.03753557,0.90000004,1.289,0.58,0.93,63,10,8.262,5.4210005,-6.235,0.2,5.4280744,0,nan,0.0,3,1,19
110317709,1557937340000467,323878401,-1170764477,31753,-2690,0.34300002,0.040344507,0.90300006,1.2950001,0.58,0.93,59,3,8.127001,5.991,-5.492,0.25,5.541253,0,nan,0.0,3,1,19
110509682,1557937340200467,323878513,-1170764587,31740,-2704,0.33400002,0.03552984,0.90500003,1.2980001,0.58,0.93,59,3,7.951,6.3650002,-4.7650003,0.23300001,5.6028996,0,nan,0.0,3,1,19
110705940,1557937340400467,323878632,-1170764678,31740,-2703,0.33,0.03817646,0.90500003,1.3000001,0.58,0.93,59,3,7.6270003,6.637,-3.759,0.388,5.691241,0,nan,0.0,3,1,19
110906624,1557937340600467,323878753,-1170764749,31700,-2744,0.29000002,0.03939557,0.906,1.304,0.58,0.93,59,3,7.3090005,6.7530003,-2.7960002,0.34800002,5.79992,0,nan,0.0,3,1,19
111105724,1557937340800467,323878873,-1170764800,31594,-2850,0.252,0.043333903,0.906,1.307,0.58,0.93,59,3,6.788,6.458,-2.091,0.60800004,5.8860373,0,nan,0.0,3,1,19
111317747,1557937341000467,323878987,-1170764835,31508,-2936,0.25100002,0.04372678,0.90200007,1.3080001,0.58,0.93,59,1,6.327,6.215,-1.182,0.697,5.9986105,0,nan,0.0,3,1,19
111506644,1557937341200467,323879094,-1170764856,31375,-3068,0.19900002,0.05282326,0.89800006,1.307,0.58,0.93,59,1,5.729,5.681,-0.744,0.878,6.0671725,0,nan,0.0,3,1,19
111708672,1557937341400467,323879188,-1170764861,31235,-3208,0.21400002,0.06604657,0.896,1.309,0.58,0.93,59,1,4.795,4.794,0.081,1.046,6.1631546,0,nan,0.0,3,1,19
111899748,1557937341600467,323879265,-1170764859,31046,-3397,0.21400002,0.07243727,0.89400005,1.3130001,0.59999996,0.94,59,1,3.9960003,3.9960003,0.044000003,0.67300004,6.2242904,0,nan,0.0,3,1,18
112112928,1557937341800467,323879330,-1170764862,30937,-3506,0.24800001,0.09594947,0.89300007,1.315,0.58,0.93,59,1,3.1390002,3.131,-0.22600001,0.386,6.2194595,0,nan,0.0,3,1,19
112316673,1557937342000467,323879382,-1170764870,30724,-3719,0.23900001,0.11077325,0.89400005,1.314,0.58,0.93,59,1,2.637,2.618,-0.31300002,0.504,6.195523,0,nan,0.0,3,1,19
112509477,1557937342200467,323879425,-1170764881,30676,-3768,0.24900001,0.15581618,0.89500004,1.3180001,0.58,0.93,59,1,2.3490002,2.2240002,-0.757,0.555,6.1141653,0,nan,0.0,3,1,19
112708766,1557937342400467,323879465,-1170764904,30554,-3889,0.22900002,0.13525079,0.89800006,1.3230001,0.58,0.93,59,1,2.4640002,2.1030002,-1.2850001,0.363,5.89728,0,nan,0.0,3,1,19
112906651,1557937342600467,323879504,-1170764941,30392,-4051,0.277,0.10592106,0.90000004,1.327,0.58,0.93,59,1,2.937,2.2110002,-1.9330001,0.514,5.6904507,0,nan,0.0,3,1,19
113106648,1557937342800467,323879548,-1170764984,30275,-4168,0.28300002,0.07448908,0.901,1.327,0.58,0.93,59,1,3.4140003,2.628,-2.1790001,0.54800004,5.6235065,0,nan,0.0,3,1,19
113305772,1557937343000467,323879599,-1170765027,30088,-4355,0.282,0.06933599,0.90000004,1.3240001,0.58,0.93,59,4,3.706,3.0830002,-2.0570002,0.51900005,5.662284,0,nan,0.0,3,1,19
113511493,1557937343200467,323879653,-1170765062,30036,-4407,0.277,0.06768264,0.89900005,1.3240001,0.58,0.93,59,4,3.476,3.1090002,-1.554,0.05,5.7443404,0,nan,0.0,3,1,19
113707692,1557937343400467,323879713,-1170765085,29957,-4486,0.3,0.06800745,0.89800006,1.325,0.59999996,0.93,59,4,3.6450002,3.5170002,-0.95600003,0.21000001,5.883326,0,nan,0.0,3,1,18
113912884,1557937343600467,323879774,-1170765098,29832,-4611,0.25300002,0.07605586,0.896,1.3230001,0.58,0.93,59,4,3.292,3.2730002,-0.35900003,0.18400002,6.0152473,0,nan,0.0,3,1,19
114107944,1557937343800467,323879832,-1170765096,29782,-4661,0.263,0.080102056,0.89400005,1.3230001,0.58,0.93,59,4,3.0970001,3.038,0.6,0.141,6.2381186,0,nan,0.0,3,1,19
114313775,1557937344000467,323879883,-1170765078,29679,-4764,0.294,0.09913522,0.89300007,1.327,0.58,0.93,59,4,2.805,2.5990002,1.0530001,0.21200001,0.12724514,0,nan,0.0,3,1,19
114500691,1557937344200467,323879925,-1170765052,29631,-4813,0.291,0.12587261,0.89400005,1.332,0.58,0.93,59,4,2.4320002,1.9940001,1.393,0.356,0.31349444,0,nan,0.0,3,1,19
114708722,1557937344400467,323879956,-1170765012,29501,-4942,0.289,0.08163707,0.89300007,1.3310001,0.58,0.93,59,4,2.7010002,1.5690001,2.1980002,0.441,0.76341724,0,nan,0.0,3,1,19
114910716,1557937344600467,323879978,-1170764958,29321,-5122,0.30200002,0.063005686,0.89100003,1.3280001,0.58,0.93,59,4,2.97,0.80500007,2.8590002,0.49400002,1.1004932,0,nan,0.0,3,1,19
115109704,1557937344800467,323879990,-1170764887,29199,-5245,0.24400002,0.051517054,0.887,1.32,0.58,0.93,59,4,3.6410003,0.27100003,3.6310003,0.551,1.3424344,0,nan,0.0,3,1,19
115309711,1557937345000467,323879992,-1170764806,29069,-5374,0.314,0.055084858,0.88600004,1.3210001,0.58,0.93,59,1,4.0410004,-0.223,4.0350003,0.38200003,1.4804046,0,nan,0.0,3,1,19
115510690,1557937345200467,323879982,-1170764712,28980,-5463,0.289,0.04709439,0.88500005,1.3210001,0.58,0.93,59,1,4.8650002,-0.97200006,4.767,0.224,1.6548227,0,nan,0.0,3,1,19
115714656,1557937345400467,323879957,-1170764601,28975,-5468,0.25800002,0.04061224,0.88400006,1.319,0.58,0.93,59,1,5.7910004,-1.702,5.5350003,0.072000004,1.784618,0,nan,0.0,3,1,19
115908666,1557937345600467,323879921,-1170764476,28883,-5561,0.26000002,0.037443593,0.882,1.317,0.58,0.93,59,1,6.518,-2.2840002,6.1050005,0.16700001,1.869484,0,nan,0.0,3,1,19
116107670,1557937345800467,323879872,-1170764337,28887,-5556,0.282,0.03696677,0.882,1.3160001,0.58,0.93,59,1,7.3750005,-2.858,6.7990003,-0.071,1.926026,0,nan,0.0,3,1,19
116308672,1557937346000467,323879813,-1170764184,28867,-5576,0.22200002,0.030317066,0.882,1.314,0.58,0.93,59,4,8.179001,-3.5040002,7.3910003,-0.069000006,2.0135002,0,nan,0.0,3,1,19
116504728,1557937346200467,323879744,-1170764020,28862,-5581,0.259,0.029257301,0.88000005,1.312,0.58,0.93,59,4,8.744,-3.851,7.8500004,-0.05,2.0268497,0,nan,0.0,3,1,19
116706629,1557937346400468,323879671,-1170763851,28817,-5626,0.24400002,0.026749961,0.87900007,1.3100001,0.58,0.93,59,4,9.051001,-4.229,8.002001,0.045,2.056987,0,nan,0.0,3,1,19
116905754,1557937346600468,323879590,-1170763677,28859,-5584,0.25300002,0.02719537,0.878,1.3080001,0.58,0.93,59,4,9.308001,-4.374,8.217,-0.133,2.0599139,0,nan,0.0,3,1,19
117102628,1557937346800468,323879509,-1170763502,28859,-5585,0.23400001,0.024660803,0.87700003,1.3050001,0.58,0.93,59,4,9.4210005,-4.57,8.238,-0.112,2.0772905,0,nan,0.0,3,1,19
117309910,1557937347000468,323879425,-1170763326,28868,-5575,0.24100001,0.024210159,0.87500006,1.3010001,0.58,0.93,59,2,9.51,-4.625,8.309,-0.002,2.0786896,0,nan,0.0,3,1,19
117511112,1557937347200468,323879341,-1170763147,28854,-5589,0.24100001,0.02652848,0.874,1.3010001,0.58,0.93,59,2,9.667001,-4.556,8.525001,0.034,2.0616312,0,nan,0.0,3,1,19
117707727,1557937347400468,323879261,-1170762962,28823,-5620,0.23900001,0.02622392,0.873,1.302,0.58,0.93,59,2,9.733001,-4.346,8.708,0.201,2.0336702,0,nan,0.0,3,1,19
117907759,1557937347600468,323879186,-1170762776,28815,-5628,0.246,0.028927783,0.873,1.304,0.58,0.93,59,2,9.556001,-3.8430002,8.75,-0.094000004,1.9846337,0,nan,0.0,3,1,19
118108765,1557937347800468,323879121,-1170762587,28816,-5627,0.24200001,0.029632896,0.874,1.3060001,0.58,0.93,59,2,9.620001,-3.45,8.9800005,-0.11100001,1.9376527,0,nan,0.0,3,1,19
118308672,1557937348000468,323879066,-1170762393,28780,-5663,0.24100001,0.029062873,0.873,1.3080001,0.58,0.93,59,1,9.669001,-2.7580001,9.268001,0.15900001,1.860073,0,nan,0.0,3,1,19
118509712,1557937348200468,323879019,-1170762195,28739,-5704,0.259,0.027118575,0.874,1.309,0.58,0.93,59,1,9.63,-2.516,9.295,0.26700002,1.8351208,0,nan,0.0,3,1,19
118708678,1557937348400468,323878978,-1170761996,28628,-5815,0.24000001,0.025981668,0.874,1.309,0.58,0.93,59,1,9.662001,-2.23,9.402,0.35000002,1.8037293,0,nan,0.0,3,1,19
118905251,1557937348600468,323878938,-1170761797,28613,-5831,0.24300002,0.026368083,0.873,1.309,0.58,0.93,59,1,9.753,-2.2840002,9.482,-0.044000003,1.8072244,0,nan,0.0,3,1,19
119108682,1557937348800468,323878895,-1170761598,28663,-5780,0.252,0.024889441,0.87200004,1.309,0.58,0.93,59,1,9.688001,-2.651,9.318001,-0.411,1.8480299,0,nan,0.0,3,1,19
119309787,1557937349000468,323878841,-1170761403,28781,-5662,0.26700002,0.029600434,0.873,1.3110001,0.58,0.93,59,1,9.738001,-3.4370003,9.111,-0.698,1.9314804,0,nan,0.0,3,1,19
119509718,1557937349200468,323878775,-1170761212,28989,-5454,0.256,0.029527305,0.874,1.3160001,0.58,0.93,59,1,9.806001,-3.9710002,8.966001,-1.103,1.9876957,0,nan,0.0,3,1,19
119703738,1557937349400468,323878703,-1170761026,29244,-5199,0.24800001,0.027105136,0.874,1.32,0.64,1.01,59,1,9.532001,-4.176,8.568001,-1.1980001,2.0243092,0,nan,0.0,3,1,18
119906679,1557937349600468,323878631,-1170760843,29559,-4884,0.24200001,0.025961945,0.874,1.32,0.64,1.01,59,1,9.514001,-3.831,8.709001,-1.394,1.9852604,0,nan,0.0,3,1,18
120110850,1557937349800468,323878568,-1170760658,29840,-4603,0.25300002,0.032515656,0.87500006,1.3240001,0.64,1.01,59,1,9.312,-3.3040001,8.707001,-1.5050001,1.9334376,0,nan,0.0,3,1,18
120323970,1557937350000468,323878514,-1170760475,30225,-4218,0.264,0.034021176,0.87600005,1.327,0.64,1.01,59,2,8.852,-2.6030002,8.46,-1.6220001,1.8692769,0,nan,0.0,3,1,18
120532677,1557937350200468,323878475,-1170760296,30504,-3939,0.263,0.037408687,0.878,1.3280001,0.58,0.93,59,2,8.547,-1.8230001,8.35,-0.99000007,1.7857007,0,nan,0.0,3,1,19
120716218,1557937350400468,323878450,-1170760117,30670,-3773,0.19500001,0.03672888,0.87600005,1.322,0.58,0.93,59,2,8.375,-1.0960001,8.303,-0.49100003,1.702063,0,nan,0.0,3,1,19
120916681,1557937350600468,323878441,-1170759942,30694,-3749,0.192,0.03691511,0.873,1.317,0.58,0.93,59,2,8.044001,-0.036000002,8.044001,-0.21000001,1.5752912,0,nan,0.0,3,1,19
121116668,1557937350800468,323878449,-1170759769,30770,-3673,0.18800001,0.036066703,0.87000006,1.3110001,0.58,0.93,59,2,8.037001,0.896,7.9870005,-0.006,1.4590484,0,nan,0.0,3,1,19
121313714,1557937351000468,323878469,-1170759596,30857,-3586,0.19800001,0.037571702,0.86700004,1.3060001,0.58,0.93,59,3,8.068001,1.6610001,7.8950005,-0.094000004,1.3633684,0,nan,0.0,3,1,19
121518626,1557937351200468,323878509,-1170759434,30965,-3478,0.238,0.039893687,0.86700004,1.3060001,0.58,0.93,59,3,8.099,2.8820002,7.5690002,-0.18,1.2070125,0,nan,0.0,3,1,19
