timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1076158724,-54.637882,28.23,101982.99,1.2117267
1076179734,-54.637882,28.23,101982.99,1.2117267
1076191951,-54.389503,28.23,101980.0,1.2116911
1076202727,-54.970818,28.23,101987.0,1.2117742
1076224952,-54.22568,28.23,101978.0,1.2116673
1076235391,-54.72244,28.23,101984.0,1.2117386
1076245747,-54.389503,28.23,101980.0,1.2116911
1076267738,-54.22568,28.23,101978.0,1.2116673
1076279843,-54.22568,28.23,101978.0,1.2116673
1076290724,-54.22568,28.23,101978.0,1.2116673
1076313157,-54.14113,28.23,101976.99,1.2116554
1076324519,-54.72244,28.23,101984.0,1.2117386
1076336855,-54.55333,28.23,101982.0,1.2117149
1076360851,-54.056572,28.23,101975.99,1.2116435
1076372523,-53.89275,28.23,101974.0,1.2116199
1076382776,-54.056572,28.23,101975.99,1.2116435
1076404725,-54.22568,28.24,101978.0,1.2116673
1076416796,-54.22568,28.24,101978.0,1.2116673
1076428226,-54.056572,28.24,101975.99,1.2116435
1076449213,-54.056572,28.24,101975.99,1.2116435
1076460522,-54.22568,28.24,101978.0,1.2116673
1076472919,-53.89275,28.24,101974.0,1.2116199
1076496552,-54.30495,28.24,101979.0,1.2116792
1076508284,-54.056572,28.24,101975.99,1.2116435
1076518725,-54.056572,28.24,101975.99,1.2116435
1076540834,-54.056572,28.23,101975.99,1.2116435
1076552686,-54.056572,28.23,101975.99,1.2116435
1076564175,-53.89275,28.23,101974.0,1.2116199
1076585159,-54.14113,28.24,101976.99,1.2116554
1076596277,-53.977303,28.24,101975.0,1.2116317
1076606725,-53.89275,28.24,101974.0,1.2116199
1076629518,-53.64437,28.24,101971.0,1.2115842
1076641338,-54.056572,28.24,101975.99,1.2116435
1076651725,-53.64437,28.24,101971.0,1.2115842
1076673739,-54.14113,28.24,101976.99,1.2116554
1076685596,-54.056572,28.24,101975.99,1.2116435
1076696981,-53.977303,28.24,101975.0,1.2116317
1076718737,-53.977303,28.25,101975.0,1.2116317
1076730292,-53.48055,28.25,101969.0,1.2115604
1076741667,-53.23217,28.25,101966.0,1.2115247
1076763840,-53.977303,28.25,101975.0,1.2116317
1076774381,-53.81348,28.25,101973.0,1.2116079
1076785018,-53.395992,28.25,101968.0,1.2115486
1076806733,-53.977303,28.25,101975.0,1.2116317
1076818302,-53.728924,28.25,101972.0,1.211596
1076829707,-53.395992,28.25,101968.0,1.2115486
1076853736,-54.30495,28.25,101979.0,1.2116792
1076865347,-54.14113,28.25,101976.99,1.2116554
1076875725,-53.81348,28.25,101973.0,1.2116079
1076896958,-53.395992,28.25,101968.0,1.2115486
1076908284,-54.30495,28.25,101979.0,1.2116792
1076918724,-53.395992,28.25,101968.0,1.2115486
1076942790,-53.395992,28.25,101968.0,1.2115486
1076954642,-53.395992,28.25,101968.0,1.2115486
1076966758,-53.89275,28.25,101974.0,1.2116199
1076990766,-53.64437,28.26,101971.0,1.2115842
1077002631,-53.395992,28.26,101968.0,1.2115486
1077012809,-53.31144,28.26,101967.0,1.2115366
1077034138,-53.31144,28.25,101967.0,1.2115366
1077046344,-53.31144,28.25,101967.0,1.2115366
1077056727,-53.48055,28.25,101969.0,1.2115604
1077078728,-53.55982,28.26,101969.99,1.2115722
1077090615,-53.55982,28.26,101969.99,1.2115722
1077102702,-53.55982,28.26,101969.99,1.2115722
1077126531,-53.31144,28.25,101967.0,1.2115366
