timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1060165505,59.951588,49.82,100607.0,1.1953776
1060177771,59.867035,49.82,100607.99,1.1953894
1060201770,60.0335,49.82,100606.0,1.1953657
1060213625,60.0335,49.82,100606.0,1.1953657
1060226005,59.53146,49.82,100612.0,1.195437
1060249904,59.613373,49.82,100611.0,1.1954252
1060261549,59.867035,49.82,100607.99,1.1953894
1060271895,59.78248,49.82,100609.0,1.1954013
1060294744,59.613373,49.82,100611.0,1.1954252
1060306599,59.867035,49.82,100607.99,1.1953894
1060318579,59.53146,49.82,100612.0,1.195437
1060342743,59.613373,49.809998,100611.0,1.1954252
1060355619,59.951588,49.809998,100607.0,1.1953776
1060366803,59.697926,49.809998,100610.0,1.1954132
1060390800,59.951588,49.82,100607.0,1.1953776
1060403469,59.951588,49.82,100607.0,1.1953776
1060414742,59.613373,49.82,100611.0,1.1954252
1060435885,60.0335,49.82,100606.0,1.1953657
1060447291,59.53146,49.82,100612.0,1.195437
1060458868,59.613373,49.82,100611.0,1.1954252
1060479737,59.951588,49.809998,100607.0,1.1953776
1060491430,60.0335,49.809998,100606.0,1.1953657
1060502606,59.867035,49.809998,100607.99,1.1953894
1060523098,60.199966,49.809998,100604.0,1.195342
1060535114,60.118053,49.809998,100605.0,1.1953539
1060544784,60.118053,49.809998,100605.0,1.1953539
1060566588,59.951588,49.809998,100607.0,1.1953776
1060577324,60.28452,49.809998,100603.0,1.19533
1060587123,60.0335,49.809998,100606.0,1.1953657
1060610829,60.118053,49.82,100605.0,1.1953539
1060623257,59.867035,49.82,100607.99,1.1953894
1060635016,59.446903,49.82,100613.0,1.1954489
1060656867,59.613373,49.809998,100611.0,1.1954252
1060668276,59.53146,49.809998,100612.0,1.195437
1060678904,59.697926,49.809998,100610.0,1.1954132
1060702652,59.78248,49.82,100609.0,1.1954013
1060715430,59.78248,49.82,100609.0,1.1954013
1060726521,59.867035,49.82,100607.99,1.1953894
1060750531,59.867035,49.809998,100607.99,1.1953894
1060763461,59.613373,49.809998,100611.0,1.1954252
1060774751,59.364994,49.809998,100613.99,1.1954607
1060798741,59.867035,49.809998,100607.99,1.1953894
1060811481,59.195885,49.809998,100616.0,1.1954845
1060822788,59.364994,49.809998,100613.99,1.1954607
1060846801,60.118053,49.809998,100605.0,1.1953539
1060857327,59.867035,49.809998,100607.99,1.1953894
1060867893,59.78248,49.809998,100609.0,1.1954013
1060891620,59.951588,49.8,100607.0,1.1953776
1060903914,59.53146,49.8,100612.0,1.195437
1060913796,59.697926,49.8,100610.0,1.1954132
1060936877,60.28452,49.8,100603.0,1.19533
1060948334,60.0335,49.8,100606.0,1.1953657
1060959406,61.037582,49.8,100594.0,1.1952231
1060979909,60.53554,49.8,100600.0,1.1952944
1060991284,59.951588,49.8,100607.0,1.1953776
1061001806,59.446903,49.8,100613.0,1.1954489
1061023736,60.53554,49.8,100600.0,1.1952944
1061036220,59.951588,49.8,100607.0,1.1953776
1061047465,59.02942,49.8,100618.0,1.1955082
1061069858,60.0335,49.8,100606.0,1.1953657
1061081287,60.369076,49.8,100601.99,1.1953181
1061091744,59.195885,49.8,100616.0,1.1954845
1061113868,59.53146,49.8,100612.0,1.195437
1061125359,60.28452,49.8,100603.0,1.19533
1061136489,59.78248,49.8,100609.0,1.1954013
1061157778,60.118053,49.8,100605.0,1.1953539
1061169339,60.78656,49.8,100597.0,1.1952587
1061179924,60.199966,49.8,100604.0,1.195342
1061203828,59.613373,49.8,100611.0,1.1954252
1061215942,59.867035,49.8,100607.99,1.1953894
1061227764,59.53146,49.8,100612.0,1.195437
1061252464,59.697926,49.8,100610.0,1.1954132
1061264342,60.45363,49.8,100600.99,1.1953062
1061275638,60.199966,49.8,100604.0,1.195342
1061299658,59.697926,49.8,100610.0,1.1954132
1061311907,59.613373,49.8,100611.0,1.1954252
1061321806,60.369076,49.8,100601.99,1.1953181
1061343344,60.118053,49.789997,100605.0,1.1953539
1061355313,60.118053,49.789997,100605.0,1.1953539
1061365772,60.78656,49.789997,100597.0,1.1952587
1061387897,60.95567,49.789997,100594.99,1.1952349
1061400121,60.28452,49.789997,100603.0,1.19533
1061410736,60.70465,49.789997,100598.0,1.1952707
1061432782,60.45363,49.789997,100600.99,1.1953062
1061444821,60.118053,49.789997,100605.0,1.1953539
1061456556,60.53554,49.789997,100600.0,1.1952944
1061480430,60.53554,49.789997,100600.0,1.1952944
1061491971,60.620094,49.789997,100599.0,1.1952826
1061502737,61.45771,49.789997,100588.99,1.1951636
1061524796,60.369076,49.789997,100601.99,1.1953181
1061536930,60.28452,49.789997,100603.0,1.19533
1061546774,60.78656,49.789997,100597.0,1.1952587
1061568720,60.53554,49.789997,100600.0,1.1952944
1061580880,60.28452,49.789997,100603.0,1.19533
1061592700,60.45363,49.789997,100600.99,1.1953062
1061614748,60.70465,49.789997,100598.0,1.1952707
1061626396,60.871117,49.789997,100596.0,1.1952469
1061636791,60.871117,49.789997,100596.0,1.1952469
1061660174,60.95567,49.789997,100594.99,1.1952349
1061670394,60.95567,49.789997,100594.99,1.1952349
1061680779,61.206688,49.789997,100592.0,1.1951994
1061704542,60.871117,49.789997,100596.0,1.1952469
1061716877,60.620094,49.789997,100599.0,1.1952826
1061728695,60.871117,49.789997,100596.0,1.1952469
1061752629,61.373158,49.78,100590.0,1.1951756
1061764868,61.539623,49.78,100588.0,1.1951518
1061776530,61.122135,49.78,100593.0,1.1952113
1061798737,61.624176,49.78,100587.0,1.19514
1061810415,61.122135,49.78,100593.0,1.1952113
1061820784,61.539623,49.78,100588.0,1.1951518
1061844244,61.122135,49.78,100593.0,1.1952113
1061854391,61.539623,49.78,100588.0,1.1951518
1061864779,61.539623,49.78,100588.0,1.1951518
1061888557,61.206688,49.78,100592.0,1.1951994
1061900697,61.373158,49.78,100590.0,1.1951756
1061912548,61.70873,49.78,100586.0,1.1951281
1061936700,61.624176,49.78,100587.0,1.19514
1061948719,61.793285,49.78,100585.0,1.1951162
1061959736,61.373158,49.78,100590.0,1.1951756
1061981774,61.291245,49.78,100591.0,1.1951874
1061993837,62.12886,49.78,100581.0,1.1950687
1062004880,61.624176,49.78,100587.0,1.19514
1062027743,62.21077,49.78,100580.0,1.1950568
1062038413,62.21077,49.78,100580.0,1.1950568
1062049804,61.539623,49.78,100588.0,1.1951518
1062073281,62.044304,49.77,100582.0,1.1950805
1062084811,62.044304,49.77,100582.0,1.1950805
1062095749,62.21077,49.77,100580.0,1.1950568
1062117782,61.8752,49.77,100584.0,1.1951044
1062129782,61.793285,49.77,100585.0,1.1951162
1062140062,62.044304,49.77,100582.0,1.1950805
1062161504,61.70873,49.77,100586.0,1.1951281
1062173609,61.45771,49.77,100588.99,1.1951636
1062185504,61.70873,49.77,100586.0,1.1951281
1062207747,62.6309,49.77,100575.0,1.1949974
1062219298,61.8752,49.77,100584.0,1.1951044
1062229749,62.546345,49.77,100575.99,1.1950091
1062252994,62.21077,49.77,100580.0,1.1950568
1062263378,61.95975,49.77,100582.99,1.1950923
1062273746,61.624176,49.77,100587.0,1.19514
1062295744,62.461792,49.78,100576.99,1.195021
1062307342,61.95975,49.78,100582.99,1.1950923
1062317804,62.12886,49.78,100581.0,1.1950687
1062340999,62.044304,49.78,100582.0,1.1950805
1062351340,62.461792,49.78,100576.99,1.195021
1062361748,61.8752,49.78,100584.0,1.1951044
1062385508,61.793285,49.77,100585.0,1.1951162
1062397630,62.461792,49.77,100576.99,1.195021
1062409508,62.461792,49.77,100576.99,1.195021
1062431744,62.295326,49.77,100579.0,1.1950449
1062443296,62.461792,49.77,100576.99,1.195021
1062453781,62.295326,49.77,100579.0,1.1950449
1062477023,62.546345,49.77,100575.99,1.1950091
1062487339,62.71281,49.77,100574.0,1.1949855
1062497795,62.295326,49.77,100579.0,1.1950449
1062517914,62.546345,49.77,100575.99,1.1950091
1062529737,63.21485,49.77,100568.0,1.1949142
1062541492,62.6309,49.77,100575.0,1.1949974
1062565601,62.71281,49.77,100574.0,1.1949855
1062577768,62.963833,49.77,100571.0,1.1949499
1062589660,63.299408,49.77,100567.0,1.1949023
