timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1239024410,0.086309426,-0.18898922,0.4143192
1239048562,0.086309426,-0.18898922,0.4173707
1239072489,0.083315104,-0.18898922,0.4143192
1239096525,0.08032078,-0.1919792,0.40821618
1239120486,0.07732646,-0.19496919,0.40821618
1239144399,0.07433215,-0.19496919,0.41126767
1239168456,0.07433215,-0.19795918,0.41126767
1239192479,0.07732646,-0.20094918,0.40821618
1239216316,0.08032078,-0.20094918,0.41126767
1239240330,0.083315104,-0.20393917,0.40516466
1239261478,0.083315104,-0.20393917,0.4143192
1239288194,0.083315104,-0.20393917,0.40821618
1239312127,0.083315104,-0.20393917,0.40516466
1239336161,0.08032078,-0.20692915,0.40211314
1239357619,0.083315104,-0.20991914,0.40211314
1239380445,0.083315104,-0.21290913,0.40516466
1239403053,0.083315104,-0.21290913,0.40211314
1239427055,0.086309426,-0.21589912,0.41126767
1239451145,0.08930375,-0.21888912,0.40211314
1239472444,0.08930375,-0.2218791,0.40211314
1239495363,0.08930375,-0.2218791,0.40516466
1239519436,0.08930375,-0.22486909,0.38990712
1239543358,0.09229807,-0.22785908,0.3929586
1239565607,0.09229807,-0.23084907,0.3868556
1239588548,0.08930375,-0.23383906,0.3868556
1239612010,0.08930375,-0.23682904,0.38990712
1239635979,0.09529239,-0.23383906,0.3868556
1239659981,0.09529239,-0.23682904,0.38380408
1239684045,0.09529239,-0.23682904,0.38075256
1239707989,0.0982867,-0.23682904,0.3868556
1239732015,0.0982867,-0.23981903,0.38380408
1239756038,0.09529239,-0.24280903,0.38075256
1239778539,0.09529239,-0.24280903,0.3868556
1239801144,0.101281025,-0.24280903,0.38075256
1239825048,0.101281025,-0.245799,0.38380408
1239848431,0.104275346,-0.245799,0.38075256
1239870456,0.104275346,-0.245799,0.37770107
1239894452,0.104275346,-0.245799,0.38075256
1239917547,0.107269675,-0.245799,0.38075256
1239940046,0.107269675,-0.24878901,0.37770107
1239964002,0.11026399,-0.245799,0.38075256
1239986446,0.11325831,-0.245799,0.38075256
1240009443,0.11325831,-0.24878901,0.38075256
1240032154,0.11026399,-0.24878901,0.37770107
1240053477,0.11026399,-0.24878901,0.38380408
1240076494,0.11325831,-0.24878901,0.38380408
1240099992,0.11026399,-0.24878901,0.36854655
1240123988,0.11325831,-0.251779,0.37770107
1240148022,0.11625263,-0.251779,0.37464958
1240172049,0.119246945,-0.251779,0.38075256
1240196028,0.11625263,-0.251779,0.37159804
1240218548,0.119246945,-0.254769,0.36854655
1240241492,0.12224127,-0.254769,0.36854655
1240262453,0.119246945,-0.254769,0.37464958
1240286455,0.12224127,-0.254769,0.37159804
1240310445,0.12224127,-0.254769,0.37159804
1240333521,0.12224127,-0.254769,0.37159804
1240355965,0.12523559,-0.254769,0.36854655
1240379938,0.12523559,-0.254769,0.37464958
1240404009,0.12224127,-0.25775898,0.37159804
1240426503,0.12224127,-0.25775898,0.36854655
1240449496,0.12822992,-0.25775898,0.37464958
1240470446,0.12523559,-0.25775898,0.37159804
1240492833,0.12822992,-0.25775898,0.36549503
1240516825,0.12822992,-0.25775898,0.37159804
1240538445,0.13122424,-0.25775898,0.36549503
1240560972,0.13122424,-0.25775898,0.36549503
1240582484,0.13421854,-0.26074898,0.36854655
1240603483,0.13721287,-0.25775898,0.36549503
1240626445,0.13421854,-0.25775898,0.36549503
1240649014,0.13421854,-0.26074898,0.36854655
1240671445,0.13721287,-0.26074898,0.3624435
1240694453,0.13721287,-0.26074898,0.36549503
1240716786,0.13721287,-0.25775898,0.3624435
1240740808,0.13721287,-0.25775898,0.36549503
1240762453,0.13721287,-0.26074898,0.36549503
1240783445,0.13721287,-0.26074898,0.36549503
1240806530,0.13721287,-0.26074898,0.35939202
1240828847,0.13421854,-0.26074898,0.36549503
1240852793,0.13721287,-0.26373896,0.37159804
1240876804,0.13721287,-0.26373896,0.36549503
1240899497,0.13721287,-0.26373896,0.36549503
1240922445,0.13421854,-0.26373896,0.36549503
1240945071,0.13122424,-0.26373896,0.36549503
1240966492,0.13122424,-0.26373896,0.36549503
1240988914,0.12822992,-0.26373896,0.36549503
1241010495,0.12822992,-0.26373896,0.36854655
1241031482,0.12224127,-0.26373896,0.36549503
1241054454,0.12224127,-0.26373896,0.36549503
1241076841,0.12224127,-0.26373896,0.36549503
1241098454,0.119246945,-0.26373896,0.36854655
1241119495,0.11325831,-0.26373896,0.36549503
1241140749,0.11625263,-0.26373896,0.36549503
1241164827,0.11325831,-0.26373896,0.37770107
1241187447,0.11026399,-0.26373896,0.37159804
1241209490,0.107269675,-0.26373896,0.37159804
1241231500,0.107269675,-0.26373896,0.37464958
1241254495,0.104275346,-0.26672894,0.37464958
1241276717,0.107269675,-0.26373896,0.37464958
1241300703,0.101281025,-0.26373896,0.37159804
1241324536,0.101281025,-0.26373896,0.37159804
1241348455,0.0982867,-0.26672894,0.37159804
1241372455,0.0982867,-0.26672894,0.37464958
1241396453,0.101281025,-0.26672894,0.37464958
1241420445,0.09529239,-0.26672894,0.36854655
1241444452,0.09529239,-0.26672894,0.37464958
1241466458,0.0982867,-0.26672894,0.37770107
1241488453,0.09529239,-0.26373896,0.37464958
1241512444,0.09229807,-0.26672894,0.37464958
1241536452,0.09229807,-0.26672894,0.37464958
1241560456,0.08930375,-0.26373896,0.37464958
1241584461,0.08930375,-0.26672894,0.37159804
1241608445,0.09229807,-0.26373896,0.37464958
1241632444,0.09229807,-0.26672894,0.38075256
1241656492,0.08930375,-0.26672894,0.37464958
1241680445,0.086309426,-0.26672894,0.37464958
1241704457,0.086309426,-0.26672894,0.37464958
1241728445,0.086309426,-0.26672894,0.37159804
1241752444,0.08930375,-0.26672894,0.37464958
1241776445,0.08930375,-0.26672894,0.37464958
1241800453,0.086309426,-0.26672894,0.37770107
1241824445,0.086309426,-0.26672894,0.37159804
1241848452,0.086309426,-0.26672894,0.38075256
1241872454,0.083315104,-0.26672894,0.38075256
1241896451,0.083315104,-0.26672894,0.37464958
1241920444,0.086309426,-0.26373896,0.37770107
1241942464,0.086309426,-0.26672894,0.37464958
1241964445,0.083315104,-0.26373896,0.37770107
1241987490,0.083315104,-0.26672894,0.37770107
1242008534,0.08930375,-0.26672894,0.37770107
1242032452,0.083315104,-0.26672894,0.37464958
1242055445,0.083315104,-0.26373896,0.38075256
1242077788,0.08032078,-0.26672894,0.37770107
1242100453,0.083315104,-0.26373896,0.37770107
1242124445,0.083315104,-0.26373896,0.37770107
1242148453,0.08032078,-0.26373896,0.38075256
1242172493,0.083315104,-0.26373896,0.37770107
1242195450,0.083315104,-0.26373896,0.37770107
1242219242,0.083315104,-0.26373896,0.37464958
1242243177,0.086309426,-0.26373896,0.38075256
1242267118,0.08032078,-0.26373896,0.37770107
1242291119,0.083315104,-0.26373896,0.37770107
1242315200,0.08032078,-0.26373896,0.37770107
1242339327,0.08032078,-0.26373896,0.36854655
1242363245,0.083315104,-0.26373896,0.38075256
1242387244,0.083315104,-0.26672894,0.37770107
1242411239,0.08032078,-0.26373896,0.38075256
1242432445,0.07732646,-0.26373896,0.37770107
1242455757,0.08032078,-0.26672894,0.37770107
1242479465,0.08032078,-0.26373896,0.38075256
1242503389,0.08032078,-0.26373896,0.37770107
1242524535,0.07732646,-0.26373896,0.37464958
1242547446,0.07433215,-0.26373896,0.37464958
1242571212,0.07732646,-0.26672894,0.37770107
1242595271,0.08032078,-0.26373896,0.37770107
1242619333,0.07732646,-0.26373896,0.38075256
1242640444,0.07732646,-0.26373896,0.38075256
1242663368,0.08032078,-0.26672894,0.37770107
1242685485,0.083315104,-0.26373896,0.37464958
1242711452,0.083315104,-0.26672894,0.37770107
1242733520,0.08032078,-0.26672894,0.37464958
1242756454,0.08032078,-0.26672894,0.38075256
1242779453,0.083315104,-0.26971892,0.37770107
1242803137,0.083315104,-0.26672894,0.37159804
1242827149,0.083315104,-0.26672894,0.37464958
1242848560,0.086309426,-0.26971892,0.37464958
1242872229,0.083315104,-0.26971892,0.37770107
1242894444,0.083315104,-0.26672894,0.37159804
1242917582,0.083315104,-0.26672894,0.37770107
1242940009,0.083315104,-0.26672894,0.37464958
1242964024,0.086309426,-0.26672894,0.37770107
1242987991,0.086309426,-0.26672894,0.37464958
1243009485,0.083315104,-0.26672894,0.38075256
1243032224,0.086309426,-0.26672894,0.37464958
1243054489,0.086309426,-0.26672894,0.37464958
1243077454,0.083315104,-0.26672894,0.37770107
1243100149,0.086309426,-0.26971892,0.38075256
1243124133,0.08930375,-0.26672894,0.37770107
1243145445,0.083315104,-0.26971892,0.37159804
1243168282,0.08930375,-0.26971892,0.38075256
1243189532,0.08930375,-0.26971892,0.37464958
1243212031,0.08930375,-0.26971892,0.37464958
1243236071,0.09229807,-0.26971892,0.37464958
1243259981,0.08930375,-0.26971892,0.37464958
1243281477,0.08930375,-0.26971892,0.37770107
1243302494,0.09229807,-0.26971892,0.37159804
1243325568,0.08930375,-0.26672894,0.37464958
1243348021,0.08930375,-0.26971892,0.37159804
1243372488,0.09229807,-0.26672894,0.37770107
1243396496,0.09229807,-0.26971892,0.37770107
1243419976,0.08930375,-0.26971892,0.37159804
1243444023,0.08930375,-0.26971892,0.37464958
1243468098,0.09229807,-0.26971892,0.37464958
1243492101,0.08930375,-0.26672894,0.37464958
1243516065,0.09229807,-0.26971892,0.37159804
1243540100,0.09229807,-0.26971892,0.37159804
1243564105,0.09229807,-0.26971892,0.38075256
1243587923,0.08930375,-0.26971892,0.37770107
1243611943,0.08930375,-0.26971892,0.37770107
1243635929,0.08930375,-0.26971892,0.37770107
1243659923,0.09229807,-0.26672894,0.37464958
1243681478,0.08930375,-0.26971892,0.36549503
1243704153,0.08930375,-0.26971892,0.37464958
1243725607,0.08930375,-0.26971892,0.37159804
1243749569,0.086309426,-0.26971892,0.37464958
1243772891,0.083315104,-0.26971892,0.37464958
1243796966,0.086309426,-0.26971892,0.37770107
1243820869,0.08032078,-0.26672894,0.38075256
1243843490,0.07732646,-0.26971892,0.37770107
1243866445,0.07433215,-0.26971892,0.37464958
1243889085,0.0683435,-0.26971892,0.37770107
1243910528,0.0683435,-0.26971892,0.38075256
1243932829,0.0683435,-0.26672894,0.37770107
1243955495,0.065349184,-0.26971892,0.37159804
1243977486,0.062354863,-0.26672894,0.37770107
1243999443,0.062354863,-0.26672894,0.38075256
1244022490,0.059360538,-0.26971892,0.38075256
1244044859,0.059360538,-0.26971892,0.38075256
1244068891,0.05636622,-0.26672894,0.38075256
1244090503,0.0533719,-0.26672894,0.38075256
1244113077,0.0533719,-0.26672894,0.38075256
1244135486,0.050377578,-0.26672894,0.37770107
1244158538,0.050377578,-0.26971892,0.3868556
1244180833,0.050377578,-0.26971892,0.38075256
1244204819,0.04738326,-0.26971892,0.38380408
1244228882,0.050377578,-0.26971892,0.38380408
1244251454,0.050377578,-0.26672894,0.38380408
1244274445,0.04738326,-0.26971892,0.38075256
1244296970,0.050377578,-0.26672894,0.38075256
1244319493,0.04738326,-0.26672894,0.38380408
1244342453,0.04438894,-0.26672894,0.38075256
1244364831,0.04738326,-0.26971892,0.38075256
1244387453,0.04438894,-0.26672894,0.38075256
1244410444,0.041394617,-0.26672894,0.38075256
1244432955,0.04438894,-0.26672894,0.38380408
1244454445,0.04438894,-0.26373896,0.3868556
1244476838,0.041394617,-0.26672894,0.3868556
1244500882,0.035405975,-0.26672894,0.38380408
1244524925,0.038400296,-0.26373896,0.38380408
1244547493,0.032411654,-0.26373896,0.37770107
1244570451,0.038400296,-0.26672894,0.3868556
1244592451,0.035405975,-0.26672894,0.38075256
1244616446,0.032411654,-0.26672894,0.37770107
1244640445,0.032411654,-0.26672894,0.3868556
1244664453,0.035405975,-0.26373896,0.38990712
1244688452,0.035405975,-0.26373896,0.3868556
1244712454,0.026423013,-0.26373896,0.3868556
1244735493,0.026423013,-0.26373896,0.38075256
1244757596,0.029417334,-0.26074898,0.38075256
1244780497,0.026423013,-0.26373896,0.3868556
1244804496,0.026423013,-0.26373896,0.3868556
1244828551,0.029417334,-0.26074898,0.3868556
