w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,Vn,Ve,Vd,Pn,Pe,Pd
0.014894999887755103,0.016470680518306125,0.014492525914285714,-1.3636822692040815,-0.03994572142857141,-9.208909261224491,0.26765316125000005,-0.073522249,0.395149095,0.0,0.12990862,-0.051463068,-1.51515,6.1197376,-0.50811785,-5.87948
-0.0079989343488,0.04212540460000001,0.010891097340600002,-1.35261144418,-0.040217709039999994,-9.280138484000002,0.26790066,-0.0750558088888889,0.38050004666666676,0.317891927865837,0.16797253,-0.03581078,-1.4140863,6.1427026,-0.5156786,-6.1755075
-0.001802424489999998,0.06437288554000001,0.002165961202999998,-1.2946973466000002,-0.07587528283999999,-9.440559111999999,0.2662506944444445,-0.07667008333333333,0.37552825777777776,0.27439469557541685,0.18233716,-0.016305044,-1.3126659,6.181763,-0.53055495,-6.445874
0.008841253274000002,0.048486856488,-0.0057054538310000015,-1.3368065430599998,-0.04959603717999998,-9.620311588,0.26295077666666666,-0.0763472288888889,0.3780141655555555,0.23536975567157725,0.22337884,0.0056398814,-1.2258677,6.2332935,-0.5421656,-6.7035685
0.009095290180000003,0.007995048539999995,-0.00483914466334,-1.3424534288599999,-0.06103069940000002,-9.696491936000005,0.2609708233333333,-0.07537866333333333,0.37943467999999997,0.1315635639232582,0.23781271,0.018339152,-1.171875,6.276059,-0.5405546,-6.9336543
-0.0007101800200000003,0.016440014046800008,-0.0024007024563999996,-1.42401286493,-0.060967250780000024,-9.735336927999999,0.26031083777777775,-0.07376438666666667,0.3812103188888889,0.30868800655826334,0.21878865,0.01918518,-1.1667967,6.3317447,-0.5490089,-7.1725907
0.018127710797999998,0.023844608039999996,0.0043743843578,-1.4476000014000001,-0.09496717930000002,-9.965469117999998,0.2589908666666667,-0.07441009777777778,0.38156545,0.26870316725510435,0.20114768,0.020437388,-1.1524855,6.3914146,-0.5625044,-7.4066596
0.031843587164,-0.014223387710799996,0.013922794851999995,-1.3107208840599998,-0.13028901980000002,-9.933812998000002,0.2580008833333334,-0.07279582155555556,0.38121032222222223,0.2103985796917911,0.17503765,0.017798772,-1.1550257,6.444769,-0.5832056,-7.628964
0.008710103518367346,0.007415181304081634,0.007537515357346938,-1.3008486579387755,-0.08665878102040815,-9.923229324489796,0.2583308777777778,-0.07215011200000002,0.38156545,0.23391769744537783,0.15769535,0.004562227,-1.1971282,6.4970584,-0.5998976,-7.8766303
-0.0033257397741176466,0.024956265339215685,0.0004973112725490197,-1.2812066760784313,-0.0580160491960784,-9.953172111764706,0.25688716,-0.07097976624999999,0.38156545000000003,0.20395178323263963,0.1391929,0.023491455,-1.2356278,6.546313,-0.61344355,-8.121268
-9.818250999999737e-05,0.006798014528,-0.002110405008,-1.2956012386000004,-0.059148730642,-9.90565382,0.2566809155555556,-0.072472966,0.38227570555555557,0.3072013400849798,0.12469123,0.045219123,-1.2737532,6.6004715,-0.6315286,-8.358226
0.0067836496316,0.016746506792,0.0030513114560000005,-1.2704972225999995,-0.07842473588000003,-9.884936979999999,0.2553609511111112,-0.070535842,0.38440647888888885,0.42585431961786213,0.09947143,0.06955452,-1.3147928,6.6525097,-0.64840144,-8.626407
-0.02104192428,-0.004462488113999999,0.006734838967400001,-1.3215777796560002,0.012415797541999991,-9.888829110000001,0.2537109955555555,-0.070535842,0.3851167344444445,-0.01829335977743085,0.079158954,0.09665805,-1.339387,6.6888924,-0.64328533,-8.893594
-0.0093958493996,-0.003101787208000001,-0.0006299904410599998,-1.3092491002000002,-0.14100401699999995,-9.753687088,0.25503096000000003,-0.07215011355555556,0.38227570555555557,0.24289020077213053,0.03927378,0.1237039,-1.3731487,6.7267,-0.6468331,-9.178587
-0.019638628522000004,-0.0027149310584000013,-0.014650860622,-1.2923812850000003,-0.11123637815999998,-9.877664096,0.25536095111111107,-0.07279582,0.38511673111111105,0.32378571898073005,0.013037214,0.14115438,-1.3653468,6.7452354,-0.64346856,-9.431936
-0.0113037618156,0.0016036969679999993,-0.013185041348000002,-1.2589306549999997,-0.05896123694,-9.923821953999997,0.2553609511111111,-0.072472966,0.38440647888888885,0.2914974296485937,-0.030760579,0.14810833,-1.3764133,6.7599196,-0.6339858,-9.68511
-0.010371443938775513,-0.00417071334897959,0.004022400666326532,-1.2119328722040819,-0.15154705746938774,-9.896994318367348,0.2556909422222222,-0.07279582,0.3847616066666666,0.14224978855678216,-0.04834357,0.13918373,-1.4224184,6.7666,-0.6297369,-9.961469
0.005492501197058821,0.024282815164705884,0.00820323449490196,-1.1318359691235294,-0.15314094143137258,-9.988415947058824,0.25371099555555554,-0.07311867555555555,0.3840513511111111,0.31864574977329596,-0.056828212,0.14686199,-1.4357027,6.7730894,-0.6141616,-10.217354
0.0011148593059999983,-0.004450762524,0.015793151196799998,-1.1989403922000001,-0.11150129459999998,-10.063664686,0.25391723999999993,-0.073522245,0.3831635249999999,0.5220181601388134,-0.053326167,0.16088957,-1.4394438,6.7651534,-0.60240364,-10.49035
-0.011330639535040002,-0.03132176543399999,0.0178038900106,-1.2192815610000003,-0.08595880133999997,-9.782271494000002,0.25536095111111107,-0.07408724222222221,0.38476161,0.1666694054236757,-0.07287389,0.15798354,-1.5028386,6.7541814,-0.5879851,-10.787906
-0.025630334566199994,-0.0105561784746,0.010904499170199998,-1.1503643116,-0.06339687888,-9.723972288000004,0.2553609511111112,-0.07634722777777779,0.38369621666666665,0.4184443924453234,-0.07404028,0.15639876,-1.5554763,6.749388,-0.5756763,-11.09824
-0.018841832516000002,-0.006643540935,0.0025106767851999995,-1.1666516159600002,-0.08862569395999997,-9.601963851999997,0.25651592,-0.07773550300000001,0.38316352500000006,0.2815663473946728,-0.09856913,0.16359171,-1.5596658,6.728144,-0.55716693,-11.420765
-0.028370166807000014,-0.024191718887999997,-0.0060217065632,-1.1821411336,-0.08131398168799997,-9.638571305999998,0.25800088749999994,-0.079333634,0.38036688999999996,0.24576541355678216,-0.09654724,0.16881749,-1.5350548,6.7042985,-0.53494185,-11.75307
-0.028180510984000002,-0.0006005858820000004,-0.009750022310799996,-1.2351772595199997,-0.045085101839999996,-9.775642358000002,0.25833087444444447,-0.08022148555555558,0.38192058111111105,0.23229156745659196,-0.107457794,0.17878391,-1.5098747,6.6832066,-0.50684947,-12.03978
-0.007918122638000003,0.002741326194,-0.008678774469400002,-1.1760334233600005,-0.11075874866000002,-9.678743715999996,0.2586608722222223,-0.0811900508888889,0.38156545,0.2176579695481493,-0.08061237,0.16549763,-1.5051752,6.6663074,-0.48711422,-12.337183
-0.008339913110000001,0.009008402472,-0.007461230046800001,-1.3581377143,0.00011380748000001439,-10.093461417999999,0.2586608688888889,-0.08086719577777779,0.3808551944444445,0.47706941457894914,-0.086820565,0.15610105,-1.4660921,6.6299486,-0.46282768,-12.60918
0.0182126568258,0.01875995585399999,-0.006779509172799997,-1.4725957835399999,-0.16605676799999997,-11.43420609,0.2566809155555556,-0.08054434066666667,0.38298596111111116,0.2552886376014172,-0.07833164,0.1469339,-1.4782507,6.5959435,-0.42932802,-12.915613
-0.047831088964000006,0.0005433733060000018,0.006293378394,-1.4443491815000005,-0.025564228919999998,-12.318222409999997,0.2553609511111112,-0.08022148555555558,0.38511674111111105,0.29959752009465035,-0.08507958,0.12806764,-1.680672,6.5406103,-0.3948524,-13.219983
-0.017234277028599997,-0.05376365375900002,0.0071081081844,-1.4433037984200001,-0.03431811257400001,-11.974296399999998,0.2576708922222222,-0.08248147066666667,0.38227570555555557,0.29886705447465545,-0.10324953,0.11416693,-2.117377,6.513983,-0.37649065,-13.60081
-0.008176178530800002,-0.06872686805600002,0.0009786934885999997,-1.159230806686,-0.11148294519999995,-10.371176647999999,0.26196079666666666,-0.08409574511111112,0.3801449355555556,0.45588843027751125,-0.10505004,0.09561296,-2.651017,6.459763,-0.34692037,-14.07405
-0.034226883279999995,-0.024345135608,-0.0013881688789999993,-1.2761082017999998,0.0035909245599999927,-10.017931238,0.2662506911111111,-0.08538716666666668,0.3755282611111111,0.5045066197713197,-0.06036166,0.078003414,-2.9019604,6.4320908,-0.32443035,-14.604892
-0.0013141971100000022,0.039769593039999995,0.0018164716531,-1.2275015415999997,-0.06833478299999998,-9.808936480000002,0.2659206966666667,-0.08635573333333334,0.3790795488888889,0.673290233122998,-0.01424067,0.07349632,-2.9664652,6.4110203,-0.29721382,-15.187164
0.0027367558288000026,0.014171053144,0.0031535692718000006,-1.272555483,-0.08367328520000004,-10.015740549999999,0.2642707411111111,-0.08700144444444444,0.3783692933333333,0.610926911071104,0.046117358,0.07191752,-2.9381669,6.3958316,-0.26886982,-15.722677
0.016481486776,-0.012294741852000001,0.0002922774519999999,-1.2722533904000002,-0.13194313280000006,-9.857391555999998,0.26295077666666666,-0.08571002222222222,0.3790795488888889,0.5683600457160054,0.09239783,0.035287656,-2.9617808,6.393421,-0.2647681,-16.284504
0.018948514555399993,0.016002153316,-0.00227128612738,-1.2276424870000002,-0.07491102346,-9.678499638,0.2616308122222222,-0.08538716733333333,0.3769487755555555,0.5597660358135528,0.119112566,-0.0053526387,-3.0347166,6.391881,-0.251817,-16.88713
