w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,Vn,Ve,Vd,Pn,Pe,Pd
-0.0222793959254902,0.0318298487254902,0.014543088241176469,-1.36887754254902,-0.01329398396078433,-9.207789303921569,0.26579695750000004,-0.074611883,0.3863596675,0.0,0.16797253,-0.03581078,-1.4140863,6.1427026,-0.5156786,-6.1755075
-0.003622490810800001,0.06665947716,0.005452553201600003,-1.33086720998,-0.04164604311999998,-9.425314534,0.268395645,-0.0764279425,0.3727760075,0.35146226638402567,0.18233716,-0.016305044,-1.3126659,6.181763,-0.53055495,-6.445874
0.008510612858,0.049803117154,-0.005134520996399998,-1.28785722334,-0.03914495551999998,-9.530846816000004,0.26394075,-0.07667008333333333,0.3787244244444444,0.20301865308712763,0.22337884,0.0056398814,-1.2258677,6.2332935,-0.5421656,-6.7035685
0.006136989351999998,0.018483374274,-0.004236382232979999,-1.3964952049800001,-0.06555373918000001,-9.723205815999998,0.2613008177777778,-0.07537866333333333,0.37907955222222217,0.20447422907902535,0.23781271,0.018339152,-1.171875,6.276059,-0.5405546,-6.9336543
0.0055896318160000005,0.017153596239999996,-0.00389479838456,-1.3662802809299996,-0.08740304718000001,-9.709256408000002,0.26031083777777775,-0.07473295333333334,0.3801449322222222,0.22433628878751222,0.21878865,0.01918518,-1.1667967,6.3317447,-0.5490089,-7.1725907
0.00040014452399999873,0.020056440766800004,0.0019761159069999995,-1.4315485678,-0.08506575529999999,-9.867688376000002,0.25932086111111113,-0.07441009777777778,0.38085519111111105,0.3431533352359253,0.20114768,0.020437388,-1.1524855,6.3914146,-0.5625044,-7.4066596
0.03833151885000001,-0.006976688270800002,0.011016076952,-1.37020906086,-0.1312727466,-9.94375936,0.2580008833333334,-0.07311867555555555,0.38192058111111105,0.2083369034987257,0.17503765,0.017798772,-1.1550257,6.444769,-0.5832056,-7.628964
0.019786721102000002,0.01017325021,0.010961312945399999,-1.3131055137799998,-0.07853811220000001,-9.890555518,0.2586608722222222,-0.07182725799999999,0.38121032222222223,0.2685002547043993,0.15769535,0.004562227,-1.1971282,6.4970584,-0.5998976,-7.8766303
0.000415779396,0.014243807494,0.0019638464187999994,-1.2326385736,-0.10093904302000001,-9.997640723999996,0.25734089777777774,-0.07118155,0.38192057777777777,0.084147526667671,0.1391929,0.023491455,-1.2356278,6.546313,-0.61344355,-8.121268
-0.007335973997600003,0.0036402356280000004,-0.002090847298,-1.316067913,-0.056836448002000016,-9.881315399999998,0.25688716,-0.07279582000000001,0.3823644875,0.2935001666729278,0.12469123,0.045219123,-1.2737532,6.6004715,-0.6315286,-8.358226
0.0048873144116,0.023945676051999997,0.0014120072440000006,-1.2590193373999998,-0.06467736528000002,-9.939059942,0.2553609511111112,-0.07118155000000001,0.38334109222222224,0.4195195711576005,0.09947143,0.06955452,-1.3147928,6.6525097,-0.64840144,-8.626407
-0.00677083514,0.002638541014000001,0.005775083452800001,-1.3205161939399996,0.01633073416199999,-9.839245218000004,0.2543709777777778,-0.070212988,0.3851167377777778,0.1584816398201383,0.079158954,0.09665805,-1.339387,6.6888924,-0.64328533,-8.893594
-0.017496090563600006,-0.0011088188760000005,0.0036480176231999993,-1.2591819031159996,-0.11756035741999998,-9.776403018000002,0.25437097777777773,-0.07182725955555555,0.38298596111111105,0.17323093623905805,0.03927378,0.1237039,-1.3731487,6.7267,-0.6468331,-9.178587
-0.016396804058000005,-0.006763105692399998,-0.010782678755659999,-1.3312214450000008,-0.09828700571999999,-9.808187896,0.25602093333333337,-0.072472966,0.3836962199999999,0.21669924390185002,0.013037214,0.14115438,-1.3653468,6.7452354,-0.64346856,-9.431936
-0.0103632660756,-0.005766055398000001,-0.016649729571999998,-1.2651266693999998,-0.10302960887999997,-9.933242259999997,0.25503096,-0.072472966,0.38440647222222224,0.4390029068831538,-0.030760579,0.14810833,-1.3764133,6.7599196,-0.6339858,-9.68511
-0.012866753894000002,0.001487733817999996,-0.0013366753070000004,-1.2162395269600002,-0.11566114169999998,-9.943108657999998,0.25503096,-0.07279582,0.38547186888888896,0.0351051079047906,-0.04834357,0.13918373,-1.4224184,6.7666,-0.6297369,-9.961469
