w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,Vn,Ve,Vd,Pn,Pe,Pd
4.3070270000000655e-05,0.0021355003300000002,-0.0028743822149999996,-0.3925853534,0.539088484,-9.873422099999999,0.21939182,-0.10282133266666667,0.41885393333333326,0.0,0.005546004,0.053715434,-0.023734914,6.6817107,-0.267379,-2.6709714
-0.0014201896167999996,0.0005412613014,-0.0004747365439999999,-0.43176080348999996,0.5097338697799999,-9.823802769999999,0.22533168222222222,-0.10185276944444445,0.4209847111111111,-0.025474646152595426,0.0058074957,0.05045192,-0.025326045,6.6796427,-0.26103425,-2.6701725
0.058548150757999996,0.09024885381200001,-0.0159701607926,-0.6845419663600001,0.4066687560399999,-10.46685942,0.22071179,-0.09604137966666668,0.4252462566666667,0.1740735441773822,0.0017435363,0.051096477,-0.025684293,6.671235,-0.25316164,-2.6764438
0.11170697391000002,0.41019974251999997,-0.09122634656000005,-1.2533820761059997,0.013052166000000014,-16.627907040000004,0.19068250555555555,-0.07667008311111112,0.4383860177777778,0.8459194728306301,-0.04405228,0.0042865714,-0.1801736,6.656198,-0.24537596,-2.7196274
0.038096188139999994,-0.9427649532,-0.030398575992000007,-1.5520359472799996,0.07562692639999999,-13.954151805999997,0.2210417833333333,-0.079575776,0.4227603566666666,-0.9648241315569166,-0.44072118,-0.20055887,-1.6576033,6.603941,-0.26752123,-3.0025685
0.022695104339999994,-0.37425373724000005,0.021712822352000002,-1.1701946625000001,0.0009070958599999979,-9.224545265999996,0.26724066888888887,-0.07828435555555556,0.39008852000000005,0.24686813354492188,-0.5924052,-0.2857435,-2.3759432,6.4870095,-0.3221649,-3.3712695
0.009597969419999996,-0.012344675724,0.0292220529,-1.0541818992399998,0.028881729800000012,-8.63043319,0.28308029333333334,-0.07893006644444443,0.37836928333333336,0.5865955352783203,-0.5012622,-0.25453332,-2.2190194,6.355158,-0.37487498,-3.7744772
-0.0009765067340000007,0.06715117137999999,0.017785934584000004,-1.07375440992,0.022721225040000004,-9.211981333999999,0.2771404322222223,-0.0795757768888889,0.38476160333333337,0.4483809837928163,-0.3501382,-0.19670068,-1.9692825,6.2516003,-0.42237338,-4.1806936
0.0053862833254,0.046600698992,0.005320119640000001,-1.20190312398,0.007491700579999998,-9.368019933999998,0.27417050111111113,-0.08054434177777776,0.3851167277777777,0.4503848526504015,-0.2231441,-0.14393541,-1.8620135,6.184275,-0.45473292,-4.527175
0.006909943916,0.022340022104000004,-0.0035277677901999994,-1.224223283,-0.029674298920000005,-9.389450956000001,0.27120057444444445,-0.07957577533333333,0.38653724222222224,0.2760497082720761,-0.116103895,-0.10387906,-1.7658713,6.132901,-0.4714642,-4.877893
-0.019444156496,0.009575946078000002,-0.014712669067199997,-1.30506605825,-0.05235803457999998,-9.375863974,0.27285054000000003,-0.07925292177777778,0.3893782744444444,0.4634219997531801,-0.037308548,-0.064107664,-1.6907132,6.0945344,-0.48432758,-5.235445
0.017908703894,0.028827503604000004,-0.0150196627606,-1.3775554655800002,-0.12758921216,-9.279155222000002,0.26889062999999996,-0.08086719533333335,0.385116741111111,0.5040732582846843,0.044281147,-0.05486037,-1.616667,6.096443,-0.49390024,-5.5600114
0.04741622551800002,0.04308495096394,-0.00487550440124,-1.3135124973000003,-0.08293842003999999,-9.259482896,0.2698806166666667,-0.07537866333333332,0.3939949288888888,0.18783734918950046,0.12990862,-0.051463068,-1.51515,6.1197376,-0.50811785,-5.87948
0.01211062899,0.018019792259999997,0.01465733106,-1.3526559558200004,-0.04059225700000001,-9.202680972000001,0.2672406711111111,-0.07376439022222223,0.3939949288888888,0.1950954604934907,0.12990862,-0.051463068,-1.51515,6.1197376,-0.50811785,-5.87948
-0.010008989728799999,0.045183175900000004,0.010279974088600001,-1.35885666978,-0.0039788176399999965,-9.283779650000001,0.2682306511111111,-0.07537866333333333,0.3794346599999999,0.3311036078484477,0.16797253,-0.03581078,-1.4140863,6.1427026,-0.5156786,-6.1755075
0.00014944541000000048,0.06260223977999999,0.001540233036999999,-1.2998352682,-0.09844327423999999,-9.503493272,0.26616819750000004,-0.0764279425,0.37557264999999995,0.2737847212906743,0.18233716,-0.016305044,-1.3126659,6.181763,-0.53055495,-6.445874
0.00729805814,0.04746332552799999,-0.005714487941980002,-1.3479391516600001,-0.025019843580000006,-9.594178741999999,0.26295077666666666,-0.0763472288888889,0.3780141655555555,0.22276804997370903,0.22337884,0.0056398814,-1.2258677,6.2332935,-0.5421656,-6.7035685
0.009400641774000002,0.006254619399999999,-0.0047764935443599995,-1.3563703398599998,-0.07400520800000003,-9.718095382000001,0.2609708233333333,-0.07537866333333333,0.37943467999999997,0.19082706577174946,0.23781271,0.018339152,-1.171875,6.276059,-0.5405546,-6.9336543
-0.0015852278199999991,0.01813684770680001,-0.0018624172623999998,-1.39816334093,-0.07075810658000004,-9.732485568000001,0.26031083777777775,-0.07376438666666667,0.3812103188888889,0.2559285635476627,0.21878865,0.01918518,-1.1667967,6.3317447,-0.5490089,-7.1725907
0.021845329018000004,0.0242845344,0.0047203462238,-1.4412894981,-0.1020857673,-9.943150077999997,0.2589908666666667,-0.07441009777777778,0.38156545,0.27744349804552826,0.20114768,0.020437388,-1.1524855,6.3914146,-0.5625044,-7.4066596
0.029987926208163262,-0.018881191368163255,0.013714855451020408,-1.3333215116938777,-0.10644766224489793,-9.949218316326533,0.2580008833333334,-0.07279582155555556,0.38121032222222223,0.2075236603453945,0.17503765,0.017798772,-1.1550257,6.444769,-0.5832056,-7.628964
0.008997458308000002,0.008008330088000002,0.006044481148199998,-1.3086406186799997,-0.0899753008,-9.965277966,0.2583308777777778,-0.07215011200000002,0.38156545,0.22279680692232517,0.15769535,0.004562227,-1.1971282,6.4970584,-0.5998976,-7.8766303
-0.004734236749600001,0.026445717126,0.0008345587639999999,-1.2899130343999996,-0.07864067137999999,-9.964967313999999,0.2570109066666667,-0.07118155,0.3819205777777778,0.254920323689781,0.1391929,0.023491455,-1.2356278,6.546313,-0.61344355,-8.121268
-2.477455999999739e-06,0.006425097147999996,-0.001813923002,-1.2996712580000003,-0.05073985804199999,-9.90601914,0.25651592,-0.07243260925,0.38196496875,0.2804249005439914,0.12469123,0.045219123,-1.2737532,6.6004715,-0.6315286,-8.358226
0.006721844017599999,0.016603443051999997,0.0032764635619999998,-1.2596759784,-0.08670235998000003,-9.93001473,0.2553609511111112,-0.070535842,0.38440647888888885,0.4064533946278317,0.09947143,0.06955452,-1.3147928,6.6525097,-0.64840144,-8.626407
-0.021715003539999996,-0.005311392253999998,0.006681585401400001,-1.310853919656,0.026363523041999994,-9.801879800000002,0.2537109955555555,-0.070535842,0.3851167344444445,0.0008705893715656998,0.079158954,0.09665805,-1.339387,6.6888924,-0.64328533,-8.893594
-0.010004524299600002,-0.004668353228,-0.0013327373610600005,-1.3086312202000001,-0.14306605539999995,-9.792701948,0.25503096000000003,-0.07215011355555556,0.38227570555555557,0.21768649593814615,0.03927378,0.1237039,-1.3731487,6.7267,-0.6468331,-9.178587
-0.019273723782000002,-0.0010300575584000005,-0.015342974221999999,-1.3106195796,-0.12102025675999999,-9.911745376,0.25536095111111107,-0.07279582,0.38511673111111105,0.32378571898073005,0.013037214,0.14115438,-1.3653468,6.7452354,-0.64346856,-9.431936
-0.0121307042556,0.0009969332679999998,-0.012499828307999998,-1.2521766935999998,-0.04099220253999997,-9.886594907999998,0.2553609511111111,-0.072472966,0.38440647888888885,0.33301959194979247,-0.030760579,0.14810833,-1.3764133,6.7599196,-0.6339858,-9.68511
-0.007499242557999999,0.0026652538580000003,0.004969360693800001,-1.0791337755600001,-0.17719014457999996,-9.828157937999997,0.2556909422222222,-0.07279582,0.3847616066666666,0.11332933195345163,-0.04834357,0.13918373,-1.4224184,6.7666,-0.6297369,-9.961469
0.004929259479,0.018999308657999994,0.008223242646,-1.231643485706,-0.1345524794,-10.032657666,0.25371099555555554,-0.07311867555555555,0.3840513511111111,0.34152672317001986,-0.056828212,0.14686199,-1.4357027,6.7730894,-0.6141616,-10.217354
0.001313876545999998,-0.008728161798000001,0.016232763698799998,-1.2071471591999998,-0.13297479820000002,-10.061691185999997,0.2537109955555555,-0.0734415311111111,0.3836962199999999,0.5085208529517757,-0.053326167,0.16088957,-1.4394438,6.7651534,-0.60240364,-10.49035
-0.014106712995040002,-0.028366870209999995,0.0178318012666,-1.2178387428000002,-0.07149239562,-9.796258484000003,0.25602093333333337,-0.07441009777777778,0.38440647888888885,0.16753560020809743,-0.07287389,0.15798354,-1.5028386,6.7541814,-0.5879851,-10.787906
-0.0235665570062,-0.010560605754600001,0.010110798880199999,-1.1656833116,-0.06318045039999999,-9.698284892000006,0.25503096000000003,-0.07634722777777779,0.3833410888888889,0.4031714764270191,-0.07404028,0.15639876,-1.5554763,6.749388,-0.5756763,-11.09824
-0.01962047895600001,-0.006487589395000001,0.0023795490071999996,-1.1684432439600003,-0.08853078076,-9.600946137999998,0.2566809155555556,-0.07796150111111112,0.3833410888888889,0.2525005969372387,-0.09856913,0.16359171,-1.5596658,6.728144,-0.55716693,-11.420765
-0.02782334940700001,-0.023739697028000006,-0.006822738159199999,-1.1910809447200001,-0.08986540088799998,-9.699328345999998,0.25800088666666665,-0.07925292022222223,0.3805000633333333,0.3092974987658863,-0.09654724,0.16881749,-1.5350548,6.7042985,-0.53494185,-11.75307
-0.028815118304,-0.0014081829220000002,-0.009595738052799997,-1.2247625944,-0.027511918439999988,-9.749769238000003,0.25833087444444447,-0.08054434066666667,0.3822757088888889,0.1938760568807396,-0.107457794,0.17878391,-1.5098747,6.6832066,-0.50684947,-12.03978
-0.006548210657999999,0.002126862886000001,-0.0085079076634,-1.1924629013600003,-0.12240665286000002,-9.715740305999997,0.2589908666666667,-0.0811900508888889,0.38121032222222223,0.2268627502106071,-0.08061237,0.16549763,-1.5051752,6.6663074,-0.48711422,-12.337183
-0.007956775390000002,0.014411641563999999,-0.0078621615868,-1.3424661749,-0.005684690320000003,-10.091011307999999,0.25833087444444447,-0.08086719577777778,0.3808551944444445,0.45372392843057696,-0.086820565,0.15610105,-1.4660921,6.6299486,-0.46282768,-12.60918
0.018315517885800003,0.015512554329999999,-0.005745295282799997,-1.49610200294,-0.14768015280000002,-11.519230969999999,0.25651592,-0.08042326999999999,0.383163525,0.33612615983564353,-0.07833164,0.1469339,-1.4782507,6.5959435,-0.42932802,-12.915613
-0.050178271804,-0.0024831347139999977,0.006412585483999997,-1.4495384515,-0.03344430292000001,-12.37983475,0.2553609511111112,-0.08022148555555558,0.38511674111111105,0.210165170522842,-0.08507958,0.12806764,-1.680672,6.5406103,-0.3948524,-13.219983
-0.015218672868599997,-0.05387192489900002,0.007237766462399999,-1.4082694684200001,-0.04002639317400001,-11.850503550000003,0.25770389099999996,-0.08267518360000001,0.38220468,0.34190506987518887,-0.10324953,0.11416693,-2.117377,6.513983,-0.37649065,-13.60081
-0.011130847510800002,-0.06876065431600002,0.00041184184259999995,-1.161412382686,-0.09441268479999998,-10.305471481999996,0.26262078222222224,-0.08409574511111112,0.3794346766666667,0.5197822025844019,-0.10505004,0.09561296,-2.651017,6.459763,-0.34692037,-14.07405
-0.03370130154,-0.023428315808,-0.001142191251,-1.2600196327999995,-0.009251925040000003,-9.984460983999998,0.2665806822222222,-0.08571002222222221,0.37623852,0.39971573798211324,-0.06036166,0.078003414,-2.9019604,6.4320908,-0.32443035,-14.604892
0.0014881218099999966,0.04257827524,0.0021476600931000004,-1.2555080946,-0.06318397679999999,-9.844200290000002,0.2655907055555556,-0.08635573333333334,0.3787244211111111,0.7032636495736924,-0.01424067,0.07349632,-2.9664652,6.4110203,-0.29721382,-15.187164
0.002578775728800002,0.013770584043999999,0.0026948080318000005,-1.298701333,-0.09640631160000006,-10.05201573,0.26394075,-0.0866785888888889,0.37836929333333325,0.6309041243333056,0.046117358,0.07191752,-2.9381669,6.3958316,-0.26886982,-15.722677
