timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
51033877,-9.3221035,23.39,101437.0,1.2052394
51057025,-9.3221035,23.4,101437.0,1.2052394
51067774,-9.3221035,23.4,101437.0,1.2052394
51079395,-9.485928,23.4,101438.99,1.205263
51101322,-9.734305,23.4,101442.0,1.2052988
51111776,-9.237549,23.4,101436.0,1.2052275
51123375,-9.401373,23.4,101438.0,1.2052512
51145780,-9.237549,23.4,101436.0,1.2052275
51156808,-9.570481,23.4,101440.0,1.205275
51169275,-9.401373,23.4,101438.0,1.2052512
51189323,-9.06844,23.4,101434.0,1.2052038
51198775,-9.3221035,23.4,101437.0,1.2052394
51209855,-9.3221035,23.4,101437.0,1.2052394
51233138,-9.401373,23.4,101438.0,1.2052512
51242790,-9.570481,23.4,101440.0,1.205275
51253354,-9.237549,23.4,101436.0,1.2052275
51273707,-9.3221035,23.4,101437.0,1.2052394
51284789,-9.401373,23.4,101438.0,1.2052512
51296966,-9.401373,23.4,101438.0,1.2052512
51317318,-9.3221035,23.4,101437.0,1.2052394
51327762,-9.06844,23.4,101434.0,1.2052038
51339356,-9.237549,23.4,101436.0,1.2052275
51361850,-9.237549,23.4,101436.0,1.2052275
51371764,-8.989171,23.4,101432.99,1.2051917
51382406,-9.485928,23.4,101438.99,1.205263
51404519,-9.237549,23.41,101436.0,1.2052275
51415763,-9.237549,23.41,101436.0,1.2052275
51426388,-9.3221035,23.41,101437.0,1.2052394
51447372,-9.401373,23.41,101438.0,1.2052512
51458012,-9.655036,23.41,101441.0,1.2052869
51469320,-9.401373,23.41,101438.0,1.2052512
51491371,-9.3221035,23.41,101437.0,1.2052394
51501219,-9.3221035,23.41,101437.0,1.2052394
51511371,-9.3221035,23.41,101437.0,1.2052394
51533364,-9.06844,23.41,101434.0,1.2052038
51543764,-9.152995,23.41,101435.0,1.2052156
51555395,-8.904617,23.41,101432.0,1.2051799
51576318,-9.152995,23.42,101435.0,1.2052156
51585998,-9.3221035,23.42,101437.0,1.2052394
51596325,-9.3221035,23.42,101437.0,1.2052394
51618742,-9.401373,23.42,101438.0,1.2052512
51629236,-9.485928,23.42,101438.99,1.205263
51639374,-8.904617,23.42,101432.0,1.2051799
51661317,-9.485928,23.42,101438.99,1.205263
51671802,-9.485928,23.42,101438.99,1.205263
51683372,-8.989171,23.42,101432.99,1.2051917
51704321,-9.401373,23.42,101438.0,1.2052512
51714218,-9.570481,23.42,101440.0,1.205275
51724316,-9.401373,23.42,101438.0,1.2052512
51744318,-9.485928,23.42,101438.99,1.205263
51753909,-9.3221035,23.42,101437.0,1.2052394
51765312,-9.401373,23.42,101438.0,1.2052512
51786728,-9.3221035,23.42,101437.0,1.2052394
51797230,-9.570481,23.42,101440.0,1.205275
51808315,-9.152995,23.42,101435.0,1.2052156
51829314,-9.734305,23.43,101442.0,1.2052988
51838776,-9.3221035,23.43,101437.0,1.2052394
51849589,-9.3221035,23.43,101437.0,1.2052394
51871322,-9.570481,23.43,101440.0,1.205275
51882011,-9.3221035,23.43,101437.0,1.2052394
51892312,-9.237549,23.43,101436.0,1.2052275
51914395,-9.237549,23.43,101436.0,1.2052275
51925217,-9.3221035,23.43,101437.0,1.2052394
51936317,-9.06844,23.43,101434.0,1.2052038
51958381,-9.06844,23.43,101434.0,1.2052038
51969760,-8.740793,23.43,101430.0,1.2051562
51981323,-8.48713,23.43,101426.99,1.2051204
52001822,-9.485928,23.43,101438.99,1.205263
52011771,-9.152995,23.43,101435.0,1.2052156
52023312,-8.656239,23.43,101429.0,1.2051443
52045348,-9.401373,23.43,101438.0,1.2052512
52055761,-8.740793,23.43,101430.0,1.2051562
52066663,-8.989171,23.43,101432.99,1.2051917
52087428,-8.740793,23.43,101430.0,1.2051562
52097878,-9.06844,23.43,101434.0,1.2052038
52108355,-8.989171,23.43,101432.99,1.2051917
52129773,-9.152995,23.439999,101435.0,1.2052156
52139771,-9.570481,23.439999,101440.0,1.205275
52150407,-8.989171,23.439999,101432.99,1.2051917
52172325,-9.152995,23.439999,101435.0,1.2052156
52182778,-9.06844,23.439999,101434.0,1.2052038
52194417,-9.3221035,23.439999,101437.0,1.2052394
52216477,-9.655036,23.439999,101441.0,1.2052869
52227470,-9.237549,23.439999,101436.0,1.2052275
52238477,-9.485928,23.439999,101438.99,1.205263
52260469,-9.152995,23.439999,101435.0,1.2052156
52271515,-9.3221035,23.439999,101437.0,1.2052394
52282571,-9.237549,23.439999,101436.0,1.2052275
52302877,-9.485928,23.439999,101438.99,1.205263
