timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
51039477,0.24927162,-0.036923435,0.41790804
51062477,0.25221586,-0.03396908,0.41790804
51083471,0.24338308,-0.03987779,0.405418
51103478,0.24338308,-0.03987779,0.40854052
51126485,0.24927162,-0.036923435,0.41166303
51147470,0.23749454,-0.036923435,0.40854052
51170479,0.24043882,-0.03987779,0.405418
51193024,0.26104867,-0.03987779,0.41790804
51213471,0.24338308,-0.03987779,0.41166303
51234478,0.23749454,-0.03987779,0.41166303
51256917,0.26104867,-0.036923435,0.41166303
51277516,0.24338308,-0.03987779,0.405418
51298565,0.23749454,-0.03987779,0.41166303
51319508,0.2581044,-0.036923435,0.41478556
51342486,0.24927162,-0.03987779,0.41478556
51363471,0.26104867,-0.04283215,0.4272756
51384777,0.2345503,-0.04283215,0.41790804
51406482,0.25516012,-0.03987779,0.42103055
51428494,0.24632736,-0.036923435,0.41790804
51450487,0.2581044,-0.03987779,0.41478556
51471470,0.23749454,-0.03987779,0.41790804
51492469,0.24927162,-0.04283215,0.4241531
51514491,0.25221586,-0.03987779,0.41790804
51534485,0.25221586,-0.03396908,0.41790804
51556473,0.24927162,-0.03987779,0.42103055
51578493,0.2581044,-0.03987779,0.41790804
51599479,0.25221586,-0.036923435,0.4303981
51620469,0.24338308,-0.036923435,0.405418
51641821,0.24632736,-0.03987779,0.4241531
51664470,0.23749454,-0.036923435,0.41790804
51687472,0.24338308,-0.03101472,0.41478556
51708472,0.24927162,-0.036923435,0.42103055
51728471,0.2581044,-0.036923435,0.41790804
51751470,0.24338308,-0.036923435,0.4272756
51772470,0.24043882,-0.03987779,0.4272756
51793602,0.2581044,-0.036923435,0.41790804
51814557,0.24043882,-0.045786504,0.41790804
51835508,0.24338308,-0.036923435,0.41166303
51856510,0.26104867,-0.03987779,0.45225567
51877508,0.25221586,-0.03396908,0.41790804
51900469,0.24043882,-0.036923435,0.42103055
51921611,0.2581044,-0.03987779,0.41790804
51943471,0.26104867,-0.03987779,0.41790804
51964470,0.26104867,-0.03987779,0.41478556
51985788,0.24043882,-0.036923435,0.41478556
52008470,0.26104867,-0.03987779,0.41790804
52031478,0.26104867,-0.036923435,0.41790804
52052470,0.24632736,-0.03987779,0.405418
52073754,0.2345503,-0.036923435,0.41166303
52094478,0.25516012,-0.03396908,0.41166303
52115471,0.2581044,-0.036923435,0.41166303
52136470,0.25516012,-0.036923435,0.41790804
