w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,T,q0,q1,q2,q3,Vn,Ve,Vd,Pn,Pe,Pd
2.234769038954000087e-02,-4.353561642600000531e-02,-2.164351470940000226e-03,-4.521466447999999416e-01,2.013998206600000063e-01,-9.428124969999998939e+00,2.349839524999999818e-01,-1.613477699999999945e-02,3.855606449999999796e-01,-1.040789315384615499e+01,2.772307692307692406e+01,9.992206700000000330e-01,-1.341702600000000030e-02,-2.220223799999999914e-02,2.975239400000000145e-02,8.350536999999999543e-02,3.930323200000000045e-02,-1.477138300000000015e+00,5.133924999999999628e+00,2.773177399999999793e+00,-6.357628000000000057e+00
1.598834607260000290e-02,6.168442557999999180e-03,-1.583611300599999929e-03,-3.812967373199999122e-01,2.152020575139999836e-01,-9.533139669999998844e+00,2.348354560000000257e-01,-1.410079120000000061e-02,3.844419880000000123e-01,-1.001476850000000063e+01,2.773428571428571487e+01,9.991727999999999721e-01,-1.072434799999999987e-02,-2.585003500000000037e-02,2.950333600000000153e-02,8.644871399999999595e-02,1.818464300000000033e-02,-1.394543000000000088e+00,5.139166999999999597e+00,2.768596200000000174e+00,-6.665267000000000053e+00
1.302440734423077236e-03,4.870142487500001352e-03,5.485269903846152735e-04,-4.416045913461538741e-01,2.438927211538461925e-01,-9.624184086538459582e+00,2.349014544444444352e-01,-1.274480066666666515e-02,3.847616066666665890e-01,-9.676929071428570950e+00,2.774142857142857110e+01,9.992109500000000422e-01,-9.472994999999999680e-03,-2.502073000000000144e-02,2.935434099999999907e-02,8.777525999999999384e-02,8.894308999999999549e-03,-1.360134799999999977e+00,5.146366600000000346e+00,2.757964600000000210e+00,-6.972728000000000037e+00
1.107924148920000004e-02,4.233241485000000665e-03,-2.992993012599999818e-03,-3.817087708400000445e-01,2.069824799199999898e-01,-9.586537470000001449e+00,2.345714622222222490e-01,-1.145338088888888696e-02,3.879577533333333217e-01,-9.390803807692309491e+00,2.775230769230768857e+01,9.992292999999999870e-01,-8.732171000000000377e-03,-2.460117300000000048e-02,2.931392799999999951e-02,9.537328000000000472e-02,3.296080299999999946e-03,-1.332858799999999899e+00,5.147997400000000390e+00,2.757763399999999976e+00,-7.267755499999999813e+00
7.477715207299999445e-03,3.550757059999996705e-04,-5.281196259799998509e-03,-4.577158710654001261e-01,1.530397509200000228e-01,-9.811041480000000092e+00,2.342414700000000349e-01,-1.177623588888888906e-02,3.893782677777777312e-01,-9.052964285714285353e+00,2.775999999999999801e+01,9.992628700000000253e-01,-7.867265999999999496e-03,-2.397760599999999853e-02,2.893064700000000031e-02,1.063434399999999974e-01,-7.990825999999999485e-03,-1.314150300000000104e+00,5.162759000000000320e+00,2.742034199999999977e+00,-7.561792399999999859e+00
1.638937570000000010e-02,1.670383935900000491e-02,-6.483293697999998727e-04,-4.225222046000000620e-01,1.988547535940000111e-01,-9.522433870000000411e+00,2.349014544444444352e-01,-1.016196099999999887e-02,3.883128877777777266e-01,-8.610303153846153634e+00,2.776922984615384138e+01,9.992797399999999719e-01,-6.346416700000000362e-03,-2.448627399999999885e-02,2.828971300000000105e-02,9.811099600000000587e-02,-2.507108300000000095e-02,-1.322860499999999995e+00,5.164128999999999969e+00,2.730767300000000120e+00,-7.868884600000000340e+00
-4.203562122115383874e-03,1.624763662884615677e-03,9.274638549923075806e-03,-4.147347284326923234e-01,2.027364681807692082e-01,-9.623204384615384299e+00,2.349014544444444352e-01,-9.193395999999999513e-03,3.893782644444443997e-01,-8.355014133333334314e+00,2.777999899999998945e+01,9.993294499999999525e-01,-4.771977999999999637e-03,-2.261971700000000099e-02,2.839457199999999987e-02,9.955759000000000136e-02,-1.639851200000000050e-02,-1.288580499999999907e+00,5.180711999999999762e+00,2.718714199999999970e+00,-8.195133000000000223e+00
1.380988795000000213e-02,3.460480579999997185e-04,1.393981880799999989e-02,-4.091416081339999677e-01,9.962851973999999056e-02,-9.554046060000001006e+00,2.345714622222222490e-01,-9.839105999999998506e-03,3.876026288888889115e-01,-8.175336438461538791e+00,2.778769130769231666e+01,9.992944000000000271e-01,-5.400939999999999908e-03,-2.283888499999999974e-02,2.932773899999999850e-02,9.886193000000000064e-02,-2.137642199999999909e-02,-1.277666699999999933e+00,5.196265699999999654e+00,2.700443700000000113e+00,-8.491766000000000147e+00
3.023455317882352972e-02,1.116406558823529026e-03,1.091603754274509536e-02,-4.757309797647059080e-01,8.414753568627450497e-02,-9.597064382352941792e+00,2.332514933333333373e-01,-8.870541044444443801e-03,3.879577699999999796e-01,-7.791183946153847018e+00,2.779384553846154304e+01,9.992632000000000181e-01,-3.253158400000000054e-03,-2.266692000000000012e-02,3.079981700000000017e-02,9.588246999999999742e-02,-4.046308199999999744e-02,-1.240512000000000059e+00,5.205390999999999657e+00,2.683031000000000166e+00,-8.776056999999999775e+00
2.255716457200000052e-02,1.233758497599999997e-02,5.308423188599999815e-03,-4.479892440800000708e-01,9.832290742000000805e-02,-9.717065362000001372e+00,2.339114777777778209e-01,-6.287701333333333732e-03,3.879577566666665978e-01,-7.348087276923076949e+00,2.779769207692308086e+01,9.992404000000000286e-01,-2.097879300000000133e-04,-2.264474099999999948e-02,3.171584999999999682e-02,8.647335000000000438e-02,-4.280784700000000303e-02,-1.225245200000000034e+00,5.215340000000000309e+00,2.666802600000000023e+00,-9.058232999999999535e+00
2.487093267499999871e-02,-9.145383315384614242e-03,6.477106829230769823e-03,-4.689056394615384038e-01,5.441700312692307473e-02,-9.691465894230768541e+00,2.345714622222222490e-01,-4.996281466666666234e-03,3.900885199999999942e-01,-7.212475419999999637e+00,2.781199999999999761e+01,9.992379000000000122e-01,2.747493599999999928e-03,-2.188834500000000002e-02,3.220370000000000177e-02,7.210120999999999891e-02,-4.237049400000000160e-02,-1.233368400000000031e+00,5.223633999999999666e+00,2.641010300000000033e+00,-9.365804000000000684e+00
5.746249387999998598e-03,-1.365755921399999968e-02,1.070467228959999864e-02,-4.434980179799999922e-01,6.297886508000000161e-02,-9.617223550000000287e+00,2.349014544444444352e-01,-3.704861555555554950e-03,3.868923766666665931e-01,-6.812306199999999201e+00,2.781999999999999673e+01,9.991818999999999562e-01,5.226406999999999754e-03,-2.296174100000000079e-02,3.287719599999999742e-02,5.883780999999999733e-02,-3.111994800000000144e-02,-1.214340100000000033e+00,5.220304500000000125e+00,2.631768000000000107e+00,-9.646646000000000498e+00
-2.833714728000000325e-03,1.437804859999999591e-03,1.628668868600000041e-02,-4.920342679880000403e-01,1.987687679999999499e-02,-9.725443119999999553e+00,2.358914311111111328e-01,-5.319136444444445139e-03,3.872475111111110535e-01,-6.599004321428570741e+00,2.782857142857142208e+01,9.991073000000000315e-01,5.639255499999999872e-03,-2.444211199999999848e-02,3.399162700000000342e-02,5.332696800000000237e-02,-5.754482000000000000e-03,-1.201830100000000012e+00,5.228564300000000387e+00,2.621675300000000153e+00,-9.935335999999999501e+00
-1.450233718900000024e-02,-2.535961788000000525e-03,1.209640910000000028e-02,-4.453265863659999768e-01,1.000859512900000303e-01,-1.032533390999999945e+01,2.358914311111111328e-01,-5.964846400000000347e-03,3.897333922222221414e-01,-6.370429207692307472e+00,2.784076907692307401e+01,9.990639999999999521e-01,5.578544500000000121e-03,-2.386718599999999857e-02,3.564093299999999964e-02,4.720623399999999970e-02,2.673497700000000178e-03,-1.217770500000000089e+00,5.226529600000000109e+00,2.615323000000000064e+00,-1.021154800000000051e+01
-1.508985163038461391e-02,2.141190403461538591e-02,2.493939415769231248e-03,-5.949874484615383929e-01,-5.387029296153844626e-02,-1.198894188461538413e+01,2.345384630000000303e-01,-6.836554779999999380e-03,3.898754489999999295e-01,-6.021846178571428787e+00,2.785428414285714638e+01,9.990209300000000292e-01,3.956012000000000070e-03,-2.457559700000000111e-02,3.657462400000000002e-02,5.986227499999999951e-02,1.537956950000000066e-02,-1.385436399999999901e+00,5.239209999999999923e+00,2.609170000000000211e+00,-1.051272600000000068e+01
4.760275852941177333e-03,4.484383437254904799e-03,-8.683180130784316081e-03,-6.748512546470587514e-01,5.631721803921568847e-02,-1.246056405882353069e+01,2.339114777777777654e-01,-6.287701355555556058e-03,3.922192899999999982e-01,-5.630027857142857250e+00,2.785999900000000551e+01,9.990917999999999743e-01,3.274379999999999912e-03,-2.155282000000000031e-02,3.661167600000000272e-02,4.499519999999999909e-02,1.442891100000000086e-02,-1.931450399999999901e+00,5.247036999999999729e+00,2.600340000000000096e+00,-1.088257800000000053e+01
1.625507293400000122e-02,-2.882831735800000031e-02,-2.429450443599999801e-02,-5.865655593399999868e-01,-3.861694840000000351e-02,-1.135344916000000026e+01,2.349839525000000096e-01,-5.238422700000000196e-03,3.871587237499999334e-01,-5.320818500000000562e+00,2.786692207692308187e+01,9.991111999999999771e-01,3.103133000000000107e-03,-2.273296799999999923e-02,3.536389999999999673e-02,1.501654600000000041e-02,9.983318999999999180e-03,-2.452053300000000213e+00,5.248383500000000090e+00,2.592100600000000199e+00,-1.134208399999999983e+01
2.687260322860000189e-02,-3.271385509199999791e-03,-1.328660759139999904e-02,-5.040543357599999164e-01,-1.381280851999997644e-02,-1.013140754000000143e+01,2.375413922222222307e-01,-3.059151624444444908e-03,3.858269933333333124e-01,-4.763898823076922362e+00,2.786846061538461328e+01,9.991198000000000023e-01,6.071268000000000324e-03,-2.546498599999999848e-02,3.277677999999999842e-02,9.033694000000000099e-03,1.007606100000000074e-02,-2.726716999999999835e+00,5.246114999999999640e+00,2.588954199999999872e+00,-1.186964099999999966e+01
-1.316745651923077222e-02,-1.347765722884615089e-02,4.369081106538461566e-03,-6.054944170519231950e-01,-2.426392199999998986e-02,-9.980755961538461563e+00,2.372113999999999889e-01,-1.025165394000000134e-03,3.850812180000000029e-01,-4.174864857142856600e+00,2.788214285714285623e+01,9.991303999999999741e-01,9.332662999999999723e-03,-2.539870300000000164e-02,3.172136999999999873e-02,9.004743000000000816e-03,2.902779700000000102e-02,-2.776511699999999916e+00,5.239094999999999835e+00,2.596368299999999962e+00,-1.245604100000000081e+01
-1.007065189400000067e-02,-1.699532069769999973e-02,1.409141106000000136e-02,-5.394667927200000879e-01,-3.829486032800000911e-02,-9.765902940000000143e+00,2.388613611111111146e-01,-3.059151600000000176e-03,3.844064822222221789e-01,-3.561469214285714280e+00,2.789571428571428058e+01,9.990643999999999636e-01,7.534320500000000337e-03,-2.769146100000000055e-02,3.235441399999999801e-02,-1.137394499999999989e-02,3.229246000000000200e-02,-2.828053699999999893e+00,5.232218999999999731e+00,2.598626599999999787e+00,-1.303528400000000076e+01
-9.598458568000000149e-03,-1.925501420679999465e-02,7.202278794799998711e-03,-5.557645532799999621e-01,-2.762454920000012820e-04,-9.638827389999999440e+00,2.408413144444444542e-01,-4.350571511111111025e-03,3.851167344444444418e-01,-3.042326023076923569e+00,2.790230769230769781e+01,9.989698000000000189e-01,6.084965500000000076e-03,-2.972260300000000022e-02,3.374919700000000161e-02,-1.520535200000000010e-02,4.684333999999999720e-02,-2.837873500000000160e+00,5.227823299999999840e+00,2.604261399999999949e+00,-1.362484000000000073e+01
-2.450601304600000252e-02,1.644799098780000066e-02,3.638153916000000550e-03,-5.335710302599999677e-01,-2.562334822000000845e-02,-9.605311739999999432e+00,2.408413144444444542e-01,-5.319136444444445139e-03,3.833410955555555111e-01,-2.473211107142856857e+00,2.791142857142857991e+01,9.989086400000000143e-01,5.864091699999999900e-03,-3.135214000000000056e-02,3.412258600000000336e-02,4.159476599999999830e-03,4.623794600000000199e-02,-2.818042499999999784e+00,5.248148399999999825e+00,2.603762000000000132e+00,-1.420471200000000067e+01
1.416543820307692228e-02,3.704175443346154062e-02,-2.748087629230769671e-03,-5.181084840384615475e-01,9.071655134615377522e-03,-9.754615682692307388e+00,2.401813300000000262e-01,-5.964846377777778021e-03,3.851167377777777734e-01,-1.866987471428571022e+00,2.792071428571429337e+01,9.989695499999999839e-01,3.967542999999999591e-03,-2.932070599999999846e-02,3.441789700000000285e-02,1.558206999999999995e-02,4.741199299999999950e-02,-2.791751899999999953e+00,5.254879500000000370e+00,2.610679000000000194e+00,-1.478715200000000074e+01
-1.128963702400000157e-02,-1.364562960880000286e-02,1.745632902000000082e-03,-7.210216529660000706e-01,-7.257962394000000428e-02,-1.002944081999999781e+01,2.382013766666666588e-01,-5.964846377777778888e-03,3.861821177777777780e-01,-1.349092851428571382e+00,2.793214264285714421e+01,9.990674999999999972e-01,5.112834999999999602e-03,-2.608441599999999916e-02,3.402605999999999686e-02,2.340453099999999925e-02,4.330931600000000048e-02,-2.799163000000000068e+00,5.269293300000000180e+00,2.610229499999999980e+00,-1.534674799999999983e+01
5.672008848039216192e-03,-1.422460039411764521e-02,2.305018019882352966e-03,-5.943098646470587054e-01,-3.948963841176469924e-02,-9.809821431372549583e+00,2.382013766666666588e-01,-6.933411266666665747e-03,3.858269933333333679e-01,-7.361908630769231632e-01,2.793999900000000025e+01,9.989946499999999840e-01,4.653427299999999579e-03,-2.840860699999999892e-02,3.436622999999999761e-02,-1.356713300000000032e-02,4.727424699999999841e-02,-2.846132299999999837e+00,5.255785999999999625e+00,2.632208599999999787e+00,-1.593812750000000023e+01
-1.253366342000000267e-03,-1.560542604999999756e-02,9.302647160000002656e-04,-5.903929982120000863e-01,-7.162841357999998049e-02,-9.795242479999998864e+00,2.398513377777777567e-01,-6.287701355555556058e-03,3.844064755555555157e-01,-1.491023192857143242e-01,2.794642757142856837e+01,9.989463699999999724e-01,5.307047999999999974e-03,-2.990789699999999926e-02,3.440345999999999682e-02,-1.994579100000000091e-02,3.316989499999999785e-02,-2.867218700000000009e+00,5.254646000000000150e+00,2.631950600000000140e+00,-1.650720400000000154e+01
-5.185222699600001810e-03,-8.938895184000001520e-03,-2.634362840000000882e-04,-6.242657163399999432e-01,-3.004660494000004241e-03,-9.864655880000000820e+00,2.418312899999999765e-01,-6.287701355555556058e-03,3.858269866666666492e-01,5.120002092307691655e-01,2.795538415384614694e+01,9.989183999999999841e-01,5.371820599999999578e-03,-3.076440999999999898e-02,3.445002800000000059e-02,-1.946436400000000136e-02,3.149734399999999657e-02,-2.885541200000000028e+00,5.254566699999999813e+00,2.630734400000000139e+00,-1.708808000000000149e+01
5.993509615384504639e-05,-7.943780846153846754e-04,1.550914594230769000e-03,-6.131875863076923228e-01,-2.717489723076922659e-02,-9.729657192307692881e+00,2.416662949999999754e-01,-5.383707440000000573e-03,3.831635279999999755e-01,9.993629671428571060e-01,2.796642857142857608e+01,9.988614999999999577e-01,6.002902000000000064e-03,-3.258613500000000218e-02,3.432128999999999736e-02,-1.687617799999999862e-02,2.499803299999999937e-02,-2.897815200000000146e+00,5.259166200000000124e+00,2.628354799999999880e+00,-1.769353999999999871e+01
-4.648225580199999776e-03,2.435199351599999507e-02,2.347755545399999883e-03,-5.903798290879999078e-01,-1.579759142200001798e-02,-9.703513920000000681e+00,2.398100887499999834e-01,-6.328058225000000522e-03,3.851611337499999954e-01,1.582342861538461598e+00,2.797307692307693117e+01,9.988659600000000527e-01,5.125656000000000136e-03,-3.232585300000000161e-02,3.457660199999999795e-02,-1.529701500000000018e-03,3.222930400000000029e-02,-2.889374999999999805e+00,5.268468399999999718e+00,2.630145000000000177e+00,-1.826903000000000077e+01
1.438167881599999864e-02,-2.084077980000000573e-03,-1.646418240720000023e-02,-5.592168389199999590e-01,-6.596819640000000338e-03,-9.827887070000000946e+00,2.398513377777777567e-01,-5.641991422222222309e-03,3.847616066666666446e-01,2.140656250000000149e+00,2.798642857142857565e+01,9.989232999999999585e-01,5.546999599999999711e-03,-3.053033700000000114e-02,3.448926699999999707e-02,-2.983656199999999963e-03,3.349145500000000331e-02,-2.882613399999999881e+00,5.268775500000000278e+00,2.632906999999999886e+00,-1.883875300000000053e+01
-1.426448804999999598e-02,2.218668353730768664e-02,-4.850124970384615472e-03,-4.958039181538461126e-01,6.835665980769229169e-03,-9.967095798076922364e+00,2.398843370000000308e-01,-3.930860039999999403e-03,3.847616090000000044e-01,2.795385314285713907e+00,2.799428571428571644e+01,9.989717999999999654e-01,7.259459200000000292e-03,-3.050593000000000055e-02,3.274298999999999960e-02,2.011479600000000076e-02,3.740285000000000137e-02,-2.909141500000000047e+00,5.280848500000000278e+00,2.636842300000000083e+00,-1.944246700000000061e+01
-2.606531342352941261e-02,3.030388829411764795e-02,9.291277218235294982e-03,-5.097127522941176103e-01,7.938163396078430634e-02,-9.781076941176470640e+00,2.385313688888888728e-01,-5.641991422222222309e-03,3.861821144444444465e-01,3.452901884615384276e+00,2.799923076923077048e+01,9.990596999999999950e-01,5.157090700000000263e-03,-2.812176799999999838e-02,3.259426399999999779e-02,3.771506599999999848e-02,5.961403299999999683e-02,-2.955682499999999990e+00,5.298264500000000155e+00,2.642530199999999940e+00,-2.004155700000000095e+01
-2.110245322600000362e-02,1.904131507457999806e-02,5.102275027999999754e-03,-4.775133597199999747e-01,3.113510105999999986e-02,-9.350138959999998889e+00,2.358914311111111328e-01,-8.870540999999999149e-03,3.876026288888888560e-01,3.967820271428571299e+00,2.801142842857142767e+01,9.991094499999999545e-01,2.603912500000000064e-03,-2.555812199999999909e-02,3.347126799999999847e-02,4.936156399999999667e-02,6.952650999999999970e-02,-2.935916399999999982e+00,5.318705999999999712e+00,2.648751299999999809e+00,-2.063502499999999884e+01
-1.346084906800000015e-02,1.914157184800000314e-02,-1.459987581190000036e-03,-4.710997520999999355e-01,3.142060509999999862e-02,-8.833919614000000919e+00,2.349014544444444352e-01,-9.193395999999999513e-03,3.893782744444444499e-01,4.490520438461539143e+00,2.801999899999999144e+01,9.991392500000000343e-01,1.225565700000000096e-03,-2.405397800000000016e-02,3.377697000000000338e-02,4.510013799999999795e-02,6.702410400000000101e-02,-2.830927599999999877e+00,5.333495000000000097e+00,2.650665500000000119e+00,-2.121321299999999965e+01
1.278803031739999922e-02,9.330376942000001908e-03,-1.196345059152199852e-02,-4.284491476599998627e-01,9.606759259999994929e-03,-8.879467010000000826e+00,2.339114777777778209e-01,-9.193396044444444165e-03,3.876026288888888560e-01,5.003232107142856933e+00,2.803142757142856922e+01,9.991866400000000148e-01,-1.476752799999999906e-04,-2.254932700000000095e-02,3.343011399999999689e-02,3.693596300000000221e-02,4.790035299999999968e-02,-2.639829000000000203e+00,5.343511999999999595e+00,2.652959800000000090e+00,-2.174907899999999827e+01
1.022438793960784437e-02,8.041200427450978993e-04,-7.285188924509804383e-03,-4.664005512941177267e-01,3.658133441176471268e-02,-9.090248009803922002e+00,2.339114777777778209e-01,-7.901976133333333749e-03,3.907987755555555887e-01,5.430910421428571055e+00,2.804071335714286306e+01,9.992391499999999649e-01,1.453200399999999897e-03,-2.191135300000000147e-02,3.223170999999999675e-02,3.333732500000000099e-02,2.366475200000000070e-02,-2.458611499999999950e+00,5.372981499999999855e+00,2.629257400000000189e+00,-2.226039099999999848e+01
1.139016577653845924e-02,6.438038833653847437e-03,-1.222597349038461508e-03,-4.636070447596153388e-01,5.259503398076924297e-02,-9.139694105769232024e+00,2.333504909999999932e-01,-6.836554779999999380e-03,3.866792959999999502e-01,5.972585892857142476e+00,2.805000000000000426e+01,9.992556999999999690e-01,2.949098099999999858e-03,-2.191910099999999986e-02,3.160412600000000322e-02,1.859566799999999923e-02,3.027399799999999988e-02,-2.308013199999999987e+00,5.383242000000000083e+00,2.629493500000000150e+00,-2.273090600000000094e+01
8.197593299999996396e-04,-2.372254417399999836e-03,-1.655863303720000144e-03,-4.761234896000000050e-01,5.393877493999998940e-02,-9.141019440000000884e+00,2.329215011111110956e-01,-5.964846377777778888e-03,3.879577499999999901e-01,6.436879171428571134e+00,2.806142857142856784e+01,9.992655000000000287e-01,3.997376000000000401e-03,-2.136131000000000141e-02,3.156297000000000269e-02,6.391211400000000077e-03,4.133898400000000223e-02,-2.180010799999999804e+00,5.386528000000000205e+00,2.634424999999999795e+00,-2.317375200000000035e+01
