w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,T,q0,q1,q2,q3,Vn,Ve,Vd,Pn,Pe,Pd
7.009575294509802490e-02,6.806032811764703427e-02,1.549715354117646784e-02,-4.564629837647060095e-01,1.004707224509804098e+00,-9.928681672549018344e+00,2.340292400000000272e-01,4.954548333333333443e-02,3.604091799999999957e-01,6.523358616666666876e+01,4.972999875000000003e+01,9.938894499999999521e-01,-5.338328999999999991e-02,-2.091332499999999997e-02,-9.432208999999999732e-02,1.071902899999999936e-01,-2.652561399999999736e-01,-1.800283199999999972e+00,3.791303399999999879e+00,-2.714653000000000205e+00,-5.033051500000000011e+00
5.746923226078431979e-02,-3.338487666666663072e-03,-8.612729236078430634e-03,-4.440817049803921779e-01,1.136255968392156923e+00,-9.887904170588234010e+00,2.293714077777778138e-01,5.253547399999999867e-02,3.607482355555555187e-01,6.547799999999999443e+01,4.972642749999999978e+01,9.944581000000000115e-01,-4.670133399999999713e-02,-1.258786999999999927e-02,-9.334784000000000137e-02,1.148470040000000025e-01,-2.490616300000000061e-01,-1.815361000000000002e+00,3.817497700000000105e+00,-2.752916299999999872e+00,-5.419209000000000387e+00
-2.527641164705882182e-02,1.423642268235294703e-02,1.184473464313725612e-02,-3.365072212745099378e-01,1.173473904117647182e+00,-1.043671426078431352e+01,2.290387088888888867e-01,5.253547366666666552e-02,3.604091733333332770e-01,6.601916669230769230e+01,4.971999699999999933e+01,9.945722999999999647e-01,-4.278266000000000013e-02,-1.239407099999999956e-02,-9.403285999999999589e-02,1.213653100000000040e-01,-1.952490500000000073e-01,-1.881254900000000063e+00,3.845883399999999952e+00,-2.788958800000000071e+00,-5.819606300000000232e+00
-5.952038747200000257e-02,-4.741709883100000272e-02,-5.600895784000001036e-03,-6.652453941800000603e-01,1.205153156800000236e+00,-1.033842740000000049e+01,2.292882374999999917e-01,4.908867949999999591e-02,3.635878299999999452e-01,6.644478384615382538e+01,4.971230700000000269e+01,9.945555999999999841e-01,-4.601152599999999704e-02,-1.017282000000000082e-02,-9.294495999999999314e-02,6.830943400000000221e-02,-1.376101999999999881e-01,-2.056024799999999875e+00,3.872501100000000029e+00,-2.816352399999999978e+00,-6.231778000000000262e+00
-1.238937566666666393e-02,1.148283901666666794e-02,-1.124739509803922202e-03,-2.516732338431373339e-01,1.143495329803921656e+00,-9.979553447058822968e+00,2.300368144444444596e-01,4.555883266666666681e-02,3.634606822222222200e-01,6.705829514285714765e+01,4.970785714285715073e+01,9.940496699999999963e-01,-5.381192299999999762e-02,-1.276847000000000051e-02,-9.384388500000000188e-02,4.548612199999999689e-02,-1.034510399999999941e-01,-2.185112699999999908e+00,3.897395599999999849e+00,-2.828392299999999970e+00,-6.708052000000000348e+00
1.921786937254901448e-02,3.087935240392156860e-02,4.895748468627452062e-03,-3.213287157843136566e-01,1.033307446470588253e+00,-1.043426030196078536e+01,2.280406011111111297e-01,4.489439044444444582e-02,3.634606922222222147e-01,6.720556830769230316e+01,4.970000000000000995e+01,9.940212000000000492e-01,-5.548911000000000121e-02,-9.069115000000000856e-03,-9.359847999999999779e-02,1.015685649999999995e-01,-8.508340000000000347e-02,-2.202539199999999919e+00,3.917665200000000070e+00,-2.832924000000000220e+00,-7.175949000000000133e+00
7.281029019999999546e-03,-6.171932629999999503e-02,1.617691112919999660e-02,-2.175348633999999448e-01,1.024052982599999995e+00,-1.051707691800000077e+01,2.270424955555555568e-01,4.456217066666666449e-02,3.668512533333332937e-01,6.765036178571429559e+01,4.969785714285715272e+01,9.940966399999999759e-01,-5.504060000000000202e-02,-5.473623000000000377e-03,-9.334040000000000392e-02,8.045663999999999594e-02,-1.284279399999999904e-01,-2.400066900000000114e+00,3.940758499999999831e+00,-2.848997600000000130e+00,-7.653128599999999615e+00
4.689995735156863438e-02,7.432492280392156980e-02,2.647873773333333375e-02,-1.209742090196078562e-01,1.054237027117647107e+00,-1.015967509607843056e+01,2.280406033333333415e-01,4.356550733333333647e-02,3.671903166666666274e-01,6.811411976923076850e+01,4.969000000000000483e+01,9.941973699999999692e-01,-5.589647600000000049e-02,-1.057734400000000068e-02,-9.129790000000000127e-02,8.589264000000000621e-02,-1.306918599999999930e-01,-2.516783199999999887e+00,3.963489800000000063e+00,-2.863484000000000140e+00,-8.136342000000000851e+00
2.096983341960783828e-02,1.522874330490196597e-02,2.581300496666666736e-02,-3.485269507843136161e-01,9.112514642156860356e-01,-1.054601211568627583e+01,2.227173577777777913e-01,4.356550777777777606e-02,3.695637177777777449e-01,6.873953807692308260e+01,4.968153846153845166e+01,9.947179999999999911e-01,-5.127868800000000282e-02,-1.776637400000000101e-03,-8.890169000000000543e-02,8.016370999999999913e-02,-1.329737000000000002e-01,-2.638140400000000163e+00,3.986099999999999977e+00,-2.883675000000000210e+00,-8.657477999999999341e+00
1.597747161199999585e-02,-1.302137755220000338e-02,6.945843133999999620e-03,-3.058517217000000787e-01,1.169818459720000092e+00,-1.070330292999999777e+01,2.213865433333333244e-01,4.456217022222222490e-02,3.709199388888888560e-01,6.918466561538460269e+01,4.967307692307691269e+01,9.950276599999999805e-01,-4.938098400000000276e-02,-3.436417000000000204e-04,-8.649582399999999893e-02,4.707560300000000059e-02,-1.681487899999999924e-01,-2.760157299999999925e+00,4.009790399999999977e+00,-2.910858600000000074e+00,-9.197577000000000780e+00
8.150729829411760413e-03,-2.312292744313726098e-02,-1.731777122870588326e-02,-4.575314846378431000e-01,1.118270176078431266e+00,-1.049320807843137082e+01,2.217192466666666473e-01,4.555883266666666681e-02,3.699027677777777523e-01,6.987179807142857157e+01,4.966428571428570393e+01,9.950400600000000040e-01,-4.898141999999999774e-02,6.179376000000000313e-04,-8.657766000000000073e-02,3.662651000000000101e-02,-1.261049200000000092e-01,-2.944545300000000143e+00,4.032362499999999628e+00,-2.924795399999999823e+00,-9.776054000000000244e+00
-4.904220557999999786e-02,-4.881209384000000095e-02,-1.770623440400000137e-02,-3.504503882000000181e-01,1.105310124160000074e+00,-9.779168531999998137e+00,2.229252962500000157e-01,4.497744599999999732e-02,3.643507162499999841e-01,7.022858338461539063e+01,4.965538369230768723e+01,9.948118000000000238e-01,-5.099650499999999753e-02,-1.398346200000000032e-03,-8.801681499999999825e-02,-1.346212199999999998e-02,-8.938622999999999708e-02,-3.076776300000000131e+00,4.034604999999999997e+00,-2.944332100000000008e+00,-1.038126100000000029e+01
7.317508624509805326e-02,-6.653236787058823543e-02,-1.116478205529411460e-02,-5.986195082352940844e-01,8.168566223529412085e-01,-1.000871195686274540e+01,2.253789833333333104e-01,4.323328622222222251e-02,3.658340822222221900e-01,7.080989769230767195e+01,4.964922892307691171e+01,9.943665000000000420e-01,-5.652096999999999677e-02,-4.170818300000000284e-03,-8.957347000000000226e-02,-7.911798999999999915e-02,-1.074825900000000029e-01,-3.085939399999999999e+00,4.021875399999999878e+00,-2.955574799999999946e+00,-1.099954699999999974e+01
2.942394674509804173e-02,-6.386607609803920949e-02,2.495559900784313084e-03,-4.233684483529411846e-01,9.340359155686275283e-01,-9.516125801960782837e+00,2.300368144444444596e-01,4.821659899999999888e-02,3.610872966666666128e-01,7.158402242857142994e+01,4.963999999999999346e+01,9.945878999999999692e-01,-5.038212599999999930e-02,-1.038339299999999944e-02,-9.027076500000000281e-02,-1.465018100000000101e-01,-1.436636900000000105e-01,-3.107724399999999942e+00,4.003495700000000213e+00,-2.974864699999999917e+00,-1.160468499999999992e+01
1.577913915399999784e-02,-6.077703888000000887e-02,6.221503562000000112e-03,-2.979185420000001194e-01,9.830012012000000077e-01,-9.671481925999998452e+00,2.346946466666666731e-01,4.788437799999999828e-02,3.580357866666666888e-01,7.226682884615384239e+01,4.962999700000000303e+01,9.946308999999999845e-01,-4.937013999999999986e-02,-1.630720500000000170e-02,-8.947711999999999333e-02,-1.635508499999999976e-01,-1.397539499999999879e-01,-3.096572600000000008e+00,3.974673999999999818e+00,-3.007007799999999786e+00,-1.220711999999999975e+01
1.300097407843137098e-02,1.749038334509803519e-02,2.535254964117647069e-03,-2.288363392941176189e-01,1.115891838588235041e+00,-9.892490764705883066e+00,2.336965400000000082e-01,4.921326200000000761e-02,3.583748444444443959e-01,7.282131076923077728e+01,4.962384500000000287e+01,9.946644000000000041e-01,-4.900813500000000128e-02,-1.969164199999999879e-02,-8.861855000000000426e-02,-1.216959400000000024e-01,-1.283611799999999914e-01,-3.056343599999999938e+00,3.947923700000000036e+00,-3.039114699999999836e+00,-1.284953600000000051e+01
-3.607943268039215390e-02,3.852857420980392023e-02,-1.230947149019607882e-03,-2.034481663529412176e-01,1.093507029607843073e+00,-9.666140668627452470e+00,2.317003266666666783e-01,4.755215733333333084e-02,3.634606877777777911e-01,7.348856764285713439e+01,4.961928571428570933e+01,9.947076400000000040e-01,-4.924230699999999905e-02,-1.665022400000000166e-02,-8.862728000000000272e-02,-9.671639999999999404e-02,-9.637309600000000531e-02,-3.118100200000000211e+00,3.934375499999999803e+00,-3.063351400000000169e+00,-1.345077200000000062e+01
6.401709821999999883e-02,1.902684643999997833e-03,-1.005134896600000209e-02,-5.274652716000000074e-01,1.002425587399999873e+00,-9.733951857999999291e+00,2.290387066666667026e-01,4.688771533333332964e-02,3.634606866666666436e-01,7.395649046153847905e+01,4.960846153846154749e+01,9.945384999999999920e-01,-5.279716000000000270e-02,-9.535648000000000735e-03,-8.952569000000000499e-02,-3.606756400000000334e-02,-7.788327999999999918e-02,-3.054593000000000114e+00,3.925638699999999925e+00,-3.084639999999999826e+00,-1.407884899999999995e+01
2.881973939411764871e-02,-4.221131388235294102e-02,-3.665312435294116721e-03,-5.414282400000000051e-01,1.114560335490195842e+00,-9.958887249019607424e+00,2.287060055555555638e-01,5.253547433333333183e-02,3.614263511111110994e-01,7.463414361538463027e+01,4.959538461538462428e+01,9.947434000000000553e-01,-4.669803000000000148e-02,-1.160063700000000045e-02,-9.039041000000000436e-02,-7.330396999999999608e-02,-6.467443999999999971e-02,-3.052867700000000184e+00,3.916853399999999930e+00,-3.098180999999999852e+00,-1.466002199999999966e+01
-1.701301483999999656e-02,-2.377566817399999824e-02,6.409348442400001657e-03,-2.204955047999999362e-01,9.915689144199998362e-01,-9.383801300000001788e+00,2.310349200000000325e-01,5.054214666666666245e-02,3.597310577777777518e-01,7.524288157142856903e+01,4.958785671428572783e+01,9.946797000000000555e-01,-4.737172600000000289e-02,-1.357304099999999923e-02,-9.046642000000000572e-02,-8.950275000000000591e-02,-3.988700399999999674e-02,-3.093883799999999962e+00,3.903755700000000051e+00,-3.105949999999999989e+00,-1.527295900000000017e+01
2.258930730000000345e-02,-3.081128717647058785e-02,8.861799505882353434e-03,-4.335048667843137693e-01,9.797974694117647099e-01,-9.866775037254901903e+00,2.304111037500000125e-01,5.020992500000000247e-02,3.612992012499999794e-01,7.586587084615383958e+01,4.958307553846154292e+01,9.946471999999999536e-01,-4.881737800000000155e-02,-1.427262699999999954e-02,-8.994562999999999864e-02,-6.883079000000000280e-02,-8.279125999999999500e-03,-3.043862299999999799e+00,3.884811599999999920e+00,-3.100769300000000062e+00,-1.590213800000000077e+01
-3.870544207843139902e-03,-2.523841143137254758e-02,-3.814922621568626968e-03,-4.446964378431373377e-01,9.603789940686274784e-01,-9.883486264705881652e+00,2.330311377777777582e-01,4.954548300000000127e-02,3.576967266666666312e-01,7.683987207692305788e+01,4.956923061538461184e+01,9.946852000000000471e-01,-4.927328200000000158e-02,-1.756614299999999934e-02,-8.868510000000000282e-02,-8.435710000000000430e-02,-1.144987800000000014e-02,-3.049284699999999848e+00,3.869748799999999989e+00,-3.094587999999999894e+00,-1.651476500000000058e+01
-1.336207288800000254e-02,-1.338410749999999899e-02,-1.282393000000000075e-02,-3.634341205999999103e-01,9.369014330600000662e-01,-9.704815875999999619e+00,2.333305709999999866e-01,4.781793380000000371e-02,3.606126129999999708e-01,7.750810371428569567e+01,4.955999799999999311e+01,9.945311500000000304e-01,-5.076842000000000160e-02,-1.789430499999999924e-02,-8.949932500000000457e-02,-6.015611399999999664e-02,9.724067499999999170e-03,-3.062351200000000162e+00,3.864351999999999787e+00,-3.085686700000000116e+00,-1.715245399999999876e+01
-5.379807915686271071e-03,-4.848283120980391436e-02,-3.783108029411764561e-03,-5.875613058823530022e-01,1.012336071058823617e+00,-1.002850606470588346e+01,2.346946466666666731e-01,4.788437799999999828e-02,3.590529588888888846e-01,7.801127757142856467e+01,4.955428485714283937e+01,9.943146999999999958e-01,-5.268711999999999701e-02,-1.712945299999999935e-02,-9.093500999999999668e-02,-6.097419600000000134e-02,8.460886000000000795e-03,-3.085960099999999873e+00,3.857224700000000173e+00,-3.081712500000000077e+00,-1.782216999999999985e+01
2.561200323078430957e-02,-8.161948137254897151e-03,1.590798469725490313e-02,-3.708785721568627070e-01,9.374889150980392216e-01,-9.741099611764706623e+00,2.370235566666666349e-01,4.622327400000000169e-02,3.583748433333333039e-01,7.871754476923075572e+01,4.954307484615383572e+01,9.941265000000000240e-01,-5.447295700000000240e-02,-2.228087600000000154e-02,-9.082331500000000168e-02,-6.356858999999999427e-02,-5.451937999999999923e-03,-3.109867599999999843e+00,3.850855600000000045e+00,-3.074245499999999964e+00,-1.846596500000000063e+01
-2.340575349659999860e-02,1.589208160000001903e-03,1.182489440460000006e-02,-2.997261633999999120e-01,1.150963841399999854e+00,-9.502104846000001714e+00,2.352768725000000116e-01,4.422994949999999731e-02,3.624435124999999536e-01,7.943361284615386353e+01,4.953230699999998876e+01,9.943769599999999764e-01,-5.375813299999999961e-02,-1.999961999999999920e-02,-8.902010000000000478e-02,-2.292327599999999937e-02,-3.521603300000000075e-02,-3.096108699999999825e+00,3.846984599999999865e+00,-3.067026999999999948e+00,-1.910639400000000165e+01
-6.100040511764706283e-03,-9.188835509803929338e-03,4.078710860784314635e-03,-5.860260470588234405e-01,1.031519913490196005e+00,-9.960024656862746184e+00,2.350273477777777842e-01,4.323328666666666903e-02,3.617654055555555304e-01,8.010476223076922508e+01,4.951999999999999602e+01,9.943328999999999640e-01,-5.618976800000000105e-02,-1.868942200000000067e-02,-8.829254000000000269e-02,-6.460625000000000222e-03,-4.216613999999999605e-03,-3.108956599999999959e+00,3.851126700000000014e+00,-3.056725500000000206e+00,-1.975251199999999940e+01
-9.971861037799997773e-02,-5.242173626000000419e-02,1.567736262040000245e-02,-2.843462903200000280e-01,9.072321099999999250e-01,-7.789825378000000633e+00,2.363581522222222009e-01,3.692108600000000573e-02,3.634606822222221645e-01,8.056350969230769010e+01,4.950999999999999801e+01,9.942193999999999754e-01,-5.896109299999999914e-02,-1.815032000000000104e-02,-8.787462999999999524e-02,1.094612499999999926e-02,-1.915419299999999991e-02,-3.071619300000000052e+00,3.856684200000000118e+00,-3.043256500000000031e+00,-2.040983200000000153e+01
-4.317677215599999979e-02,1.272690347920000034e-02,3.190060267399999483e-02,-2.757163792599999774e-01,7.929565425260000078e-01,-7.243747502000001504e+00,2.393940625000000044e-01,2.778500775000000006e-02,3.620620774999999680e-01,8.133140846153847292e+01,4.949999953846153744e+01,9.935131699999999455e-01,-7.084543000000000090e-02,-2.194132799999999953e-02,-8.620404500000000692e-02,1.929497200000000051e-02,-2.935003500000000001e-02,-2.668472500000000025e+00,3.870035199999999787e+00,-3.031246700000000072e+00,-2.098698999999999870e+01
6.183961924117646614e-02,3.762245406862745056e-02,2.214518263647059088e-02,-2.101329954901960395e-01,8.583669943137255398e-01,-7.277459964705882633e+00,2.353600466666666835e-01,2.695445522222222196e-02,3.651559699999999409e-01,8.196626214285713274e+01,4.949142771428571308e+01,9.936135400000000173e-01,-7.441357499999999570e-02,-1.703502000000000141e-02,-8.309410999999999881e-02,4.270078599999999752e-02,-7.447557000000000482e-02,-2.147816999999999865e+00,3.882321800000000156e+00,-3.026617299999999844e+00,-2.153331999999999979e+01
6.719305448627450883e-02,8.777020137254901849e-03,8.439003017843137167e-03,-3.575777892156863369e-01,8.491131534313725027e-01,-8.054295817647059152e+00,2.320330277777777894e-01,3.094110800000000189e-02,3.637997466666666457e-01,8.251882630769230786e+01,4.948230723076923709e+01,9.942575000000000163e-01,-6.799877000000000005e-02,-1.353475300000000006e-02,-8.151781600000000683e-02,4.362062700000000209e-02,-1.122881200000000051e-01,-1.698894300000000079e+00,3.904752499999999849e+00,-3.027914800000000017e+00,-2.195780200000000093e+01
8.024509363399999484e-02,-9.745439370000002696e-03,3.094504065960000383e-01,-4.200113055200000445e-01,9.990189360000001351e-01,-8.278245053999999215e+00,2.321328390000000075e-01,2.957900130000000113e-02,3.642744169999999615e-01,8.283539714285713274e+01,4.947785650000000857e+01,9.946760000000000046e-01,-6.299957000000000473e-02,-1.145885500000000043e-02,-8.074345400000000617e-02,2.895785999999999846e-02,-1.462608900000000045e-01,-1.377118199999999959e+00,3.925111799999999818e+00,-3.040290999999999855e+00,-2.231665999999999883e+01
-2.483563862745094379e-03,-2.914682711176471153e-01,4.578346264705882018e-01,-2.457119468627451120e-01,8.844667490196077564e-01,-7.912574919607842538e+00,2.412655125000000012e-01,1.059256894999999893e-02,3.609177649999999460e-01,8.343530223076922425e+01,4.946692099999999925e+01,9.975534700000000532e-01,-5.578807699999999842e-02,-1.105881700000000030e-02,-4.065260700000000033e-02,3.361991799999999864e-02,-1.473504999999999954e-01,-1.047695599999999949e+00,3.944894800000000146e+00,-3.055506999999999973e+00,-2.264830200000000104e+01
1.205029770784313836e-01,-4.416261131372549165e-01,3.138458756862744781e-01,-2.176172284705882587e-01,9.368373884313726530e-01,-8.144949601960783880e+00,2.706264888888888498e-01,-6.932090666666665575e-03,3.397267277777777927e-01,8.387231885714285795e+01,4.946000000000000085e+01,9.974248399999999792e-01,-5.770870000000000166e-02,-4.230982999999999966e-02,4.835762999999999867e-03,7.379370000000000374e-02,-1.608732200000000112e-01,-7.356344000000000216e-01,3.961313999999999780e+00,-3.062808299999999928e+00,-2.291594900000000123e+01
8.897160271000000009e-02,-2.809134385200000028e-01,1.859244678800000272e-01,-1.142115962000000290e-01,8.887054305999998460e-01,-8.704342942000000249e+00,2.959118622222221551e-01,-1.490539599999999958e-02,3.220957777777777586e-01,8.428145630769230934e+01,4.944230769230769340e+01,9.947805400000000464e-01,-4.756351000000000329e-02,-8.196267999999999609e-02,3.783696999999999755e-02,2.497782000000000058e-01,-1.318938900000000136e-01,-4.557975499999999958e-01,4.003854300000000421e+00,-3.067198499999999939e+00,-2.313882299999999859e+01
3.797453140196078297e-02,-1.852657483254901982e-01,9.344795158823528125e-02,-1.628358867058823101e-01,8.439175988235295689e-01,-8.701837552156863609e+00,3.112161633333333510e-01,-1.988871144444444294e-02,3.109069166666666439e-01,8.429446523076923370e+01,4.943384615384614733e+01,9.919445000000000068e-01,-4.097777999999999837e-02,-1.059800500000000062e-01,5.599381999999999970e-02,5.447997999999999452e-01,-1.018060600000000038e-01,-2.967265800000000175e-01,4.093647500000000328e+00,-3.062234399999999912e+00,-2.333077799999999868e+01
4.319370761199999020e-02,-1.245220261600000072e-01,2.189128371290000388e-02,-5.184683726000001158e-01,9.713673541599999739e-01,-9.045526500000001136e+00,3.198664312499999718e-01,-2.341856012499999792e-02,3.014133212499999770e-01,8.428755430769230372e+01,4.942538461538460126e+01,9.897913299999999692e-01,-3.943375999999999826e-02,-1.206654499999999935e-01,6.479266000000000192e-02,9.161804000000000059e-01,-2.401173699999999828e-02,-3.645945999999999909e-02,4.244759600000000077e+00,-3.050930699999999884e+00,-2.345444900000000032e+01
-2.153850347450980002e-02,-1.462755190058823707e-01,1.228759560784313531e-02,-4.938105896274510576e-01,9.480029770392158772e-01,-9.536797919803921886e+00,3.275185844444444272e-01,-2.387536399999999615e-02,2.925978488888889562e-01,8.442963092307689976e+01,4.940999999999998238e+01,9.880007499999999832e-01,-3.706282699999999958e-02,-1.340515300000000021e-01,6.716555999999999915e-02,1.273248699999999900e+00,4.529514999999999930e-02,1.246126000000000039e-01,4.487716700000000003e+00,-3.026527000000000189e+00,-2.355508800000000136e+01
2.679540738235294470e-02,-1.504380224941176403e-01,1.898605040392157325e-03,-9.210596431372547466e-01,8.317053427450983305e-01,-9.832919125490196421e+00,3.351707266666667517e-01,-2.420758500000000021e-02,2.892072866666666187e-01,8.446824976923076633e+01,4.940153676923075921e+01,9.862816300000000203e-01,-3.772024999999999684e-02,-1.453179699999999908e-01,6.861842999999999415e-02,1.682526699999999931e+00,1.198050699999999996e-01,1.547630000000000117e-01,4.791915000000000369e+00,-2.983593200000000056e+00,-2.362284500000000165e+01
1.238774310759999803e-02,-1.367642028400000154e-01,3.917474302200000050e-03,-8.657274142999998867e-01,7.787787134399999367e-01,-9.316634514000000422e+00,3.448191077777778002e-01,-2.387536399999999961e-02,2.753059577777777767e-01,8.424263415384615428e+01,4.939076907692307117e+01,9.839046000000000181e-01,-3.563829999999999776e-02,-1.607761199999999946e-01,6.937393499999999769e-02,2.120652000000000204e+00,1.702264699999999908e-01,1.913925900000000013e-01,5.182802699999999874e+00,-2.921248400000000078e+00,-2.367542800000000014e+01
4.032285961200000185e-02,-3.197461822400000236e-02,6.547350733799999455e-03,-8.078075819999999130e-01,7.162484759999998563e-01,-9.694494781999999589e+00,3.486867774999999892e-01,-2.304481149999999812e-02,2.712796587500000411e-01,8.375868323076923616e+01,4.938461376923077495e+01,9.821982400000000002e-01,-3.313690999999999859e-02,-1.709141899999999936e-01,7.054870000000000585e-02,2.571852999999999945e+00,2.142371499999999873e-01,2.927003200000000138e-01,5.650557499999999678e+00,-2.842814199999999847e+00,-2.367496500000000026e+01
5.040172345098040303e-03,-9.785311625686274328e-02,-1.989102032745098184e-02,-1.086299806431372694e+00,9.272543665490194931e-01,-9.704980329411764473e+00,3.498096433333333644e-01,-2.154981699999999889e-02,2.702201055555555342e-01,8.360380230769230536e+01,4.937153800000000103e+01,9.818259999999999765e-01,-3.052482399999999901e-02,-1.730199799999999899e-01,7.176385000000000403e-02,3.074757299999999915e+00,2.911304499999999851e-01,3.265977999999999937e-01,6.254601499999999703e+00,-2.743693599999999844e+00,-2.362212999999999852e+01
