w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,T,q0,q1,q2,q3,Vn,Ve,Vd,Pn,Pe,Pd
2.616361060000000401e-03,6.501233472999999596e-02,8.304538043999999675e-02,-1.493039379399999644e+00,-7.493751514000006331e-02,-1.060213344599999807e+01,1.058405442222222215e-01,2.106323766666666486e-01,3.482251955555555889e-01,5.281549546153846109e+01,2.810999900000000196e+01,-8.355006999999999850e-01,3.660119700000000198e-02,6.418232999999999577e-02,5.444993000000000194e-01,3.597426000000000235e-01,-4.242977199999999893e-01,-3.258408800000000216e+00,4.507045299999999699e+00,-3.342229000000000116e+00,-6.945856599999999936e+00
-2.407010205961538502e-02,8.732121739423076567e-02,5.882104190384614822e-02,-1.584216848653845711e+00,-7.163412326923077056e-02,-1.064133115000000096e+01,1.031893811111111031e-01,2.086819711111111142e-01,3.478774722222222615e-01,5.355207878571428637e+01,2.811285614285714729e+01,-8.401724999999999888e-01,3.346831399999999901e-02,5.874353999999999687e-02,5.380886000000000280e-01,3.595690000000000275e-01,-4.340962999999999905e-01,-3.412726999999999844e+00,4.568889600000000328e+00,-3.432389999999999830e+00,-7.627258999999999567e+00
1.209262768600000149e-02,3.142213997999999953e-02,2.850156628000000136e-02,-1.520683982160000003e+00,-1.445399958600000478e-01,-1.077887046599999898e+01,1.015324077777777778e-01,2.073817033333333337e-01,3.496160966666665981e-01,5.438645638461538567e+01,2.811999900000000352e+01,-8.433680999999999539e-01,3.158771199999999696e-02,5.141597199999999729e-02,5.339372999999999481e-01,3.199665800000000004e-01,-4.015806599999999782e-01,-3.614359100000000158e+00,4.622738400000000247e+00,-3.524881999999999849e+00,-8.346956000000000486e+00
6.503764518000004421e-03,1.321684572000000196e-02,9.433183976000000803e-03,-1.476481873720000504e+00,-2.387837279999992235e-02,-1.056347477199999929e+01,1.015324066666666580e-01,2.073817033333333337e-01,3.503115433333333639e-01,5.490150507692307258e+01,2.812230692307692337e+01,-8.447842599999999535e-01,2.896410400000000093e-02,5.003269400000000255e-02,5.319750300000000154e-01,2.846096200000000076e-01,-3.797282299999999999e-01,-3.810696399999999873e+00,4.674355499999999886e+00,-3.614405399999999879e+00,-9.110805499999999668e+00
-5.988599417999993825e-03,2.881230643999998543e-03,1.569209364159999953e-02,-1.423129712200000174e+00,5.780204280000000167e-02,-9.933405057999999954e+00,1.018638011111110964e-01,2.073817033333333337e-01,3.499638200000000365e-01,5.554268864285715068e+01,2.813357142857142534e+01,-8.452558999999999489e-01,2.801900699999999855e-02,5.049773700000000087e-02,5.312318999999999791e-01,2.592801000000000133e-01,-3.451486799999999855e-01,-3.927814999999999834e+00,4.727153000000000382e+00,-3.694938699999999798e+00,-9.857699999999999463e+00
-1.247921222115384345e-02,2.554538250000000857e-02,1.584399552115384885e-02,-1.324966650653846667e+00,-5.144041636538461415e-02,-9.839280438461539546e+00,1.021951966666666545e-01,2.060814388888888848e-01,3.489206466666666673e-01,5.649958550000000201e+01,2.814214285714285424e+01,-8.461532600000000182e-01,2.820001000000000105e-02,5.034589400000000214e-02,5.298064000000000107e-01,2.423576400000000131e-01,-3.095198299999999958e-01,-3.956123799999999857e+00,4.776008599999999937e+00,-3.781561899999999810e+00,-1.066398299999999999e+01
1.291746559999999017e-02,3.728097436000000348e-02,8.569577016799998989e-03,-1.374782288000000019e+00,-4.360832719999976556e-03,-9.907788976000000858e+00,9.987543311111110600e-02,2.064065033333333521e-01,3.489206499999999989e-01,5.719319528571428890e+01,2.814857142857142236e+01,-8.469428399999999746e-01,2.694402599999999939e-02,4.790339600000000086e-02,5.288357999999999670e-01,2.313120700000000085e-01,-2.974963800000000047e-01,-3.939723299999999817e+00,4.817061400000000049e+00,-3.858586499999999919e+00,-1.143278600000000012e+01
-3.015932672000001900e-03,2.115035870199999737e-02,9.777831606000000897e-03,-1.303067161880000047e+00,-3.102841860000001700e-02,-9.864248917999999478e+00,9.864927320000001221e-02,2.060489299999999913e-01,3.484338319999999989e-01,5.792870407142856948e+01,2.815357142857143558e+01,-8.475338000000000038e-01,2.488900499999999877e-02,4.601796999999999832e-02,5.281565000000000287e-01,2.074338000000000015e-01,-2.583452500000000263e-01,-3.954127999999999865e+00,4.858276000000000039e+00,-3.917976599999999809e+00,-1.220487100000000069e+01
-1.309190536538461583e-02,5.547105830769229542e-03,-5.699355550000000971e-04,-1.270237142259615704e+00,-6.030407584615392336e-02,-9.715015736538459734e+00,9.755566844444445163e-02,2.060814366666666730e-01,3.496160966666666536e-01,5.873957638461538977e+01,2.816000000000000725e+01,-8.480320000000000080e-01,2.543727000000000141e-02,4.377572999999999881e-02,5.275210999999999650e-01,1.967877399999999888e-01,-2.075303500000000023e-01,-3.941899300000000217e+00,4.895472999999999963e+00,-3.976617599999999975e+00,-1.299301900000000032e+01
2.032850183673464133e-03,1.735517202040816678e-02,4.698922714285713167e-04,-1.282077929122448889e+00,-2.794395216326514553e-02,-9.789575236734695096e+00,9.689287822222221458e-02,2.051062411111111150e-01,3.513547033333332958e-01,5.962696064285714925e+01,2.816785714285714803e+01,-8.479113000000000344e-01,2.548645600000000108e-02,4.438800700000000016e-02,5.276612999999999998e-01,1.651274399999999865e-01,-1.786606000000000027e-01,-3.905559300000000178e+00,4.925955000000000084e+00,-4.022698400000000341e+00,-1.374841400000000036e+01
-1.088501018653846054e-02,1.581794863461538983e-02,2.240467865384614989e-03,-1.235568617884615028e+00,-7.088131415384625600e-02,-9.871018361538460795e+00,9.656148311111110993e-02,2.054313055555555545e-01,3.523978833333333283e-01,6.026130607142857087e+01,2.817071428571429337e+01,-8.479341000000000239e-01,2.501969199999999963e-02,4.334815000000000196e-02,5.277336000000000249e-01,1.435217599999999982e-01,-1.238284999999999941e-01,-3.897265700000000166e+00,4.951347400000000398e+00,-4.053735999999999784e+00,-1.454340999999999973e+01
1.622552680000000948e-03,-3.138045670000002424e-03,4.971212406000001006e-04,-1.196461343399999988e+00,-9.845944399999983360e-03,-9.831382699999998920e+00,9.722427422222221227e-02,2.051062411111111150e-01,3.510069866666666316e-01,6.109212635714287387e+01,2.818000000000000327e+01,-8.480006500000000225e-01,2.458783999999999970e-02,4.251849700000000232e-02,5.277144299999999566e-01,8.657016600000000395e-02,-9.243261999999999312e-02,-3.913428300000000082e+00,4.965906600000000282e+00,-4.079449999999999577e+00,-1.530156299999999980e+01
4.542165671999998967e-03,-1.086527813999999675e-02,3.128276711999999470e-03,-1.210665846860000006e+00,1.118026863999999933e-02,-9.812738953999998515e+00,9.821845955555555396e-02,2.054313055555555545e-01,3.499638200000000365e-01,6.198771524999998661e+01,2.818000000000000327e+01,-8.480218000000000478e-01,2.449696000000000165e-02,4.313042000000000264e-02,5.276350400000000551e-01,8.001814000000000149e-02,-7.749050999999999856e-02,-3.891046799999999806e+00,4.980450600000000172e+00,-4.105152600000000263e+00,-1.606413500000000028e+01
-1.116345988461538499e-02,4.103927288461525769e-04,3.938764363788461141e-03,-1.147419482119230727e+00,-3.270154692307698785e-02,-9.805751276923077242e+00,9.854985466666667249e-02,2.054313055555555545e-01,3.503115366666666453e-01,6.254616966666665689e+01,2.818399959999999993e+01,-8.481052999999999509e-01,2.610216799999999851e-02,4.529644499999999768e-02,5.272422399999999731e-01,7.184358999999999884e-02,-4.733476799999999929e-02,-3.887807399999999802e+00,4.985060700000000011e+00,-4.130760699999999730e+00,-1.686488200000000148e+01
-2.490008188000000702e-03,1.236292261999999940e-02,2.970414158000000450e-03,-1.075334133399999947e+00,9.955602147999999263e-02,-9.816528277999999830e+00,9.888124977777777713e-02,2.057563722222222335e-01,3.506592700000000229e-01,6.342928646153847438e+01,2.819230669230768882e+01,-8.482465999999999617e-01,2.581616899999999992e-02,4.524890000000000162e-02,5.270331499999999503e-01,5.306194399999999978e-02,-2.856548700000000052e-02,-3.883684399999999926e+00,4.990438000000000152e+00,-4.139704000000000050e+00,-1.762069999999999936e+01
-3.588406134000002648e-03,1.023303048859999960e-02,-1.879344957000000102e-03,-1.201811369200000090e+00,-1.846987995999999910e-01,-9.921666045999998573e+00,9.854985466666667249e-02,2.060814366666666730e-01,3.489206466666666673e-01,6.431182300000001817e+01,2.819615284615384354e+01,-8.484019600000000105e-01,2.504875499999999894e-02,4.483537399999999729e-02,5.268553499999999445e-01,4.637868700000000177e-02,-2.934227000000000016e-02,-3.885860399999999881e+00,4.994964000000000404e+00,-4.148316399999999682e+00,-1.837959700000000041e+01
1.624148752884614633e-02,-1.277541261538461120e-02,-2.095872375000003090e-04,-1.048976900346153762e+00,7.832077961538472244e-02,-9.777886838461538943e+00,9.854985466666667249e-02,2.067315700000000034e-01,3.489206566666667175e-01,6.521414464285713564e+01,2.819999899999999471e+01,-8.482728999999999964e-01,2.489947299999999836e-02,4.496262200000000070e-02,5.270592600000000294e-01,2.169770400000000168e-02,-1.082056699999999969e-02,-3.879134699999999825e+00,4.995180999999999649e+00,-4.154414000000000051e+00,-1.918642399999999881e+01
-7.795525800000000470e-03,-2.122636498000001707e-03,3.001426109199999484e-03,-1.160014588699999960e+00,-7.195419000000004284e-02,-9.912532550000001663e+00,9.888124911111112469e-02,2.064065033333333243e-01,3.496160933333333776e-01,6.574090871428570892e+01,2.820642821428571168e+01,-8.482131000000000531e-01,2.526967800000000028e-02,4.681281999999999804e-02,5.269768000000000230e-01,4.538801299999999789e-02,4.926210999999999784e-04,-3.879011600000000115e+00,4.999485499999999583e+00,-4.155276999999999887e+00,-1.997237600000000057e+01
-1.163314143999998919e-03,9.373615600000002879e-03,3.528770322199999403e-03,-1.035290743900000088e+00,-5.913362500000001604e-02,-9.788799428000000802e+00,1.002068288888889047e-01,2.060814366666666730e-01,3.499638233333333681e-01,6.661287630769230361e+01,2.821230769230769653e+01,-8.483640999999999543e-01,2.566231600000000099e-02,4.724571000000000326e-02,5.266760000000000330e-01,1.439683599999999966e-02,-1.311333850000000016e-02,-3.883319100000000024e+00,4.994847000000000037e+00,-4.170138399999999912e+00,-2.074580399999999969e+01
2.391767952884615508e-02,3.211042981538461509e-03,6.126489173076930545e-04,-1.133197832788461534e+00,-5.619094276923074227e-02,-9.806278794230770757e+00,9.894752879999998973e-02,2.066340499999999858e-01,3.481208749999999963e-01,6.759675992857144422e+01,2.821642857142857608e+01,-8.485283999999999605e-01,2.511369299999999943e-02,4.705396700000000210e-02,5.264548999999999479e-01,2.399520999999999946e-02,-2.355983899999999909e-02,-3.861944700000000008e+00,4.995384999999999742e+00,-4.176317000000000057e+00,-2.154531100000000166e+01
1.959672148000004156e-03,1.532111360400000011e-02,-6.668961911999999118e-03,-1.079716204399999935e+00,7.749882000000063572e-04,-9.861064543999999543e+00,9.954404000000000030e-02,2.093321055555555643e-01,3.447479555555555408e-01,6.831471664285713530e+01,2.822000000000000242e+01,-8.485605999999999982e-01,2.237632000000000163e-02,4.896077499999999805e-02,5.263527599999999751e-01,2.114271699999999837e-02,-7.870108000000000659e-03,-3.880528700000000164e+00,4.997264399999999718e+00,-4.174247300000000216e+00,-2.233987199999999973e+01
-4.847603296730770145e-02,9.861937986538459738e-03,5.316918309615384884e-03,-1.111363183096153895e+00,-6.509740480769241056e-02,-9.677138805769232022e+00,9.755566933333333079e-02,2.077067700000000128e-01,3.485729300000000030e-01,6.900964921428570165e+01,2.822928571428571587e+01,-8.481682000000000388e-01,2.205718900000000135e-02,4.822801799999999750e-02,5.270656999999999703e-01,4.072748000000000340e-02,-4.575130000000000169e-03,-3.876904000000000128e+00,4.997986299999999993e+00,-4.174674999999999692e+00,-2.316225999999999985e+01
2.852268300199999398e-02,1.306420138000001594e-03,7.778102746000000768e-03,-1.062488237399999758e+00,2.585900408000006007e-02,-9.811828844000000771e+00,9.921264422222224322e-02,2.067315700000000034e-01,3.482251988888889205e-01,6.985330328571430414e+01,2.823428571428572198e+01,-8.484661999999999482e-01,2.604149099999999994e-02,4.552318500000000073e-02,5.266446999999999656e-01,3.650512000000000201e-02,6.720834400000000319e-03,-3.841368000000000116e+00,5.001388999999999641e+00,-4.166866299999999690e+00,-2.391973499999999930e+01
-3.860560893999999410e-02,6.744756725999998155e-03,1.244951982959999898e-02,-1.084645667819999826e+00,-5.667056843999997845e-02,-9.881708639999997601e+00,1.004388049999999921e-01,2.066340519999999847e-01,3.478079299999999874e-01,7.064790046153846959e+01,2.823769230769230987e+01,-8.490065300000000370e-01,2.385612000000000149e-02,4.724053999999999753e-02,5.257254999999999567e-01,4.668387999999999705e-02,2.407969500000000165e-02,-3.844407799999999931e+00,5.010827500000000434e+00,-4.156265699999999619e+00,-2.469813299999999856e+01
-2.046966702307692273e-02,-1.236337034615384196e-02,1.870777165961538683e-03,-1.039042517692307932e+00,9.810140019230766117e-02,-9.878236255769232699e+00,1.008696177777777814e-01,2.044561122222222360e-01,3.506592599999999726e-01,7.156024207142856142e+01,2.824000000000000199e+01,-8.494541599999999582e-01,2.673100299999999971e-02,4.531752700000000328e-02,5.250327599999999872e-01,3.084785899999999831e-02,2.653820399999999927e-02,-3.876253100000000007e+00,5.011265299999999812e+00,-4.145449600000000068e+00,-2.550406500000000065e+01
1.062831520000000023e-02,-1.625095004400000168e-02,-8.725025397399999161e-03,-1.129105938539999965e+00,-9.201013599999999237e-02,-9.875284024000000827e+00,1.015324077777777778e-01,2.038059833333333293e-01,3.517024366666666735e-01,7.250015171428570682e+01,2.824571428571428555e+01,-8.492915599999999454e-01,2.874418700000000090e-02,4.646167500000000089e-02,5.250894400000000184e-01,4.585716000000000098e-02,1.749910000000000007e-02,-3.892018600000000106e+00,5.011096000000000217e+00,-4.147251599999999705e+00,-2.631577899999999914e+01
-1.614929326000000276e-02,2.233353589600000147e-02,-7.819933390000003044e-04,-9.767618155999998608e-01,-6.210232380000012264e-02,-9.664649594000000121e+00,1.012010115555555534e-01,2.047811766666666755e-01,3.489206488888888513e-01,7.311135461538461300e+01,2.825000000000000000e+01,-8.487569999999999837e-01,2.900363099999999847e-02,4.812646999999999758e-02,5.257892600000000360e-01,2.752250800000000108e-02,-3.816900299999999909e-03,-3.877933699999999817e+00,5.012080000000000091e+00,-4.148048400000000413e+00,-2.711335199999999901e+01
3.305200998600000412e-02,3.138647892600000128e-02,3.554402373999999715e-03,-1.048343828119999932e+00,2.045944274000003130e-02,-9.830354363999999734e+00,1.012010122222222197e-01,2.044561122222222360e-01,3.485729166666666767e-01,7.400948371428570738e+01,2.825000000000000000e+01,-8.488818000000000197e-01,2.913843699999999967e-02,4.545760000000000078e-02,5.258178999999999492e-01,1.993434900000000051e-02,-2.768989499999999909e-02,-3.866786999999999974e+00,5.008201599999999587e+00,-4.160656499999999980e+00,-2.789869099999999946e+01
3.564522923076924015e-03,-8.272118730769227211e-04,7.377198988461537189e-03,-1.084933122423076712e+00,-7.085056384615383285e-02,-9.806936013461537982e+00,9.987543444444445251e-02,2.077067700000000128e-01,3.510069866666666316e-01,7.500960007142857933e+01,2.825214285714285367e+01,-8.492996999999999908e-01,2.410604400000000008e-02,4.548880000000000284e-02,5.253948000000000507e-01,2.705852699999999889e-02,-4.210606199999999966e-02,-3.874872400000000106e+00,5.014292000000000193e+00,-4.169953999999999716e+00,-2.872982199999999864e+01
-1.064649072000000384e-02,2.633253898400000556e-02,9.512807820199998057e-03,-1.055617088400000014e+00,6.328974179999993788e-02,-9.776016650000000752e+00,9.788706311111111669e-02,2.064065033333333521e-01,3.489206499999999433e-01,7.566225535714285400e+01,2.825857142857142534e+01,-8.496201599999999576e-01,2.487999399999999903e-02,4.669472999999999679e-02,5.247344000000000452e-01,4.504631500000000344e-02,-2.866588999999999943e-02,-3.866886000000000045e+00,5.022692700000000343e+00,-4.169315000000000104e+00,-2.955048199999999881e+01
-1.508832170599999634e-02,-4.941020333999999493e-03,1.907656319399999916e-03,-1.140380019799999811e+00,-2.481674869999994648e-02,-9.880625935999999498e+00,9.888124911111112469e-02,2.057563722222222058e-01,3.499638233333333681e-01,7.649779246153845236e+01,2.825999999999999801e+01,-8.500899699999999726e-01,2.452850700000000148e-02,4.429303999999999880e-02,5.241980000000000528e-01,5.402544000000000096e-02,-1.556452550000000067e-02,-3.877912300000000201e+00,5.034530000000000172e+00,-4.166324999999999612e+00,-3.034218200000000110e+01
5.983562482692305826e-03,-6.315549905769230615e-03,-7.290836034615384969e-04,-9.764705153269231941e-01,5.879067269230772025e-02,-9.660588524999997873e+00,1.001405488000000066e-01,2.054638119999999957e-01,3.499985869999999721e-01,7.735201749999998810e+01,2.826214264285713895e+01,-8.500179599999999613e-01,2.580210200000000037e-02,4.500368200000000318e-02,5.241931699999999861e-01,3.451666199999999657e-02,-1.329283600000000058e-02,-3.874799299999999835e+00,5.044876999999999612e+00,-4.170541300000000007e+00,-3.117615299999999934e+01
-4.049737345999999960e-02,-2.903515300000001037e-04,5.720313670000001099e-03,-1.069669932500000087e+00,4.358686560000008675e-02,-9.630835098000000372e+00,1.017809524999999937e-01,2.050249774999999830e-01,3.507027200000000233e-01,7.806590692307692336e+01,2.826538407692307331e+01,-8.499679599999999668e-01,2.555846399999999949e-02,4.640354599999999691e-02,5.241641400000000006e-01,4.778950700000000190e-02,-2.836842999999999917e-03,-3.860818399999999873e+00,5.049735499999999710e+00,-4.154871499999999607e+00,-3.196855199999999897e+01
1.235304990000000297e-02,2.487545441800000090e-02,1.839535008599999660e-02,-9.684773159200001924e-01,-1.397639895999999993e-01,-9.835797591999998701e+00,1.005382226666666629e-01,2.031558544444444503e-01,3.499638233333333681e-01,7.884360642857141954e+01,2.826999899999999144e+01,-8.501887299999999481e-01,2.832744599999999918e-02,4.487077500000000163e-02,5.237970400000000470e-01,3.540866000000000152e-02,1.124030999999999945e-03,-3.836583899999999936e+00,5.061138999999999832e+00,-4.140607000000000149e+00,-3.275559599999999705e+01
-2.229447539999999950e-02,1.188962495588235038e-02,8.581347817843138284e-03,-9.573234548984314030e-01,-4.192507176470597341e-02,-9.924280839215686711e+00,1.008696177777777814e-01,2.025057211111110922e-01,3.464865755555555094e-01,7.978870015384615044e+01,2.826999899999999144e+01,-8.514466000000000534e-01,2.603324500000000000e-02,4.382566000000000239e-02,5.219580000000000330e-01,3.120314000000000074e-02,-2.466487499999999930e-02,-3.830910999999999955e+00,5.067442400000000013e+00,-4.131468299999999871e+00,-3.356004999999999683e+01
9.038936946000003178e-03,-1.874979050000001243e-03,-1.133825826640000138e-02,-9.654969137200000162e-01,-1.043914279999997446e-02,-9.825551572000000178e+00,1.012010122222222197e-01,2.034809188888889175e-01,3.503115366666666453e-01,8.059980535714285566e+01,2.827428471428570589e+01,-8.515584999999999960e-01,2.748806599999999850e-02,4.297965000000000119e-02,5.217715000000000547e-01,3.804832699999999984e-02,-4.802023999999999876e-02,-3.874169600000000102e+00,5.075178600000000095e+00,-4.131286600000000142e+00,-3.436565000000000225e+01
2.813265813423075981e-03,6.094511538461537016e-03,-1.450017297730769351e-02,-1.093593910192307783e+00,-1.012947086538461827e-01,-9.948839807692309023e+00,1.010353150000000005e-01,2.034159059999999797e-01,3.478079330000000136e-01,8.139080328571427003e+01,2.827999899999999300e+01,-8.507978299999999772e-01,2.650906299999999938e-02,4.369908200000000020e-02,5.230017999999999612e-01,2.716958200000000115e-02,-5.452628999999999809e-02,-3.896872000000000114e+00,5.077611400000000330e+00,-4.136937600000000437e+00,-3.520118300000000033e+01
-1.445143049999999922e-02,7.046447030000001568e-03,-1.232514231100000079e-02,-9.728899194800000316e-01,-1.098439259900004655e-02,-9.566296433999999849e+00,1.006624962500000109e-01,2.031964875000000226e-01,3.491379800000000144e-01,8.211190969230769099e+01,2.827999899999999300e+01,-8.501338400000000295e-01,2.620199299999999981e-02,4.352229500000000251e-02,5.241105999999999820e-01,4.090472599999999716e-03,-5.609770499999999771e-02,-3.900361000000000189e+00,5.081334599999999924e+00,-4.136058000000000234e+00,-3.600496700000000061e+01
-9.965568876000001006e-03,1.525184836599999781e-02,-3.553922031339999763e-03,-1.053958477599999721e+00,-1.829417499999999933e-02,-9.827813470000000606e+00,9.775450560000001343e-02,2.028307900000000108e-01,3.490597370000000366e-01,8.286740946153847176e+01,2.828538361538462098e+01,-8.494772000000000434e-01,2.654117199999999829e-02,4.295836799999999678e-02,5.252037000000000511e-01,4.193791999999999843e-05,-6.321015000000000661e-02,-3.856936000000000142e+00,5.082677999999999585e+00,-4.140632000000000090e+00,-3.679392599999999902e+01
4.204331819230767986e-02,-1.075270505000000196e-02,-4.341259636538460052e-03,-1.034184171155769327e+00,-1.847729692307702176e-02,-9.809360436538462125e+00,9.788706444444444932e-02,2.047811788888888873e-01,3.499638188888889445e-01,8.371660964285715067e+01,2.828785614285715155e+01,-8.492628300000000241e-01,2.595209899999999931e-02,4.310398000000000007e-02,5.255676000000000236e-01,-1.461170600000000035e-02,-6.306808399999999648e-02,-3.862410000000000121e+00,5.081569700000000189e+00,-4.145733400000000124e+00,-3.759691200000000322e+01
-1.920053575599999993e-02,1.943187280399999786e-02,1.620955473199999983e-02,-1.020286039599999972e+00,5.669423539999929144e-03,-9.833478009999998548e+00,9.888124911111112469e-02,2.060814366666666730e-01,3.471820300000000303e-01,8.462010846666665032e+01,2.828999900000000878e+01,-8.491921000000000053e-01,2.391391799999999929e-02,4.595214999999999717e-02,5.255372499999999558e-01,-1.145189299999999945e-02,-6.998611000000000415e-02,-3.873505000000000198e+00,5.076014500000000318e+00,-4.154450999999999894e+00,-3.840691000000000344e+01
-8.844999463461535733e-03,-9.275741398076924396e-03,-8.002772045384616215e-03,-1.105813032307692456e+00,-1.093515619230769342e-01,-9.868731846153846021e+00,9.987543311111110600e-02,2.041310477777777688e-01,3.499638133333333179e-01,8.541724638461538177e+01,2.829307623076923406e+01,-8.501159499999999536e-01,2.497210000000000055e-02,4.311545199999999856e-02,5.242331999999999548e-01,-2.961652799999999787e-03,-6.221290000000000153e-02,-3.884028700000000001e+00,5.060904500000000361e+00,-4.161806600000000245e+00,-3.923026300000000077e+01
2.260344683999999937e-02,1.981756206800000183e-02,-1.387606978960000126e-02,-1.101117175199999965e+00,-6.976729980000005715e-02,-9.739365810000000678e+00,9.894752879999998973e-02,2.066340499999999858e-01,3.487467889999999460e-01,8.617434364285713855e+01,2.829142771428572445e+01,-8.493633000000000433e-01,2.424347799999999886e-02,4.530014999999999736e-02,5.253019300000000280e-01,-2.200419600000000017e-02,-5.340704999999999758e-02,-3.895333299999999888e+00,5.054189700000000229e+00,-4.161491400000000063e+00,-4.003856999999999999e+01
