timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
86080352,85951452,6979323521,0.00011342886,0.0016565116,0.010099001,0,3.7369816,0.14837594,nan,nan,nan,0.031300455,0.0,0.00088269653,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
86275398,86153452,6979323521,0.00011395837,0.0014838289,0.0096228365,0,3.732399,0.14840138,nan,nan,nan,0.03117082,0.0,0.00054667087,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
86480375,86348458,6979323521,0.00011465304,0.0014442585,0.008842475,0,3.7271404,0.1483912,nan,nan,nan,0.030781632,0.0,0.00029127175,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
86676380,86548451,6979323521,0.00011602978,0.0015907744,0.008293558,0,3.7220943,0.14837421,nan,nan,nan,0.03098252,0.0,0.00045358384,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
86880433,86749451,6979323521,0.000114306175,0.0014967615,0.007156604,0,3.7164001,0.1483442,nan,nan,nan,0.032939114,0.0,0.0005130194,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
87074421,86951452,6979323521,0.00011598791,0.0011997006,0.006976053,0,3.7113936,0.14832771,nan,nan,nan,0.030860106,0.0,0.00046628749,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
87273428,87141451,6979323521,0.00012195207,0.00090575777,0.0056750104,0,3.6981761,0.14795326,nan,nan,nan,0.030206798,0.0,0.00040166202,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
87479410,87355452,6979323521,0.00012302556,0.0011149349,0.0039523817,0,3.7007868,0.14831583,nan,nan,nan,0.029602291,0.0,0.00020844855,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
87679345,87550451,6979323521,0.00012587047,0.0011554066,0.006280476,0,3.7025025,0.14865524,nan,nan,nan,0.031281605,0.0,0.0007991311,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
87868361,87740451,6979323521,0.00013013593,0.001666039,0.012824172,0,3.6871905,0.14819093,nan,nan,nan,0.028692199,0.0,0.00013980495,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
88070416,87945451,6979323521,0.00013545676,0.0019896505,0.012607835,0,3.6802623,0.1481257,nan,nan,nan,0.031140424,0.0,0.0006413276,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
88273430,88143454,6979323521,0.00013636834,0.0022401926,0.011976088,0,3.681518,0.14843948,nan,nan,nan,0.03048579,0.0,0.00037693564,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
88472350,88346451,6979323521,0.0001230292,0.0024359429,0.015090247,0,3.673947,0.14833395,nan,nan,nan,0.030078325,0.0,0.00043232305,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
88666418,88536451,6979323521,0.00012714817,0.002686149,0.018206254,0,3.6593149,0.14789736,nan,nan,nan,0.029130213,0.0,0.0008782271,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
88874286,88747452,6979323521,0.00012396475,0.0019776346,0.0154355215,0,3.6601772,0.14819469,nan,nan,nan,0.030394625,0.0,0.0013488372,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
89073419,88968451,6979323521,0.0001124935,0.0020098889,0.01310372,0,3.6609306,0.1484925,nan,nan,nan,0.029722583,0.0,0.0006558289,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
89274393,89145451,6979323521,0.00011509732,0.0028624919,0.016252026,0,3.6529374,0.14840497,nan,nan,nan,0.029389929,0.0,0.00035262562,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
89476477,89360452,6979323521,0.00010786615,0.001789743,0.009815395,0,3.652192,0.14863975,nan,nan,nan,0.028333634,0.0,0.00023305771,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
89673368,89543452,6979323521,0.000110857334,0.001880028,0.010082708,0,3.6365607,0.14813288,nan,nan,nan,0.028994182,0.0,5.9290487e-05,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
89874494,89742457,6979323521,0.00011161838,0.0013381823,0.0060083005,0,3.6285036,0.1480213,nan,nan,nan,0.030144213,0.0,9.5366767e-07,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
90071571,89952452,6979323521,0.00010977175,0.00064087904,0.0047715195,0,3.6212792,0.14795151,nan,nan,nan,0.03085073,0.0,0.00012889164,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
90273378,90148451,6979323521,7.486842e-05,0.0035350984,0.021682592,0,3.7388463,0.14788643,nan,nan,nan,0.028687261,0.0,0.00035495043,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
90466364,90337451,6979323521,8.1074024e-05,0.0037461927,0.020300338,0,3.7242613,0.14749739,nan,nan,nan,0.029242398,0.0,0.00078641676,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
90675348,90544451,6979323521,7.988425e-05,0.003902668,0.020530837,0,3.7179723,0.14748795,nan,nan,nan,0.029893853,0.0,0.0013260414,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
90875319,90752451,6979323521,7.958694e-05,0.003514623,0.020394633,0,3.712595,0.14753276,nan,nan,nan,0.028182343,0.0,0.0006053271,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
91077405,90948452,6979323521,8.0344034e-05,0.0029439663,0.018566625,0,3.7076416,0.14758433,nan,nan,nan,0.029780438,0.0,0.00033971688,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
91275325,91141453,6979323521,8.489552e-05,0.0030782395,0.016375637,0,3.6954386,0.14727323,nan,nan,nan,0.027581753,0.0,0.00041886637,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
91469347,91346451,6979323521,8.372058e-05,0.0029239485,0.016019436,0,3.6913161,0.14735036,nan,nan,nan,0.02783006,0.0,0.00072406535,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
91679405,91555452,6979323521,7.993104e-05,0.002556623,0.014601914,0,3.694761,0.14778171,nan,nan,nan,0.0299233,0.0,3.7400412e-05,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
91870333,91751453,6979323521,8.290477e-05,0.0023628238,0.013354554,0,3.6971946,0.14818126,nan,nan,nan,0.026867477,0.0,0.00033249112,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
92072381,91942452,6979323521,8.531284e-05,0.0017626683,0.009768275,0,3.6889353,0.14807557,nan,nan,nan,0.028212683,0.0,1.328615e-05,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
92271540,92133451,6979323521,9.106224e-05,0.0015737416,0.009358079,0,3.6740742,0.14762965,nan,nan,nan,0.028101344,0.0,0.00023971329,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
92476394,92346451,6979323521,8.864292e-05,0.0017243507,0.010641891,0,3.6677775,0.14759716,nan,nan,nan,0.027187238,0.0,0.00020852062,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
92674485,92548452,6979323521,8.7657965e-05,0.0018266988,0.011962871,0,3.66267,0.14763203,nan,nan,nan,0.030517664,0.0,0.0011015213,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
92877379,92752452,6979323521,7.961546e-05,0.0018624132,0.01145097,0,3.6648052,0.14799827,nan,nan,nan,0.028444558,0.0,0.00033103515,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
93073372,92952453,6979323521,7.7344215e-05,0.0019987412,0.01157092,0,3.6588063,0.14796405,nan,nan,nan,0.028308928,0.0,4.8865902e-05,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
93270310,93139452,6979323521,7.78595e-05,0.0020340995,0.011201714,0,3.6521564,0.14788333,nan,nan,nan,0.028035028,0.0,1.3413412e-05,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
93473313,93343451,6979323521,7.7282566e-05,0.0021719134,0.012260482,0,3.6452675,0.14780132,nan,nan,nan,0.027384331,0.0,4.644226e-05,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
93672356,93545453,6979323521,7.53353e-05,0.0023547288,0.013793086,0,3.6391768,0.14776994,nan,nan,nan,0.02773089,0.0,0.00017033868,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
93866500,93734451,6979323521,7.349136e-05,0.0021663841,0.012902986,0,3.6255915,0.14734825,nan,nan,nan,0.028248025,0.0,0.00036408246,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
94072469,93942454,6979323521,7.2682305e-05,0.0024569987,0.014603944,0,3.6203964,0.1473526,nan,nan,nan,0.029138304,0.0,0.00029811807,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
94278361,94145457,6979323521,7.2226736e-05,0.0024905624,0.015136664,0,3.616005,0.14738044,nan,nan,nan,0.027913732,0.0,0.00047428466,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
94478273,94355451,6979323521,7.1667986e-05,0.0025797149,0.01555714,0,3.6122773,0.14745285,nan,nan,nan,0.03169238,0.0,0.00035742592,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
94669419,94539452,6979323521,7.4003605e-05,0.0023937963,0.014189348,0,3.6012943,0.1471695,nan,nan,nan,0.028599847,0.0,0.0002750032,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
94877468,94746457,6979323521,7.297115e-05,0.0023210351,0.014026947,0,3.5975976,0.14723621,nan,nan,nan,0.029937103,0.0,0.00017438097,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
95077413,94954453,6979323521,7.189061e-05,0.0023354914,0.014081973,0,3.594595,0.14734763,nan,nan,nan,0.029769378,0.0,1.9479196e-05,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
95273425,95148452,6979323521,7.307688e-05,0.0023034182,0.013219924,0,3.591659,0.14743337,nan,nan,nan,0.028584108,0.0,2.4444833e-07,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
95475584,95342452,6979323521,7.624927e-05,0.002136086,0.011788596,0,3.5872257,0.14746466,nan,nan,nan,0.02905107,0.0,0.0003634577,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
95669336,95547452,6979323521,7.5612865e-05,0.0022248097,0.0116542885,0,3.583236,0.14751521,nan,nan,nan,0.028608022,0.0,0.00010468899,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
95875521,95746455,6979323521,7.5510485e-05,0.0019721226,0.010999102,0,3.578646,0.14754836,nan,nan,nan,0.028321119,0.0,0.0007244095,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
96073472,95949451,6979323521,7.715816e-05,0.0018336708,0.010872248,0,3.580689,0.14791684,nan,nan,nan,0.03296415,0.0,0.0018168739,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
96279579,96150451,6979323521,7.9055324e-05,0.0019390238,0.011106688,0,3.5745556,0.1478605,nan,nan,nan,0.031758856,0.0,0.00029580764,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
96480605,96354453,6979323521,7.644329e-05,0.0020398167,0.011407781,0,3.5692809,0.14782031,nan,nan,nan,0.028636193,0.0,0.0007339968,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
96668945,96555452,6979323521,7.623376e-05,0.0019590205,0.011669358,0,3.5710354,0.14814477,nan,nan,nan,0.029352045,0.0,0.00010887231,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
96880417,96769451,6979323521,7.36791e-05,0.0018250205,0.011499972,0,3.602635,0.15004474,nan,nan,nan,0.036258753,0.0,0.0082105715,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
97066395,96949451,6979323521,7.960299e-05,0.0025302097,0.014926388,0,3.7166111,0.14981148,nan,nan,nan,0.0348708,0.0,0.004177363,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
97272330,97144451,6979323521,8.486088e-05,0.0027542966,0.015244987,0,3.7003915,0.14924072,nan,nan,nan,0.033581704,0.0,0.0018516745,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
97470405,97341451,6979323521,8.4012456e-05,0.0025849082,0.014751473,0,3.6863992,0.14877056,nan,nan,nan,0.033135355,0.0,4.837833e-05,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
97678599,97547456,6979323521,8.212787e-05,0.0025604432,0.014586151,0,3.6739192,0.14837812,nan,nan,nan,0.031361364,0.0,0.0015887498,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
97873425,97739452,6979323521,8.516689e-05,0.0025763249,0.014991087,0,3.6562266,0.14775246,nan,nan,nan,0.031722628,0.0,0.00063921773,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
98075290,97947452,6979323521,8.451474e-05,0.0026830903,0.015246504,0,3.6473606,0.14754453,nan,nan,nan,0.030465411,0.0,0.0005704954,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
98275368,98154451,6979323521,8.705693e-05,0.0026367384,0.015719363,0,3.6403055,0.14741108,nan,nan,nan,0.031479932,0.0,0.00064657856,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
98465408,98360452,6979323521,8.8277506e-05,0.0026784933,0.016161494,0,3.6411653,0.14766471,nan,nan,nan,0.030453887,0.0,0.00027520224,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
98677378,98550451,6979323521,9.17204e-05,0.0027233886,0.017870305,0,3.6461644,0.14814991,nan,nan,nan,0.03101668,0.0,0.000119667704,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
98876371,98742451,6979323521,9.8464945e-05,0.0033872868,0.020963276,0,3.6294222,0.14755616,nan,nan,nan,0.033427842,0.0,0.0015669041,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
99071531,98950465,6979323521,0.000102690945,0.003658295,0.021865332,0,3.6216931,0.14738521,nan,nan,nan,0.030696353,0.0,3.0397337e-05,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
99271423,99149451,6979323521,0.000108109365,0.003640345,0.02298789,0,3.6154032,0.14729476,nan,nan,nan,0.031659976,0.0,0.00029331143,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
99477383,99348452,6979323521,0.00011443721,0.004109076,0.025174184,0,3.6089485,0.14720626,nan,nan,nan,0.034229025,0.0,0.003779019,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
99678339,99554451,6979323521,0.00011974025,0.0042780233,0.025438834,0,3.60323,0.14714314,nan,nan,nan,0.033759564,0.0,3.7200787e-06,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
99869337,99740451,6979323521,0.00013262406,0.0046789604,0.027640687,0,3.5918024,0.1467682,nan,nan,nan,0.03651267,0.0,0.0060546296,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
100074363,99942451,6979323521,0.0001283624,0.0040260563,0.026485711,0,3.588253,0.14674571,nan,nan,nan,0.028369699,0.0,0.0078379,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
100276593,100152453,6979323521,0.00012138414,0.0039022162,0.022155643,0,3.5927253,0.14713411,nan,nan,nan,0.029869948,0.0,0.0034830307,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
100468380,100340451,6979323521,0.00012162629,0.004317665,0.0245776,0,3.581895,0.14676076,nan,nan,nan,0.03005254,0.0,0.0017124764,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
100671336,100544452,6979323521,0.00012141841,0.0037413202,0.021726511,0,3.5789597,0.14678295,nan,nan,nan,0.02934776,0.0,0.0016091933,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
100880358,100749450,6979323521,0.00012077654,0.003169263,0.01924574,0,3.5767164,0.1468231,nan,nan,nan,0.029145844,0.0,0.0011789734,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
101072483,100944452,6979323521,0.00012482771,0.003010999,0.01862667,0,3.5681467,0.14654084,nan,nan,nan,0.029619487,0.0,0.0010768225,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
101274387,101149450,6979323521,0.00012350554,0.0027148104,0.016539838,0,3.5674102,0.14664993,nan,nan,nan,0.029025659,0.0,0.001064541,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
101478375,101351452,6979323521,0.00012370349,0.0026417272,0.015853858,0,3.5667531,0.14674863,nan,nan,nan,0.02940606,0.0,0.0009960158,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
101673411,101542451,6979323521,0.00012789518,0.0027061233,0.015932282,0,3.5592265,0.14649966,nan,nan,nan,0.02904162,0.0,0.00023303903,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
101879340,101755455,6979323521,0.00012561244,0.0021784436,0.012726846,0,3.56653,0.14699562,nan,nan,nan,0.029695587,0.0,0.0007538459,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
102074479,101941451,6979323521,0.00013235326,0.0027805993,0.01572951,0,3.5587022,0.14674006,nan,nan,nan,0.029315667,0.0,0.00093223323,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
102266284,102143452,6979323521,0.00013594575,0.002738626,0.0160133,0,3.5580578,0.14683247,nan,nan,nan,0.03211939,0.0,0.000119703116,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
102477363,102343452,6979323521,0.00013628318,0.002959573,0.017841531,0,3.5568256,0.14690435,nan,nan,nan,0.03014652,0.0,0.0016986277,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
102677548,102543452,6979323521,0.00014237524,0.0034802011,0.02113483,0,3.555548,0.14697996,nan,nan,nan,0.029163495,0.0,0.0014418928,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
102871504,102750451,6979323521,0.00014959817,0.0036283596,0.024212925,0,3.554439,0.14704788,nan,nan,nan,0.030058956,0.0,0.0016994834,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
103080525,102959455,6979323521,0.00016249812,0.0042139404,0.027157985,0,3.5600631,0.14746451,nan,nan,nan,0.03565658,0.0,0.0061024497,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
103267360,103145451,6979323521,0.00012541735,0.001126076,0.005038726,0,3.6765862,0.1474932,nan,nan,nan,0.028114425,0.0,0.005155167,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
103468344,103344453,6979323521,0.000121947814,0.0015452611,0.0067822994,0,3.672667,0.14742474,nan,nan,nan,0.029198647,0.0,0.0009550093,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
103678314,103546451,6979323521,0.00013468854,0.0013539162,0.0069574695,0,3.668586,0.14737186,nan,nan,nan,0.029949198,0.0,0.0004965499,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
103866524,103739452,6979323521,0.00014442376,0.0013700514,0.007191352,0,3.6580617,0.14698784,nan,nan,nan,0.028989047,0.0,0.0006858303,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
104073429,103943452,6979323521,0.0001429624,0.0012149608,0.0054791886,0,3.655703,0.14699876,nan,nan,nan,0.029522892,0.0,0.00068932783,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
104267600,104135452,6979323521,0.00014889723,0.0012913458,0.006497579,0,3.6466324,0.14668073,nan,nan,nan,0.02841685,0.0,0.0008946351,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
104479471,104358457,6979323521,0.00013435322,0.00040844764,0.003215424,0,3.6530292,0.14711255,nan,nan,nan,0.02864018,0.0,0.00060554524,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
104671664,104541453,6979323521,0.00014277331,0.0008642381,0.0054453323,0,3.6449249,0.14682576,nan,nan,nan,0.02822052,0.0,0.0006108689,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
104877378,104746451,6979323521,0.00013627687,0.0011364662,0.0060083894,0,3.6433146,0.14686972,nan,nan,nan,0.026650753,0.0,0.002331355,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
105070287,104954466,6979323521,0.00013131839,0.0011709204,0.007204386,0,3.642515,0.14694881,nan,nan,nan,0.027358834,0.0,0.001729728,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
105271291,105147498,6979323521,0.00013033349,0.0015616606,0.008991705,0,3.6410787,0.14700921,nan,nan,nan,0.027497534,0.0,0.00094317645,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
105480426,105348451,6979323521,0.00012755222,0.0017683802,0.010522344,0,3.6396053,0.1470556,nan,nan,nan,0.0269826,0.0,0.00037654833,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
105678474,105544451,6979323521,0.00012846675,0.0019770071,0.012203116,0,3.6306083,0.1467588,nan,nan,nan,0.026928933,0.0,0.0011249328,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
105870655,105739452,6979323521,0.00013095551,0.002188054,0.0136697395,0,3.6222777,0.14649121,nan,nan,nan,0.026724137,0.0,0.00069558655,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
106080488,105948453,6979323521,0.00012815447,0.002402006,0.014237385,0,3.6219482,0.14660962,nan,nan,nan,0.026985299,0.0,0.00034441537,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
106279479,106145451,6979323521,0.00013025926,0.0026301525,0.014868851,0,3.6148121,0.1464081,nan,nan,nan,0.026155157,0.0,0.00028258318,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
106473601,106336451,6979323521,0.00013427035,0.0027203455,0.015496169,0,3.6080165,0.14622162,nan,nan,nan,0.027806574,0.0,0.0010257622,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
106678479,106555452,6979323521,0.00013083172,0.0023773825,0.013860084,0,3.6164842,0.14677452,nan,nan,nan,0.028001249,0.0,0.00044173643,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
106867420,106735452,6979323521,0.00013358057,0.002648933,0.015401617,0,3.6084833,0.14653572,nan,nan,nan,0.026977012,0.0,0.00029647196,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
107073489,106939452,6979323521,0.00013663307,0.0024687815,0.013933419,0,3.607923,0.146645,nan,nan,nan,0.027064586,0.0,0.00022389404,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
107265495,107134451,6979323521,0.00013820396,0.0024571742,0.0143019445,0,3.5997815,0.1463871,nan,nan,nan,0.027985545,0.0,0.00022906954,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
107472523,107343452,6979323521,0.00013718147,0.0020935962,0.0123562105,0,3.5996022,0.14649993,nan,nan,nan,0.027688364,0.0,0.0005422065,0.0,0.0,6029322,6029322,3997730,0,0,0,228,1,1,1,5,0,0,0,0,0,0,0,0
