timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
221925232,-46.023922,21.14,101879.0,1.2104911
221945406,-45.93937,21.14,101878.0,1.2104791
221955441,-45.93937,21.14,101878.0,1.2104791
221965478,-46.10319,21.14,101880.0,1.210503
221985543,-45.854813,21.14,101876.99,1.2104672
221995625,-45.93937,21.14,101878.0,1.2104791
222005763,-45.690987,21.14,101875.0,1.2104435
222025829,-46.272297,21.15,101882.0,1.2105267
222035863,-46.10319,21.15,101880.0,1.210503
222045899,-45.770256,21.15,101875.99,1.2104553
222066030,-45.854813,21.15,101876.99,1.2104672
222076165,-45.770256,21.15,101875.99,1.2104553
222086198,-45.93937,21.15,101878.0,1.2104791
222106265,-46.272297,21.15,101882.0,1.2105267
222116302,-45.93937,21.15,101878.0,1.2104791
222126336,-46.436123,21.15,101884.0,1.2105504
222146512,-46.351566,21.15,101882.99,1.2105385
222156548,-46.187748,21.15,101881.0,1.2105148
222166583,-45.690987,21.15,101875.0,1.2104435
222186688,-46.10319,21.15,101880.0,1.210503
222196980,-46.272297,21.15,101882.0,1.2105267
222207014,-46.272297,21.15,101882.0,1.2105267
222227082,-46.52068,21.16,101885.0,1.2105623
222237122,-46.023922,21.16,101879.0,1.2104911
222247157,-46.272297,21.16,101882.0,1.2105267
222267345,-45.93937,21.15,101878.0,1.2104791
222277384,-45.93937,21.15,101878.0,1.2104791
222287419,-46.351566,21.15,101882.99,1.2105385
222307483,-45.854813,21.16,101876.99,1.2104672
222317519,-46.023922,21.16,101879.0,1.2104911
222327554,-46.023922,21.16,101879.0,1.2104911
222347821,-45.93937,21.16,101878.0,1.2104791
222357855,-46.187748,21.16,101881.0,1.2105148
222367889,-45.854813,21.16,101876.99,1.2104672
222387955,-46.10319,21.16,101880.0,1.210503
222398035,-46.10319,21.16,101880.0,1.210503
222408112,-46.10319,21.16,101880.0,1.210503
222428190,-45.770256,21.16,101875.99,1.2104553
222438225,-46.436123,21.16,101884.0,1.2105504
222448259,-46.023922,21.16,101879.0,1.2104911
222468324,-46.10319,21.17,101880.0,1.210503
222478360,-45.93937,21.17,101878.0,1.2104791
222488425,-46.023922,21.17,101879.0,1.2104911
222508585,-46.10319,21.17,101880.0,1.210503
222518620,-46.023922,21.17,101879.0,1.2104911
222528653,-46.187748,21.17,101881.0,1.2105148
222548951,-46.436123,21.17,101884.0,1.2105504
222558988,-46.187748,21.17,101881.0,1.2105148
222569028,-45.770256,21.17,101875.99,1.2104553
222589093,-45.854813,21.17,101876.99,1.2104672
222599129,-45.93937,21.17,101878.0,1.2104791
222609228,-46.187748,21.17,101881.0,1.2105148
222629347,-46.10319,21.17,101880.0,1.210503
222639382,-46.351566,21.17,101882.99,1.2105385
222649416,-46.023922,21.17,101879.0,1.2104911
222669487,-46.187748,21.17,101881.0,1.2105148
222679525,-46.351566,21.17,101882.99,1.2105385
222689560,-46.272297,21.17,101882.0,1.2105267
222709795,-46.187748,21.18,101881.0,1.2105148
222719830,-46.023922,21.18,101879.0,1.2104911
222729866,-45.93937,21.18,101878.0,1.2104791
222749931,-46.023922,21.18,101879.0,1.2104911
222760135,-46.10319,21.18,101880.0,1.210503
222770169,-46.272297,21.18,101882.0,1.2105267
222790236,-46.10319,21.18,101880.0,1.210503
222800269,-46.272297,21.18,101882.0,1.2105267
222810304,-46.023922,21.18,101879.0,1.2104911
222830581,-46.023922,21.18,101879.0,1.2104911
222840614,-46.351566,21.18,101882.99,1.2105385
222850649,-46.272297,21.18,101882.0,1.2105267
222870715,-46.52068,21.189999,101885.0,1.2105623
222880827,-46.10319,21.189999,101880.0,1.210503
222890859,-45.93937,21.189999,101878.0,1.2104791
222910957,-46.59995,21.189999,101886.0,1.2105743
222920993,-46.187748,21.189999,101881.0,1.2105148
222931031,-46.351566,21.189999,101882.99,1.2105385
222951096,-46.10319,21.189999,101880.0,1.210503
222961132,-45.854813,21.189999,101876.99,1.2104672
222971339,-45.854813,21.189999,101876.99,1.2104672
222991403,-45.854813,21.189999,101876.99,1.2104672
223001439,-46.023922,21.189999,101879.0,1.2104911
223011473,-45.854813,21.189999,101876.99,1.2104672
223031537,-45.854813,21.189999,101876.99,1.2104672
223041772,-46.023922,21.189999,101879.0,1.2104911
223051805,-46.272297,21.189999,101882.0,1.2105267
223071883,-46.10319,21.189999,101880.0,1.210503
223081920,-46.10319,21.189999,101880.0,1.210503
223091957,-45.690987,21.189999,101875.0,1.2104435
223112152,-46.023922,21.189999,101879.0,1.2104911
223122235,-46.10319,21.189999,101880.0,1.210503
223132272,-46.10319,21.189999,101880.0,1.210503
223152343,-46.187748,21.189999,101881.0,1.2105148
223162583,-45.93937,21.189999,101878.0,1.2104791
223172617,-46.272297,21.189999,101882.0,1.2105267
223192685,-46.187748,21.199999,101881.0,1.2105148
223202827,-46.10319,21.199999,101880.0,1.210503
223212949,-46.10319,21.199999,101880.0,1.210503
223233020,-46.187748,21.199999,101881.0,1.2105148
223243066,-45.854813,21.199999,101876.99,1.2104672
223253103,-45.854813,21.199999,101876.99,1.2104672
223273227,-46.023922,21.199999,101879.0,1.2104911
223283380,-46.023922,21.199999,101879.0,1.2104911
223293413,-45.690987,21.199999,101875.0,1.2104435
223313478,-46.272297,21.21,101882.0,1.2105267
223323518,-46.436123,21.21,101884.0,1.2105504
223333552,-46.10319,21.21,101880.0,1.210503
223353712,-46.272297,21.21,101882.0,1.2105267
223363768,-46.10319,21.21,101880.0,1.210503
223373807,-46.351566,21.21,101882.99,1.2105385
223393871,-45.52188,21.21,101873.0,1.2104198
223403905,-45.93937,21.21,101878.0,1.2104791
223413942,-46.187748,21.21,101881.0,1.2105148
223434211,-45.93937,21.21,101878.0,1.2104791
223444246,-46.187748,21.21,101881.0,1.2105148
