timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
221907005,0.22628598,0.04709116,0.38920245
221928180,0.23522945,0.041185744,0.42342383
221949386,0.22330481,0.04709116,0.40475765
221970552,0.22628598,0.050043866,0.38298038
221991767,0.23821059,0.050043866,0.39542452
222012994,0.22926712,0.050043866,0.42342383
222034186,0.21436134,0.050043866,0.39231345
222055340,0.22628598,0.050043866,0.38920245
222076522,0.23821059,0.04709116,0.4172018
222097745,0.22330481,0.050043866,0.40164658
222118997,0.22628598,0.04709116,0.38298038
222140156,0.24119174,0.04709116,0.40164658
222161365,0.22628598,0.050043866,0.4172018
222182585,0.21734251,0.050043866,0.3860914
222203765,0.22628598,0.04709116,0.39231345
222224975,0.23224828,0.050043866,0.42342383
222246177,0.21436134,0.050043866,0.40475765
222267384,0.22330481,0.04413845,0.38298038
222288568,0.24119174,0.04709116,0.39853555
222309793,0.23224828,0.050043866,0.41409075
222330953,0.21734251,0.050043866,0.37675828
222352164,0.22628598,0.04709116,0.39853555
222373365,0.22628598,0.050043866,0.4172018
222394549,0.21734251,0.04709116,0.39853555
222415800,0.22330481,0.04709116,0.37675828
222436965,0.24119174,0.04413845,0.40786865
222458129,0.23224828,0.050043866,0.40475765
222479347,0.22032367,0.050043866,0.3860914
222500562,0.23224828,0.050043866,0.39231345
222521777,0.22926712,0.050043866,0.4203128
222542981,0.2113802,0.050043866,0.39853555
222564154,0.22330481,0.04709116,0.38298038
222585332,0.24119174,0.04709116,0.41409075
222606545,0.23224828,0.050043866,0.40475765
222627798,0.22330481,0.050043866,0.38298038
222648964,0.23522945,0.050043866,0.39542452
222670165,0.22628598,0.050043866,0.4265349
222691356,0.2113802,0.04709116,0.40475765
222712587,0.22628598,0.04413845,0.38920245
222733794,0.23821059,0.04413845,0.4172018
222754972,0.22330481,0.050043866,0.39853555
222776150,0.22330481,0.050043866,0.38298038
222797368,0.23522945,0.050043866,0.39853555
222818579,0.22926712,0.052996576,0.4203128
222839765,0.2113802,0.050043866,0.3860914
222861010,0.22926712,0.04709116,0.39542452
222882167,0.23224828,0.04413845,0.4265349
222903347,0.22628598,0.04709116,0.39542452
222924604,0.22330481,0.050043866,0.37675828
222945771,0.24119174,0.04709116,0.40164658
222966929,0.22926712,0.052996576,0.4109797
222988121,0.2113802,0.050043866,0.39542452
223009365,0.22330481,0.04413845,0.3860914
223030579,0.23224828,0.04709116,0.4109797
223051862,0.22032367,0.04709116,0.39542452
223073018,0.22628598,0.050043866,0.3798693
223094179,0.2441729,0.04709116,0.39853555
223115332,0.22926712,0.050043866,0.40475765
223136603,0.21436134,0.050043866,0.39231345
223157774,0.22926712,0.050043866,0.39542452
223178959,0.23224828,0.04709116,0.4203128
223200149,0.21734251,0.04709116,0.40164658
223221389,0.22628598,0.04413845,0.37675828
223242591,0.24119174,0.04709116,0.40475765
223263776,0.23224828,0.050043866,0.40475765
223284948,0.22032367,0.050043866,0.38298038
223306161,0.22628598,0.04709116,0.39542452
223327388,0.23224828,0.050043866,0.41409075
223348563,0.2113802,0.04709116,0.40164658
223369724,0.22628598,0.04413845,0.3798693
223390955,0.23821059,0.04413845,0.40786865
223412191,0.22330481,0.050043866,0.4109797
223433372,0.22032367,0.050043866,0.39231345
223454602,0.23821059,0.050043866,0.38920245
223475768,0.22926712,0.052996576,0.4109797
223496922,0.20839903,0.050043866,0.39542452
223518201,0.22330481,0.04413845,0.3798693
223539360,0.23821059,0.04709116,0.40786865
223560551,0.22628598,0.050043866,0.40164658
223581748,0.22032367,0.050043866,0.3860914
223602996,0.23224828,0.050043866,0.40164658
223624146,0.22628598,0.052996576,0.40786865
223645457,0.2113802,0.052996576,0.39542452
223666608,0.22628598,0.04709116,0.3860914
223687766,0.23522945,0.04709116,0.40786865
223708993,0.22628598,0.04709116,0.39853555
223730181,0.22628598,0.04709116,0.3705362
223751327,0.23522945,0.04709116,0.39542452
223772589,0.22628598,0.052996576,0.4109797
223793753,0.21436134,0.052996576,0.39231345
223815005,0.22628598,0.04709116,0.39542452
223836160,0.23522945,0.04709116,0.4172018
223857362,0.22032367,0.050043866,0.3860914
223878522,0.22926712,0.04709116,0.37675828
223899766,0.2441729,0.052996576,0.39853555
